Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,309.23,7,2.47,4.32,8.62,0.32,0.48,0.21,5.74,0,-3.51,0,296.49,0.36,3.16,0,300.01,297.36,1767.19,0,0,No Change
Feb 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,663.01,15.1,6.8,14.71,21.3,5.81,0.48,0.21,12.3,0,-9.21,0,635.61,0.91,3.48,0,639.99,302.77,1769.15,5.40999999999997,1.96000000000004,No Change
Mar 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,293.77,6.58,4.46,16.19,13.01,12.84,0.48,0.21,5.45,0,-5.87,0,281.74,0.56,5.51,0,287.81,315.05,1771.97,12.28,2.81999999999994,No Change
Apr 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,83.91,1.74,4.79,17.39,2.06,7.61,0.67,0.21,1.56,0,-5.9,0,80.62,0.58,6.93,2.48,90.61,309.99,1771.28,-5.06,-0.690000000000055,No Change
May 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,2035.09,47.37,19.11,53.17,53.39,17.47,0.56,0.21,37.76,0,-25.23,0,1949.95,2.62,7.44,10.47,1970.47,297.96,1764,-12.03,-7.27999999999997,No Change
Jun 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,467.97,10.93,2.22,45.95,10.52,41.34,0.72,0.21,8.68,0,-2.26,0,448.36,0.27,13.15,16.68,478.46,326.79,1765.72,28.83,1.72000000000003,No Change
Jul 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,1769.39,40.68,11.9,33.95,36.85,4.21,0.65,0.21,32.83,0,-15.95,0,1695.88,1.94,10.83,17.05,1725.69,283.32,1754.97,-43.47,-10.75,No Change
Aug 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,747.92,17.27,3.82,31.98,10.39,17.38,0.69,0.21,13.88,0,-4.48,0,716.77,0.57,10.94,14.36,742.63,305.57,1754.36,22.25,-0.610000000000127,No Change
Sep 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,863.16,20.24,3.03,28.45,8.33,10.33,0.64,0.21,16.02,0,-3.69,0,826.9,0.52,9.26,12.01,848.69,288.13,1748.93,-17.44,-5.42999999999984,No Change
Oct 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,1301.35,30.69,6.06,18.01,26.7,0.39,0.5,0.21,24.15,0,-8.57,0,1246.51,1.01,3.81,1.52,1252.84,277.3,1748.82,-10.83,-0.110000000000127,No Change
Nov 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,243.61,5.52,3.29,2.47,10.6,0.32,0.49,0.21,4.52,0,-4.35,0,233.57,0.41,3.03,0,237.02,300.08,1762.6,22.78,13.78,No Change
Dec 2016,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,229.33,5.33,1.48,3.21,5.79,0.32,0.49,0.21,4.26,0,-2.07,0,219.74,0.22,2.52,0,222.48,307.6,1762.49,7.52000000000004,-0.1099999999999,No Change
Jan 2017,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,252.48,5.78,1.72,3.37,6.67,0.32,0.49,0.21,4.69,0,-2.48,0,242.02,0.26,2.77,0,245.04,310.82,1764.4,3.21999999999997,1.91000000000008,No Change
Feb 2017,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,377.77,8.57,4.6,6.49,14.2,1.97,0.49,0.21,7.01,0,-6.14,0,362.19,0.59,3.96,0,366.73,314.68,1766.33,3.86000000000001,1.92999999999984,No Change
Mar 2017,Mora-San_Miguel-Guadalupe,MPIM,Low,Low,595.1,13.64,5.47,11.33,17.64,3.17,0.49,0.21,11.04,0,-7.43,0,570.42,0.75,4.76,0,575.92,323.22,1766.93,8.54000000000002,0.600000000000136,No Change
