Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,252.9,5.72,2.75,3.55,8.84,0.54,0.48,0.21,4.69,0,-3.75,0,242.49,0.36,2.7,0,245.56,297.36,1767.39,0,0,High
Feb 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,284.53,6.52,2.71,10.68,8.77,6.9,0.48,0.21,5.28,0,-3.69,0,272.73,0.37,3.14,0,276.24,303.23,1768.07,5.87,0.679999999999836,High
Mar 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,174.38,3.93,2.31,15.11,6.85,12.96,0.48,0.21,3.24,0,-3.07,0,167.21,0.3,5.26,0,172.77,302.23,1769.39,-1,1.32000000000016,High
Apr 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,347.45,8.08,8.86,19.47,8.38,1.19,0.6,0.21,6.45,0,-10.82,0,332.92,1.1,7.03,2.55,343.6,291.13,1769.29,-11.1,-0.100000000000136,High
May 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,94.28,2.11,1.85,50.74,7.86,53.06,0.8,0.21,1.75,0,-1.73,0,90.42,0.16,11.13,15.05,116.75,291.67,1761.98,0.54000000000002,-7.30999999999995,High
Jun 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,566.01,12.9,4.25,47.04,15.87,41.93,0.81,0.21,10.5,0,-4.29,0,542.61,0.47,14.35,18.39,575.81,235.92,1746.36,-55.75,-15.6200000000001,High
Jul 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,706.34,16.23,3.73,40.27,15.97,32.89,0.81,0.21,13.11,0,-3.84,0,677,0.46,13.56,19.01,710.04,196.1,1733.59,-39.82,-12.77,High
Aug 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,1342.74,31.16,5.16,40.48,12.21,10.52,0.7,0.21,24.92,0,-6.78,0,1286.66,0.93,9.1,15.75,1312.45,166.23,1723.24,-29.87,-10.3499999999999,High
Sep 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,1475.01,34.5,5.99,30.65,20.66,3.74,0.61,0.21,27.37,0,-8.18,0,1413.14,1.1,6.38,11.63,1432.25,159.29,1725.15,-6.94,1.91000000000008,High
Oct 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,1054,24.96,4.1,22.36,12.5,0.76,0.54,0.21,19.56,0,-5.85,0,1009.49,0.8,3.25,2.59,1016.13,170.23,1732.31,10.94,7.15999999999985,High
Nov 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,491.44,11.23,4.79,5.61,16.59,0.32,0.49,0.21,9.12,0,-6.51,0,471.09,0.65,2.03,0,473.77,179.05,1743.11,8.82000000000002,10.8,High
Dec 2016,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,356.93,8.14,3.48,4.37,11.84,0.32,0.49,0.21,6.62,0,-4.73,0,342.17,0.47,2.06,0,344.7,193.57,1745.45,14.52,2.34000000000015,High
Jan 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,447.04,10.24,3.08,5.91,11.66,0.32,0.49,0.21,8.3,0,-4.38,0,428.5,0.46,1.82,0,430.78,203.29,1747.06,9.72,1.6099999999999,High
Feb 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,261.72,6.01,2.18,6.05,7.3,2.45,0.49,0.21,4.86,0,-3.01,0,250.85,0.31,2.54,0,253.69,213.08,1750.7,9.79000000000002,3.6400000000001,High
Mar 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,1163.27,27.01,7.07,20.28,24.22,1.54,0.49,0.21,21.59,0,-9.97,0,1114.68,1.08,4.04,0,1119.8,215.67,1752.27,2.58999999999997,1.56999999999994,High
Apr 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,1822.88,42.04,14.11,25.88,47.93,0.34,0.49,0.21,33.83,0,-19.39,0,1747.01,2.08,4.94,1.1,1755.13,234.59,1763.62,18.92,11.3499999999999,High
May 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,363.11,8.15,10.02,33.01,11.07,15.02,0.75,0.21,6.74,0,-12.08,0,348.22,1.2,10.11,11.18,370.71,277.52,1776.68,42.93,13.0600000000002,High
Jun 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,980.41,22.5,5.6,41.3,12.89,20.1,0.76,0.21,18.19,0,-6.81,0,939.72,0.83,13.33,17.89,971.77,264,1759.61,-13.52,-17.0700000000002,High
Jul 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,835.75,19.15,4.78,38.79,16.02,26.1,0.79,0.21,15.51,0,-5.43,0,801.09,0.65,13.67,18.01,833.42,244.01,1752.56,-19.99,-7.04999999999995,High
Aug 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,1621.87,37.79,6.45,32.81,23.98,5.04,0.67,0.21,30.1,0,-8.71,0,1553.98,1.2,8.88,14.98,1579.05,220.83,1744.05,-23.18,-8.50999999999999,High
Sep 2017,Mora-San_Miguel-Guadalupe,UKMO,Low,Low,549.18,12.73,3.03,30.68,11.81,24.02,0.71,0.21,10.19,0,-3.07,0,526.26,0.36,9.86,11.83,548.31,231.35,1750,10.52,5.95000000000005,High
