Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Middle_Rio_Grande,MPIM,Low,No Change,436.06,17.19,92.57,85.1,4.74,6.13,10.19,0.62,9.27,0,4.03,0,409.6,22.01,8.18,0,439.79,46.74,-3230.43,0,0,Low
Feb 2016,Middle_Rio_Grande,MPIM,Low,No Change,432.97,18.6,105.01,86.94,15.64,6.13,10.19,0.62,9.21,0,3.94,0,405.16,23.22,8.21,0,436.59,46.74,-3226.69,0,3.73999999999978,Low
Mar 2016,Middle_Rio_Grande,MPIM,Low,No Change,144.86,5.33,75.52,62.9,3.96,7.19,10.2,0.62,3.08,0,3.29,0,136.45,17.89,8.51,0,162.85,57.62,-3223.11,10.88,3.57999999999993,Low
Apr 2016,Middle_Rio_Grande,MPIM,Low,No Change,67.54,2.04,44,34.7,6.56,7.18,10.3,0.62,1.44,0,1.82,0,64.06,10.16,9.14,0.57,83.93,55.46,-3226.32,-2.16,-3.21000000000004,Low
May 2016,Middle_Rio_Grande,MPIM,Low,No Change,524.32,25.37,177.21,151.4,17.22,14.99,10.93,0.62,11.15,0,7.52,0,487.8,41.44,12.53,9,550.77,55.38,-3233.32,-0.0799999999999983,-7,Low
Jun 2016,Middle_Rio_Grande,MPIM,Low,No Change,199.79,10.22,111.88,86.69,27.68,22.56,11.4,0.62,4.25,0,4.6,0,185.31,25.7,15.9,15.53,242.44,55.38,-3233.95,0,-0.629999999999654,Low
Jul 2016,Middle_Rio_Grande,MPIM,Low,No Change,721.18,32.75,104.06,103.42,23.81,19.72,11.22,0.62,15.34,0,4.51,0,673.09,24.78,14.7,16.23,728.8,55.38,-3251.41,0,-17.46,Low
Aug 2016,Middle_Rio_Grande,MPIM,Low,No Change,182.37,8,52.19,41.11,27.74,22.74,11.43,0.62,3.88,0,2.12,0,170.49,11.97,15.8,13.93,212.2,55.38,-3258.39,0,-6.98000000000002,Low
Sep 2016,Middle_Rio_Grande,MPIM,Low,No Change,379.05,20.23,56.71,58.01,20.73,17.61,11.06,0.62,8.06,0,2.4,0,350.76,13.4,13.56,11.2,388.93,55.38,-3277.13,0,-18.7400000000002,Low
Oct 2016,Middle_Rio_Grande,MPIM,Low,No Change,821.26,40.93,96.82,110.81,5.71,6.62,10.29,0.62,17.47,0,4.32,0,762.85,23.53,8.76,2.01,797.16,55.38,-3288.31,0,-11.1799999999998,Low
Nov 2016,Middle_Rio_Grande,MPIM,Low,No Change,91.21,3,73.95,57.94,4.87,6.16,10.26,0.62,1.94,0,3.11,0,86.28,17.18,8.35,0,111.81,55.38,-3278.21,0,10.0999999999999,Low
Dec 2016,Middle_Rio_Grande,MPIM,Low,No Change,222.93,10.73,67.98,61.22,4.77,6.17,10.26,0.62,4.74,0,2.9,0,207.46,15.99,8.24,0,231.69,55.38,-3282.8,0,-4.59000000000015,Low
Jan 2017,Middle_Rio_Grande,MPIM,Low,No Change,279.12,10.83,74.24,65.73,4.78,6.17,10.27,0.62,5.94,0,3.2,0,262.35,17.54,8.26,0,288.15,55.38,-3284.8,0,-2,Low
Feb 2017,Middle_Rio_Grande,MPIM,Low,No Change,216.51,8.87,79.92,67.9,4.95,6.17,10.28,0.62,4.61,0,3.4,0,203.04,18.72,8.43,0,230.19,55.38,-3285.31,0,-0.509999999999764,Low
Mar 2017,Middle_Rio_Grande,MPIM,Low,No Change,327.37,13.27,102.3,88.4,4.99,6.18,10.28,0.62,6.96,0,4.36,0,307.13,23.99,8.47,0,339.6,55.38,-3286.97,0,-1.65999999999985,Low
Apr 2017,Middle_Rio_Grande,MPIM,Low,No Change,202.72,8.31,118.39,94.89,6.34,6.98,10.36,0.62,4.31,0,4.97,0,190.09,27.47,9.11,0.52,227.19,55.38,-3285.3,0,1.66999999999962,Low
