Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Pecos_Valley,MPIM,Low,Low,502.38,1.8,3.51,2.4,5.73,1.32,5.92,0.85,6,0,-1.87,0,494.58,0.38,6.97,0.19,502.12,83.06,-9754.46,0,0,Low
Feb 2016,Lower_Pecos_Valley,MPIM,Low,Low,1052.47,6.15,12.9,2.52,17.02,2.1,10.14,2.85,12.56,0,-1.86,0,1033.76,3.46,11.42,5.78,1054.42,85.56,-9755.59,2.5,-1.13000000000102,Low
Mar 2016,Lower_Pecos_Valley,MPIM,Low,Low,107.2,3.93,15.4,1.56,18.04,12.95,15.02,3.69,1.28,0,-1.87,0,101.99,14.54,16.53,8.88,141.94,96.37,-9757.97,10.81,-2.3799999999992,Low
Apr 2016,Lower_Pecos_Valley,MPIM,Low,Low,10.38,0.01,4.15,25.74,11.21,37.48,33.17,11.37,0.12,0,-1.53,0,10.25,6.21,34.86,16.96,68.28,96.26,-9778.76,-0.109999999999999,-20.7900000000009,Low
May 2016,Lower_Pecos_Valley,MPIM,Low,Low,3974.65,37.85,44.35,37.07,38.46,2.94,15.08,4.21,47.44,0,-1.88,0,3889.35,11.48,17.17,19.79,3937.79,56.93,-9818.93,-39.33,-40.1700000000001,Low
Jun 2016,Lower_Pecos_Valley,MPIM,Low,Low,1063.05,1.15,23.51,20.81,32.72,38.35,38.24,12.9,12.69,0,-1.61,0,1049.22,11.08,39.44,23.81,1123.55,86.16,-9804.02,29.23,14.9099999999999,Low
Jul 2016,Lower_Pecos_Valley,MPIM,Low,Low,1638.83,11.98,20.96,36.04,27.57,33.27,37.31,12.61,19.56,0,-1.89,0,1607.28,4.5,38.48,23.65,1673.91,66.44,-9842.1,-19.72,-38.0799999999999,Low
Aug 2016,Lower_Pecos_Valley,MPIM,Low,Low,1038.23,3.3,17.19,10.35,18.25,9.89,36.04,12.12,12.39,0,-1.84,0,1022.53,3.63,34.37,20.62,1081.15,46.96,-9872.78,-19.48,-30.6800000000003,Low
Sep 2016,Lower_Pecos_Valley,MPIM,Low,Low,1913.54,14.45,16,19.42,13.92,4.59,26.01,8.28,22.84,0,-1.85,0,1876.25,3.55,25.03,17.5,1922.33,44.86,-9906.76,-2.1,-33.9799999999996,Low
Oct 2016,Lower_Pecos_Valley,MPIM,Low,Low,2438.98,20.75,13.25,27.5,10.68,4.43,12.43,3.26,29.11,0,-1.87,0,2389.12,2.13,12.48,10.64,2414.36,46.9,-9921.01,2.04,-14.25,Low
Nov 2016,Lower_Pecos_Valley,MPIM,Low,Low,218.75,0.18,1.94,16.46,2.43,15.48,7.6,1.46,2.61,0,-1.84,0,215.96,0.55,7.92,1.67,226.11,49.83,-9913.57,2.93,7.44000000000051,Low
Dec 2016,Lower_Pecos_Valley,MPIM,Low,Low,573.31,3.41,2.59,4.93,3.93,1.3,5.77,0.67,6.84,0,-1.84,0,563.05,0.27,5.52,0,568.84,34.99,-9920.62,-14.84,-7.05000000000109,Low
Jan 2017,Lower_Pecos_Valley,MPIM,Low,Low,633.71,4.16,2.75,2.72,7.02,1.3,5.77,0.78,7.56,0,-1.83,0,621.99,0.3,5.59,0,627.87,37.21,-9920.71,2.22,-0.0899999999983265,Low
Feb 2017,Lower_Pecos_Valley,MPIM,Low,Low,509.62,2.47,5.98,1.5,8.52,1.35,6.03,0.99,6.08,0,-1.83,0,501.07,1.6,6.38,0.32,509.38,42.33,-9919.96,5.12,0.75,Low
