Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,161.47,0.05,0,0,0.35,0.3,0.63,0.04,0.47,0,0,0,160.94,0,0.64,0,161.59,0,-742.42,0,0,No Change
Feb 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,5.42,0,0,0,0.02,0.15,0.63,0.04,0.02,0,0,0,5.4,0.12,0.46,0,5.99,0,-742.53,0,-0.110000000000014,No Change
Mar 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,111.56,0.05,0,0,0.35,0.3,0.63,0.04,0.33,0,0,0,111.18,0,0.64,0.01,111.83,0,-743.11,0,-0.580000000000041,No Change
Apr 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,8.29,0,0,0,0.09,0.19,1.47,0.31,0.02,0,0,0,8.26,0.09,1.06,1.85,11.27,0,-743.38,0,-0.269999999999982,No Change
May 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,24.45,0.01,0,0,0.18,0.23,1.59,0.36,0.07,0,0,0,24.37,0.05,1.18,2.3,27.91,0,-746.36,0,-2.98000000000002,No Change
Jun 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,30.98,0.01,0,0,0.23,0.24,1.81,0.44,0.09,0,0,0,30.88,0.03,1.35,2.92,35.18,0,-749.82,0,-3.46000000000004,No Change
Jul 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,1182.45,0.34,0,0,0.67,0.4,1.18,0.31,3.45,0,0,0,1178.66,0.07,1.14,2.54,1182.41,0,-754.01,0,-4.18999999999994,No Change
Aug 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,976.73,0.28,0,0,0.68,0.4,1.22,0.33,2.85,0,0,0,973.6,0.01,1.17,2.31,977.08,0,-753.98,0,0.0299999999999727,No Change
Sep 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,901.7,0.24,0,0,0.62,0.38,1.14,0.29,2.63,0,0,0,898.83,0,1.09,1.93,901.85,0,-754.33,0,-0.350000000000023,No Change
Oct 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,236.7,0.27,0,0,0.65,0.38,1.21,0.33,0.69,0,0,0,235.74,0,1.15,1.22,238.11,0,-754.48,0,-0.149999999999977,No Change
Nov 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,505.4,0.06,0,0,0.35,0.3,0.63,0.04,1.47,0,0,0,503.86,0.01,0.64,0,504.51,0,-755.89,0,-1.40999999999997,No Change
Dec 2016,Tularosa-Sacramento-Salt,GFDL,Low,High,63.89,0.01,0,0,0.27,0.26,0.63,0.04,0.19,0,0,0,63.7,0,0.6,0,64.3,0,-755.01,0,0.879999999999995,No Change
Jan 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,376.27,0.06,0,0,0.35,0.3,0.63,0.04,1.1,0,0,0,375.11,0.01,0.64,0,375.76,0,-755.41,0,-0.399999999999977,No Change
Feb 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,200.43,0.06,0,0,0.35,0.3,0.63,0.04,0.58,0,0,0,199.79,0.01,0.64,0,200.44,0,-754.9,0,0.509999999999991,No Change
Mar 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,397.84,0.06,0,0,0.35,0.3,0.63,0.04,1.16,0,0,0,396.62,0.01,0.64,0,397.27,0,-754.91,0,-0.00999999999999091,No Change
Apr 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,113.01,0.22,0,0,0.52,0.3,1.22,0.33,0.33,0,0,0,112.46,0,1.1,1.27,114.84,0,-754.34,0,0.569999999999936,No Change
May 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,262.01,0.35,0,0,0.78,0.43,1.35,0.41,0.76,0,0,0,260.9,0,1.29,2.25,264.44,0,-756.17,0,-1.82999999999993,No Change
Jun 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,347.73,0.43,0,0,0.9,0.47,1.55,0.5,1.01,0,0,0,346.29,0,1.47,2.74,350.5,0,-758.59,0,-2.42000000000007,No Change
Jul 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,1189.48,0.34,0,0,0.67,0.4,1.18,0.31,3.47,0,0,0,1185.67,0.08,1.14,2.53,1189.41,0,-761.37,0,-2.77999999999997,No Change
Aug 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,961.98,0.29,0,0,0.69,0.41,1.22,0.33,2.8,0,0,0,958.89,0.01,1.17,2.36,962.42,0,-761.3,0,0.07000000000005,No Change
Sep 2017,Tularosa-Sacramento-Salt,GFDL,Low,High,790.59,0.25,0,0,0.64,0.39,1.13,0.29,2.3,0,0,0,788.04,0,1.09,1.9,791.04,0,-761.74,0,-0.440000000000055,No Change
