Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,San_Juan,GFDL,High,Low,293.45,0.55,32.88,138.97,6.24,109.46,0.68,0.09,6.81,0,-3.46,0,286.1,1.15,5.29,0,292.53,1396.75,6352.16,0,0,Low
Feb 2016,San_Juan,GFDL,High,Low,144.14,0.81,36.56,58.79,6.24,29.38,0.68,0.09,3.34,0,-0.59,0,139.98,2.31,5.29,0,147.58,1288.82,6354.92,-107.93,2.76000000000022,Low
Mar 2016,San_Juan,GFDL,High,Low,425.17,2.37,46.36,47.77,6.24,4.18,0.68,0.09,9.86,0,-2.57,0,412.94,1.47,5.29,0,419.7,1260.98,6357.09,-27.8399999999999,2.17000000000007,Low
Apr 2016,San_Juan,GFDL,High,Low,94.11,0.24,92.85,46.86,40.41,1.73,0.68,0.09,2.18,0,1.46,0,91.68,6.09,5.54,1.7,105.02,1258.34,6363.8,-2.6400000000001,6.71000000000004,Low
May 2016,San_Juan,GFDL,High,Low,182.86,0.18,390.8,274.33,89.26,8.29,0.68,0.09,4.24,0,8.59,0,178.44,27.11,14.19,11.84,231.58,1292.07,6365.15,33.73,1.34999999999945,Low
Jun 2016,San_Juan,GFDL,High,Low,40.43,0.03,280.28,169.29,98.98,15.61,0.69,0.09,0.94,0,5.14,0,39.46,22.52,23.63,16.76,102.37,1359.42,6365.55,67.3500000000001,0.400000000000546,Low
Jul 2016,San_Juan,GFDL,High,Low,887.88,11.51,90.91,66.48,49.02,16.89,0.68,0.09,20.59,0,-4.24,0,855.78,8.05,25.42,17.49,906.73,1419.75,6354.28,60.3299999999999,-11.2700000000004,Low
Aug 2016,San_Juan,GFDL,High,Low,1024.51,12.58,65.53,86.24,34.11,42.94,0.68,0.09,23.76,0,-4.3,0,988.18,4.98,21.12,14.81,1029.09,1427.05,6352.55,7.29999999999995,-1.72999999999956,Low
Sep 2016,San_Juan,GFDL,High,Low,960.09,11.8,66.82,89.59,22.34,32.03,0.68,0.09,22.27,0,-4.36,0,926.02,3.08,14.41,11.36,954.88,1397.7,6356.61,-29.3499999999999,4.05999999999949,Low
Oct 2016,San_Juan,GFDL,High,Low,440.51,3.82,58.07,68.43,7.53,13.77,0.68,0.09,10.22,0,-4.25,0,426.48,3.94,6.02,3.23,439.67,1374.18,6362.56,-23.52,5.95000000000073,Low
Nov 2016,San_Juan,GFDL,High,Low,983.19,15.3,47.1,68.1,6.26,10.65,0.68,0.09,22.8,0,-4.28,0,945.08,2.98,5.3,0,953.36,1362.51,6364.71,-11.6700000000001,2.14999999999964,Low
Dec 2016,San_Juan,GFDL,High,Low,150.42,0.09,42.45,96.71,6.26,61.61,0.68,0.09,3.49,0,-2.07,0,146.84,3.24,5.3,0,155.39,1353.41,6382.65,-9.09999999999991,17.9399999999996,Low
Jan 2017,San_Juan,GFDL,High,Low,750.1,7.03,40.05,50.4,6.26,6.07,0.68,0.09,17.4,0,-4.35,0,725.67,0.84,5.3,0,731.82,1293.35,6383.48,-60.0600000000002,0.829999999999927,Low
Feb 2017,San_Juan,GFDL,High,Low,341.42,1.93,50.58,74.55,6.27,29.39,0.68,0.09,7.92,0,-1.14,0,331.58,2.23,5.3,0,339.11,1288.82,6395.93,-4.52999999999997,12.4500000000007,Low
Mar 2017,San_Juan,GFDL,High,Low,623.95,3.48,87.48,88.19,6.27,4.19,0.68,0.09,14.47,0,-1.68,0,606,2.37,5.31,0,613.68,1260.98,6402.12,-27.8399999999999,6.1899999999996,Low
Apr 2017,San_Juan,GFDL,High,Low,318.78,0.83,167.41,118.55,40.01,1.56,0.68,0.09,7.39,0,2.16,0,310.56,9.08,5.31,0.83,325.78,1258.34,6414.33,-2.6400000000001,12.21,Low
May 2017,San_Juan,GFDL,High,Low,335.36,0.33,344.9,234.92,89.95,8.59,0.68,0.09,7.78,0,5.71,0,327.25,23.25,14.6,12.52,377.63,1292.07,6422.47,33.73,8.14000000000033,Low
Jun 2017,San_Juan,GFDL,High,Low,146.56,0.11,321.8,209.62,96.97,14.74,0.69,0.09,3.4,0,5.03,0,143.05,25.02,22.5,16.14,206.72,1359.42,6422.83,67.3500000000001,0.359999999999673,Low
Jul 2017,San_Juan,GFDL,High,Low,844.79,11.16,73.38,50.97,47.34,16.17,0.69,0.09,19.59,0,-4.09,0,814.04,6.5,24.46,16.89,861.89,1419.75,6414.52,60.3299999999999,-8.30999999999949,Low
Aug 2017,San_Juan,GFDL,High,Low,993.63,12.61,43.68,64.95,35.85,43.69,0.69,0.09,23.04,0,-4.15,0,957.98,3.32,22.11,15.22,998.63,1427.05,6412.53,7.29999999999995,-1.99000000000069,Low
Sep 2017,San_Juan,GFDL,High,Low,694.93,8.53,32.95,52.85,24.15,32.82,0.69,0.09,16.12,0,-4.21,0,670.28,1.52,15.44,11.21,698.45,1397.7,6415.61,-29.3499999999999,3.07999999999993,Low
Oct 2017,San_Juan,GFDL,High,Low,902.83,14.27,30.19,53.6,6.28,13.23,0.69,0.09,20.94,0,-4.24,0,867.63,2.05,5.32,0.35,875.34,1374.18,6415.72,-23.52,0.110000000000582,Low
Nov 2017,San_Juan,GFDL,High,Low,466.56,4.06,38.58,48.89,6.28,10.67,0.69,0.09,10.82,0,-4.31,0,451.68,2.44,5.32,0,459.43,1362.51,6431.48,-11.6700000000001,15.7599999999993,Low
Dec 2017,San_Juan,GFDL,High,Low,107.1,0.06,31.66,85.92,6.29,61.62,0.69,0.09,2.48,0,-1.68,0,104.55,2.81,5.32,0,112.69,1353.41,6437.4,-9.09999999999991,5.92000000000007,Low
Jan 2018,San_Juan,GFDL,High,Low,319.53,0.6,31.41,34.28,6.29,6.08,0.69,0.09,7.41,0,-3.48,0,311.52,1.01,5.32,0,317.85,1293.35,6437.6,-60.0600000000002,0.200000000000728,Low
Feb 2018,San_Juan,GFDL,High,Low,176.57,1,33.13,55.87,6.29,29.4,0.69,0.09,4.09,0,-0.74,0,171.48,2.11,5.32,0,178.91,1288.82,6440.94,-4.52999999999997,3.33999999999924,Low
Mar 2018,San_Juan,GFDL,High,Low,826.87,9.35,44.26,55.04,6.29,4.21,0.69,0.09,19.18,0,-4.1,0,798.35,0.58,5.32,0,804.26,1260.98,6443.7,-27.8399999999999,2.76000000000022,Low
Apr 2018,San_Juan,GFDL,High,Low,225.2,0.59,98.8,54.5,40.1,1.6,0.69,0.09,5.22,0,0.69,0,219.39,5.69,5.37,0.95,231.4,1258.34,6458.18,-2.6400000000001,14.4800000000005,Low
May 2018,San_Juan,GFDL,High,Low,231.09,0.23,163.94,69.19,92.26,9.6,0.69,0.09,5.36,0,1.16,0,225.5,11.16,15.91,13.26,265.82,1292.07,6462.55,33.73,4.36999999999989,Low
Jun 2018,San_Juan,GFDL,High,Low,196.99,0.15,93.29,15.15,84.57,12.17,0.7,0.09,4.57,0,-1.29,0,192.27,7.19,18.67,16.1,234.23,1359.42,6455.2,67.3500000000001,-7.35000000000036,Low
Jul 2018,San_Juan,GFDL,High,Low,841.86,11.08,44.89,29.83,42.84,17.1,0.7,0.09,19.52,0,-3.57,0,811.26,3.97,25.7,17.37,858.3,1413.76,6441.77,54.3399999999999,-13.4299999999994,Low
Aug 2018,San_Juan,GFDL,High,Low,278.12,0.46,39.81,32.58,42.03,33.74,0.7,0.09,6.45,0,-3.62,0,271.21,3.03,25.59,15.22,315.05,1414.4,6439.75,0.6400000000001,-2.02000000000044,Low
Sep 2018,San_Juan,GFDL,High,Low,494.44,3.34,33.13,45.57,27.1,34.1,0.7,0.09,11.47,0,-3.64,0,479.63,1.53,17.12,11.41,509.69,1397.7,6426.75,-16.7,-13,Low
Oct 2018,San_Juan,GFDL,High,Low,579.66,7.28,39.62,53.52,8.57,14.22,0.69,0.09,13.44,0,-3.66,0,558.94,2.69,6.62,4.5,572.75,1374.18,6422.57,-23.52,-4.18000000000029,Low
Nov 2018,San_Juan,GFDL,High,Low,382.23,2.73,39.62,47.92,6.31,10.68,0.69,0.09,8.86,0,-3.7,0,370.63,2.5,5.34,0,378.47,1362.51,6427.24,-11.6700000000001,4.67000000000007,Low
Dec 2018,San_Juan,GFDL,High,Low,211.52,0.12,35.09,91.57,6.31,61.63,0.69,0.09,4.91,0,-3.1,0,206.49,2.07,5.34,0,213.9,1353.41,6431.8,-9.09999999999991,4.5600000000004,Low
Jan 2019,San_Juan,GFDL,High,Low,284.15,0.53,33.8,35.99,6.31,6.1,0.69,0.09,6.59,0,-2.92,0,277.03,1.05,5.34,0,283.42,1293.35,6433.01,-60.0600000000002,1.21000000000004,Low
Feb 2019,San_Juan,GFDL,High,Low,830.46,10.55,36.13,72.88,6.31,29.42,0.69,0.09,19.26,0,-3.6,0,800.65,0.5,5.34,0,806.49,1288.82,6436.07,-4.52999999999997,3.05999999999949,Low
Mar 2019,San_Juan,GFDL,High,Low,181.83,1.02,61.8,56.88,6.32,4.22,0.69,0.09,4.22,0,0.93,0,176.6,2.91,5.34,0,184.85,1260.98,6451.14,-27.8399999999999,15.0700000000006,Low
Apr 2019,San_Juan,GFDL,High,Low,357.18,0.93,166.62,118.66,40.09,1.6,0.7,0.09,8.28,0,1.85,0,347.97,8.55,5.37,1.17,363.06,1258.34,6455.68,-2.6400000000001,4.53999999999996,Low
May 2019,San_Juan,GFDL,High,Low,119.08,0.12,229.68,126.96,90.28,8.74,0.7,0.09,2.76,0,5.02,0,116.2,16.26,14.8,11.88,159.14,1292.07,6464.03,33.73,8.34999999999945,Low
Jun 2019,San_Juan,GFDL,High,Low,68.09,0.05,132.13,36.79,98.82,15.54,0.7,0.09,1.58,0,1.4,0,66.46,10.71,23.56,16.67,117.4,1359.42,6459.34,67.3500000000001,-4.6899999999996,Low
Jul 2019,San_Juan,GFDL,High,Low,797.41,11.83,42.93,30.46,42.4,18.64,0.7,0.09,18.49,0,-3.27,0,767.09,3.8,25.81,17.48,814.18,1419.75,6445.04,60.3299999999999,-14.3000000000002,Low
Aug 2019,San_Juan,GFDL,High,Low,1230.39,18.34,38.45,59.13,30.85,32.78,0.7,0.09,28.53,0,-3.33,0,1183.52,2.92,19.28,14.41,1220.13,1418.31,6442.18,-1.44000000000005,-2.85999999999967,Low
Sep 2019,San_Juan,GFDL,High,Low,974.71,14.84,32.7,59.83,21.1,31.49,0.7,0.09,22.6,0,-3.41,0,937.27,1.51,13.73,10.84,963.35,1397.7,6452.37,-20.6099999999999,10.1899999999996,Low
Oct 2019,San_Juan,GFDL,High,Low,969.57,16.59,29.83,54.78,6.33,13.25,0.7,0.09,22.49,0,-3.47,0,930.5,2.02,5.35,0.37,938.25,1374.18,6460.12,-23.52,7.75,Low
Nov 2019,San_Juan,GFDL,High,Low,333.82,2.12,37.6,45.25,6.33,10.69,0.7,0.09,7.74,0,-3.55,0,323.96,2.38,5.35,0,331.69,1362.51,6478.16,-11.6700000000001,18.04,Low
Dec 2019,San_Juan,GFDL,High,Low,234.71,0.14,30.62,87.79,6.33,61.64,0.7,0.09,5.44,0,-3.37,0,229.12,1.65,5.36,0,236.13,1353.41,6481.75,-9.09999999999991,3.59000000000015,Low
Jan 2020,San_Juan,GFDL,High,Low,124.88,0.23,30.44,29.57,6.34,6.11,0.7,0.09,2.9,0,-0.97,0,121.75,1.85,5.36,0,128.96,1293.35,6483.21,-60.0600000000002,1.46000000000004,Low
Feb 2020,San_Juan,GFDL,High,Low,948.4,13.79,31.16,71.12,6.34,29.43,0.7,0.09,21.99,0,-3.51,0,912.62,0.43,5.36,0,918.41,1288.82,6484.53,-4.52999999999997,1.31999999999971,Low
Mar 2020,San_Juan,GFDL,High,Low,391.88,2.19,39.92,42.39,6.34,4.23,0.7,0.09,9.09,0,-3.08,0,380.61,0.7,5.36,0,386.66,1260.98,6502.41,-27.8399999999999,17.8800000000001,Low
Apr 2020,San_Juan,GFDL,High,Low,93.93,0.24,140.22,89.29,40.06,1.59,0.7,0.09,2.18,0,4.17,0,91.5,8.53,5.36,0,105.39,1258.34,6507.81,-2.6400000000001,5.40000000000055,Low
May 2020,San_Juan,GFDL,High,Low,359.06,0.35,280.03,178.64,87.57,7.56,0.7,0.09,8.33,0,3.53,0,350.38,18.22,13.26,11.47,393.32,1292.07,6513.55,33.73,5.73999999999978,Low
Jun 2020,San_Juan,GFDL,High,Low,489.85,1.1,137.65,52.97,93.17,13.08,0.71,0.09,11.36,0,-3.18,0,477.4,8.87,20.37,15.85,522.49,1359.42,6513.33,67.3500000000001,-0.220000000000255,Low
Jul 2020,San_Juan,GFDL,High,Low,182.89,0.16,46.31,19.13,44.58,19.45,0.71,0.09,4.24,0,-2.31,0,178.48,4.51,27.01,16.58,226.59,1419.75,6505.05,60.3299999999999,-8.27999999999975,Low
Aug 2020,San_Juan,GFDL,High,Low,323.69,1.31,35.47,34.01,40.4,37.13,0.71,0.09,7.51,0,-3.2,0,314.88,2.7,24.67,14.81,357.06,1418.49,6489.78,-1.25999999999999,-15.2700000000004,Low
Sep 2020,San_Juan,GFDL,High,Low,516.51,4.89,28.11,42.9,25.34,33.33,0.7,0.09,11.98,0,-3.22,0,499.64,1.3,16.14,10.87,527.95,1397.7,6478.66,-20.79,-11.1199999999999,Low
Oct 2020,San_Juan,GFDL,High,Low,0,0,28.78,31.93,7.74,13.86,0.7,0.09,0,0,-0.34,0,0,3.32,6.16,2.4,11.88,1374.18,6475.94,-23.52,-2.72000000000025,Low
Nov 2020,San_Juan,GFDL,High,Low,426.36,5.71,35.64,46.69,6.34,10.69,0.7,0.09,9.89,0,-3.24,0,410.76,2.25,5.36,0,418.37,1362.51,6472.59,-11.6700000000001,-3.34999999999945,Low
Dec 2020,San_Juan,GFDL,High,Low,330.9,3.98,31.11,92.07,6.34,61.65,0.7,0.09,7.67,0,-3.27,0,319.25,1.59,5.36,0,326.2,1353.41,6478.63,-9.09999999999991,6.03999999999996,Low
Jan 2021,San_Juan,GFDL,High,Low,126,0.24,30.92,30.09,6.34,6.11,0.7,0.09,2.92,0,-0.92,0,122.84,1.76,5.36,0,129.96,1293.35,6482.42,-60.0600000000002,3.78999999999996,Low
Feb 2021,San_Juan,GFDL,High,Low,49.76,0.28,32.03,52.59,6.34,29.43,0.7,0.09,1.15,0,0.57,0,48.33,2.24,5.36,0,55.93,1288.82,6483.82,-4.52999999999997,1.39999999999964,Low
Mar 2021,San_Juan,GFDL,High,Low,17.34,0.1,38.7,33.08,6.34,4.23,0.7,0.09,0.4,0,1.08,0,16.84,2.53,5.36,0,24.73,1260.98,6484.93,-27.8399999999999,1.11000000000058,Low
Apr 2021,San_Juan,GFDL,High,Low,124.98,0.32,99.91,52.61,42.23,2.52,0.7,0.09,2.9,0,1.92,0,121.76,5.99,6.59,4.28,138.63,1258.34,6485.81,-2.6400000000001,0.880000000000109,Low
