Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Taos,NCAR,Low,No Change,19.29,1.12,8.51,14.56,0.4,0.27,1.9,0.78,1.89,0,-5.69,0,16.28,0.63,1.25,0,18.15,0,-345.97,0,0,No Change
Feb 2016,Taos,NCAR,Low,No Change,210.04,12.2,11.13,29.82,0.4,0.27,1.9,0.78,20.57,0,-7.44,0,177.27,0.82,1.25,0,179.34,0,-350.89,0,-4.91999999999996,No Change
Mar 2016,Taos,NCAR,Low,No Change,90.73,5.27,12.91,25.73,0.4,0.27,1.9,0.78,8.88,0,-8.64,0,76.58,0.95,1.25,0,78.78,0,-338.88,0,12.01,No Change
Apr 2016,Taos,NCAR,Low,No Change,308.32,17.91,2.8,22.24,0.4,0.27,1.9,0.78,30.19,0,-1.87,0,260.22,0.21,1.25,0,261.68,0,-339.75,0,-0.870000000000005,No Change
May 2016,Taos,NCAR,Low,No Change,112.59,6.54,5.89,15.41,1.42,0.9,1.91,0.78,11.03,0,-3.94,0,95.02,0.44,1.66,0.38,97.5,0,-312.55,0,27.2,No Change
Jun 2016,Taos,NCAR,Low,No Change,172.87,10.04,5.06,14.13,10.39,6.42,2.06,0.78,16.93,0,-3.38,0,145.9,0.37,5.26,3.24,154.78,0,-306.99,0,5.56,No Change
Jul 2016,Taos,NCAR,Low,No Change,346.84,20.14,0.59,18.29,7.36,4.56,2.01,0.78,33.96,0,-0.4,0,292.73,0.04,4.04,3.22,300.04,0,-297.97,0,9.01999999999998,No Change
Aug 2016,Taos,NCAR,Low,No Change,428.18,24.87,0,23.32,4.08,2.54,1.96,0.78,41.93,0,0,0,361.38,0,2.72,2.55,366.66,0,-268.86,0,29.11,No Change
Sep 2016,Taos,NCAR,Low,No Change,353.86,20.55,0,20.42,0.4,0.27,1.9,0.78,34.65,0,0,0,298.66,0,1.25,0.09,300,0,-230.66,0,38.2,No Change
Oct 2016,Taos,NCAR,Low,No Change,62.08,3.61,0,3.48,0.4,0.27,1.9,0.78,6.08,0,0,0,52.39,0,1.25,0,53.64,0,-197.22,0,33.44,No Change
Nov 2016,Taos,NCAR,Low,No Change,103.93,6.04,8.45,19.38,0.4,0.27,1.9,0.78,10.18,0,-5.65,0,87.71,0.62,1.25,0,89.59,0,-192.26,0,4.96000000000001,No Change
Dec 2016,Taos,NCAR,Low,No Change,74.32,4.32,8.45,17.66,0.4,0.27,1.9,0.78,7.28,0,-5.65,0,62.73,0.62,1.25,0,64.6,0,-188.86,0,3.39999999999998,No Change
Jan 2017,Taos,NCAR,Low,No Change,201.21,11.69,8.45,25.03,0.4,0.27,1.9,0.78,19.7,0,-5.65,0,169.82,0.62,1.25,0,171.69,0,-188.35,0,0.510000000000019,No Change
Feb 2017,Taos,NCAR,Low,No Change,72.33,4.2,11.42,22.29,0.4,0.27,1.9,0.78,7.08,0,-7.64,0,61.05,0.84,1.25,0,63.14,0,-175.42,0,12.93,No Change
