Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Rio_Grande,MPIM,Low,Low,155.94,2.32,9.51,11.42,0.01,2.11,5.68,0,1.19,0,0.65,0,152.42,1.87,3.58,0,157.86,0,-743.24,0,0,High
Feb 2016,Lower_Rio_Grande,MPIM,Low,Low,150.44,2.24,29.47,26.02,0.01,2.11,5.69,0,1.15,0,2,0,147.05,5.79,3.58,0,156.42,0,-747.08,0,-3.84000000000003,High
Mar 2016,Lower_Rio_Grande,MPIM,Low,Low,6.91,0.1,108.45,79.82,5.5,5.45,8.3,0.84,0.05,0,7.36,0,6.76,21.31,7.52,0.02,35.6,0,-749.61,0,-2.52999999999997,High
Apr 2016,Lower_Rio_Grande,MPIM,Low,Low,6.85,0.1,88.89,51.78,40.21,26.5,24.8,6.1,0.05,0,6.04,0,6.69,17.46,32.41,0.15,56.71,0,-749.68,0,-0.0699999999999363,High
May 2016,Lower_Rio_Grande,MPIM,Low,Low,203.93,3.04,103.64,66.62,37.53,24.88,23.53,5.69,1.56,0,7.04,0,199.34,20.36,30.49,0.18,250.37,0,-762.43,0,-12.75,High
Jun 2016,Lower_Rio_Grande,MPIM,Low,Low,165.51,2.47,130.45,81.21,49.14,31.92,29.05,7.45,1.27,0,8.86,0,161.78,25.63,38.82,0.22,226.44,0,-771.85,0,-9.42000000000007,High
Jul 2016,Lower_Rio_Grande,MPIM,Low,Low,261.2,3.89,138.55,88.89,48.38,31.46,28.69,7.34,2,0,9.41,0,255.31,27.22,38.27,0.22,321.02,0,-783.53,0,-11.6799999999999,High
Aug 2016,Lower_Rio_Grande,MPIM,Low,Low,117.8,1.75,108.39,63.82,50.29,32.62,29.6,7.63,0.9,0,7.36,0,115.15,21.3,39.65,0.19,176.28,0,-793.7,0,-10.1700000000001,High
Sep 2016,Lower_Rio_Grande,MPIM,Low,Low,229.13,3.41,67.45,40.44,37.38,24.79,23.48,5.67,1.75,0,4.58,0,223.97,13.25,30.4,0.16,267.77,0,-807.6,0,-13.9,High
Oct 2016,Lower_Rio_Grande,MPIM,Low,Low,352.12,5.25,21.51,15.66,19.14,13.73,14.81,2.91,2.69,0,1.46,0,344.18,4.23,17.31,0.11,365.83,0,-819.23,0,-11.63,High
Nov 2016,Lower_Rio_Grande,MPIM,Low,Low,15.25,0.23,0.1,2.42,0.01,2.13,5.73,0,0.12,0,0.01,0,14.9,0.02,3.6,0,18.52,0,-827.09,0,-7.86000000000001,High
