Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lea,MPIM,No Change,High,126.65,0,0,0,0,0.44,1.95,0.08,0.01,0,0.44,0,126.65,0,1.42,0,128.07,0,-5211.24,0,0,No Change
Feb 2016,Lea,MPIM,No Change,High,236.77,0,0,0,0,0.44,9.89,2.37,0.01,0,0.44,0,236.76,0,7.08,0.01,243.85,0,-5212.66,0,-1.42000000000007,No Change
Mar 2016,Lea,MPIM,No Change,High,20.97,0,0,0,0,0.44,16.98,4.41,0,0,0.44,0,20.97,0,12.12,0.01,33.11,0,-5219.74,0,-7.07999999999993,No Change
Apr 2016,Lea,MPIM,No Change,High,5.41,0,0,0,0,0.44,20.75,5.49,0,0,0.44,0,5.41,0,14.81,0.02,20.24,0,-5231.87,0,-12.1300000000001,No Change
May 2016,Lea,MPIM,No Change,High,1171.56,0,0,0,0,0.44,6.88,1.5,0.05,0,0.44,0,1171.51,0,4.94,0.02,1176.47,0,-5246.7,0,-14.8299999999999,No Change
Jun 2016,Lea,MPIM,No Change,High,184.97,0,0,0,0,0.44,25.22,6.78,0.01,0,0.44,0,184.96,0,18,0.02,202.98,0,-5251.61,0,-4.90999999999985,No Change
Jul 2016,Lea,MPIM,No Change,High,189.82,0,0,0,0,0.44,26.13,7.04,0.01,0,0.44,0,189.81,0,18.64,0.02,208.48,0,-5269.63,0,-18.0200000000004,No Change
Aug 2016,Lea,MPIM,No Change,High,225.97,0,0,0,0,0.44,22.57,6.02,0.01,0,0.44,0,225.96,0,16.11,0.02,242.09,0,-5288.28,0,-18.6499999999996,No Change
Sep 2016,Lea,MPIM,No Change,High,445.04,0,0,0,0,0.44,16.01,4.13,0.02,0,0.44,0,445.02,0,11.44,0.02,456.47,0,-5304.41,0,-16.1300000000001,No Change
Oct 2016,Lea,MPIM,No Change,High,634.82,0,0,0,0,0.44,6.71,1.45,0.03,0,0.44,0,634.8,0,4.81,0.01,639.62,0,-5315.84,0,-11.4300000000003,No Change
Nov 2016,Lea,MPIM,No Change,High,81.38,0,0,0,0,0.44,1.85,0.05,0,0,0.44,0,81.38,0,1.35,0,82.73,0,-5320.64,0,-4.80000000000018,No Change
Dec 2016,Lea,MPIM,No Change,High,154.2,0,0,0,0,0.44,1.85,0.05,0.01,0,0.44,0,154.19,0,1.35,0,155.54,0,-5321.99,0,-1.34999999999945,No Change
Jan 2017,Lea,MPIM,No Change,High,169.32,0,0,0,0,0.44,1.85,0.05,0.01,0,0.44,0,169.31,0,1.35,0,170.66,0,-5323.33,0,-1.34000000000015,No Change
