Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,San_Juan,UKMO,No Change,Low,337.76,0.63,53.96,158.34,6.22,109.45,0.67,0.09,7.83,0,-2.52,0,329.29,2.02,5.27,0,336.58,1396.75,6349.17,0,0,High
Feb 2016,San_Juan,UKMO,No Change,Low,233.18,1.32,55.34,77.19,6.22,29.37,0.67,0.09,5.41,0,-0.15,0,226.45,2.76,5.27,0,234.48,1288.82,6353.91,-107.93,4.73999999999978,High
Mar 2016,San_Juan,UKMO,No Change,Low,347.03,1.94,104.38,99.72,6.22,4.17,0.67,0.09,8.05,0,0.76,0,337.05,3.79,5.27,0,346.1,1260.98,6358.59,-27.8399999999999,4.68000000000029,High
Apr 2016,San_Juan,UKMO,No Change,Low,93.75,0.24,194.94,137.48,41.74,2.3,0.67,0.09,2.17,0,6.24,0,91.33,12.02,6.29,2.78,112.42,1258.34,6366.82,-2.6400000000001,8.22999999999956,High
May 2016,San_Juan,UKMO,No Change,Low,16.44,0.02,482.24,341.77,108.46,16.62,0.68,0.09,0.38,0,14.06,0,16.04,34.58,25.08,13.91,89.62,1292.07,6371.88,33.73,5.0600000000004,High
Jun 2016,San_Juan,UKMO,No Change,Low,170.4,0.13,666.81,504.91,123.63,26.28,0.68,0.09,3.95,0,13.39,0,166.32,51.29,37.61,17.5,272.71,1359.42,6371.82,67.3500000000001,-0.0600000000004002,High
Jul 2016,San_Juan,UKMO,No Change,Low,555.86,5.63,159.05,102.77,84.15,32.12,0.68,0.09,12.89,0,-4.2,0,537.33,14.08,45.32,18.65,615.38,1419.75,6371.08,60.3299999999999,-0.739999999999782,High
Aug 2016,San_Juan,UKMO,No Change,Low,704.87,7.2,80.75,80.09,60.2,54.24,0.68,0.09,16.35,0,-4.24,0,681.33,6.14,35.89,15.42,738.78,1427.05,6360.53,7.29999999999995,-10.5500000000002,High
Sep 2016,San_Juan,UKMO,No Change,Low,911.95,11.6,53.66,69.95,34.33,37.22,0.68,0.09,21.15,0,-4.28,0,879.2,2.48,21.21,11.45,914.33,1397.7,6356.64,-29.3499999999999,-3.88999999999942,High
Oct 2016,San_Juan,UKMO,No Change,Low,824.55,12.45,38.54,59.5,6.26,13.22,0.67,0.09,19.12,0,-4.17,0,792.97,2.61,5.29,2.45,803.33,1374.18,6361.47,-23.52,4.82999999999993,High
Nov 2016,San_Juan,UKMO,No Change,Low,494.79,3.9,49.21,58.64,6.23,10.64,0.67,0.09,11.47,0,-4.23,0,479.42,3.11,5.28,0,487.81,1362.51,6373.39,-11.6700000000001,11.9200000000001,High
Dec 2016,San_Juan,UKMO,No Change,Low,616.19,7.13,38.73,103.5,6.23,61.59,0.67,0.09,14.29,0,-4.26,0,594.77,1.98,5.28,0,602.03,1353.41,6380.06,-9.09999999999991,6.67000000000007,High
Jan 2017,San_Juan,UKMO,No Change,Low,628.97,5.34,39.03,47.68,6.24,6.06,0.67,0.09,14.59,0,-4.3,0,609.05,0.82,5.28,0,615.15,1293.35,6389.51,-60.0600000000002,9.44999999999982,High
Feb 2017,San_Juan,UKMO,No Change,Low,317.46,1.79,42.19,67.67,6.24,29.38,0.67,0.09,7.36,0,-2.15,0,308.31,1.61,5.28,0,315.2,1288.82,6399.22,-4.52999999999997,9.71000000000004,High
Mar 2017,San_Juan,UKMO,No Change,Low,875.62,6.32,85.7,93.05,6.24,4.18,0.68,0.09,20.31,0,-4.22,0,849,1.13,5.28,0,855.41,1260.98,6403.85,-27.8399999999999,4.63000000000011,High
Apr 2017,San_Juan,UKMO,No Change,Low,1069.67,2.78,326.12,276.11,39.97,1.54,0.68,0.09,24.81,0,0.39,0,1042.08,13.97,5.29,0.92,1062.25,1258.34,6419.36,-2.6400000000001,15.5099999999993,High
