Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Estancia,UKMO,Low,High,93.01,0,0,0,0.06,0.13,0.34,0,0.45,0,0.08,0,92.57,0,0.27,0,92.83,0,-1912.33,0,0,Low
Feb 2016,Estancia,UKMO,Low,High,114,0,0,0,0.06,0.13,0.34,0,0.55,0,0.08,0,113.45,0,0.27,0,113.72,0,-1912.15,0,0.179999999999836,Low
Mar 2016,Estancia,UKMO,Low,High,45.6,0,0,0,0.06,0.13,0.34,0,0.22,0,0.08,0,45.38,0,0.27,0,45.65,0,-1911.87,0,0.2800000000002,Low
Apr 2016,Estancia,UKMO,Low,High,68.01,0,0,0,0.13,0.33,1.08,0.09,0.33,0,0.2,0,67.69,0,0.79,0.29,68.77,0,-1911.92,0,-0.0500000000001819,Low
May 2016,Estancia,UKMO,Low,High,4.67,0,0,0,2.45,3.59,13.56,2.28,0.02,0,1.14,0,4.64,0,10.13,2.99,17.77,0,-1912.67,0,-0.75,Low
Jun 2016,Estancia,UKMO,Low,High,110.45,0.02,0,0,2.55,3.82,14.42,2.4,0.53,0,1.29,0,109.91,0,10.75,3.58,124.23,0,-1925.77,0,-13.0999999999999,Low
Jul 2016,Estancia,UKMO,Low,High,248.8,0.04,0,0,2.44,3.67,13.87,2.3,1.19,0,1.27,0,247.57,0,10.33,3.7,261.6,0,-1939.55,0,-13.78,Low
Aug 2016,Estancia,UKMO,Low,High,476.38,0.06,0,0,1.54,2.41,9.03,1.45,2.28,0,0.93,0,474.04,0,6.71,3.05,483.8,0,-1952.35,0,-12.8,Low
Sep 2016,Estancia,UKMO,Low,High,609.26,0.09,0,0,1.03,1.35,5.01,0.88,2.92,0,0.41,0,606.25,0,3.8,2.29,612.35,0,-1959.77,0,-7.42000000000007,Low
Oct 2016,Estancia,UKMO,Low,High,517.74,0.01,0,0,0.06,0.15,0.42,0.01,2.48,0,0.1,0,515.25,0,0.32,0.39,515.96,0,-1962.85,0,-3.07999999999993,Low
Nov 2016,Estancia,UKMO,Low,High,159.14,0,0,0,0.06,0.14,0.35,0,0.76,0,0.08,0,158.38,0,0.27,0,158.65,0,-1961.07,0,1.77999999999997,Low
Dec 2016,Estancia,UKMO,Low,High,147.88,0,0,0,0.06,0.14,0.35,0,0.71,0,0.08,0,147.17,0,0.27,0,147.44,0,-1960.57,0,0.5,Low
Jan 2017,Estancia,UKMO,Low,High,213.88,0,0,0,0.06,0.14,0.35,0,1.03,0,0.08,0,212.86,0,0.27,0,213.12,0,-1960.13,0,0.439999999999827,Low
Feb 2017,Estancia,UKMO,Low,High,110.36,0,0,0,0.06,0.14,0.35,0,0.53,0,0.08,0,109.83,0,0.27,0,110.1,0,-1959.38,0,0.75,Low
