Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lea,UKMO,Low,Low,77.75,0,0,0,0,0.66,2.34,0.05,0,0,0.66,0,77.75,0,1.62,0,79.37,0,-5218.23,0,0,High
Feb 2016,Lea,UKMO,Low,Low,115.51,0,0,0,0,0.66,2.34,0.05,0,0,0.66,0,115.51,0,1.62,0,117.13,0,-5219.85,0,-1.6200000000008,High
Mar 2016,Lea,UKMO,Low,Low,59.75,0,0,0,0,0.66,6.96,1.38,0,0,0.66,0,59.75,0,4.91,0,64.66,0,-5221.46,0,-1.60999999999967,High
Apr 2016,Lea,UKMO,Low,Low,108.7,0,0,0,0,0.66,24.1,6.32,0,0,0.66,0,108.7,0,17.12,0.02,125.84,0,-5226.38,0,-4.92000000000007,High
May 2016,Lea,UKMO,Low,Low,89.15,0,0,0,0,0.66,31.47,8.44,0,0,0.66,0,89.14,0,22.37,0.02,111.53,0,-5243.51,0,-17.1300000000001,High
Jun 2016,Lea,UKMO,Low,Low,145.7,0,0,0,0,0.66,34.75,9.38,0.01,0,0.66,0,145.69,0,24.7,0.03,170.42,0,-5265.9,0,-22.3899999999994,High
Jul 2016,Lea,UKMO,Low,Low,99.41,0,0,0,0,0.66,36.62,9.92,0,0,0.66,0,99.41,0,26.04,0.03,125.48,0,-5290.62,0,-24.7200000000003,High
Aug 2016,Lea,UKMO,Low,Low,271.03,0,0,0,0,0.66,29.4,7.84,0.01,0,0.66,0,271.02,0,20.9,0.02,291.94,0,-5316.68,0,-26.0600000000004,High
Sep 2016,Lea,UKMO,Low,Low,1503.2,0,0,0,0,0.66,5.59,0.99,0.06,0,0.66,0,1503.13,0,3.94,0.02,1507.09,0,-5337.59,0,-20.9099999999999,High
Oct 2016,Lea,UKMO,Low,Low,838.99,0,0,0,0,0.66,5.88,1.07,0.03,0,0.66,0,838.95,0,4.15,0.01,843.11,0,-5341.49,0,-3.89999999999964,High
Nov 2016,Lea,UKMO,Low,Low,101.08,0,0,0,0,0.66,2.36,0.06,0,0,0.66,0,101.08,0,1.63,0,102.71,0,-5345.61,0,-4.11999999999989,High
Dec 2016,Lea,UKMO,Low,Low,33.67,0,0,0,0,0.66,2.33,0.05,0,0,0.66,0,33.66,0,1.62,0,35.28,0,-5347.24,0,-1.63000000000011,High
Jan 2017,Lea,UKMO,Low,Low,154.63,0,0,0,0,0.66,2.33,0.05,0.01,0,0.66,0,154.63,0,1.62,0,156.24,0,-5348.86,0,-1.61999999999989,High
Feb 2017,Lea,UKMO,Low,Low,85.11,0,0,0,0,0.66,2.33,0.05,0,0,0.66,0,85.1,0,1.62,0,86.72,0,-5350.47,0,-1.61000000000058,High
Mar 2017,Lea,UKMO,Low,Low,297.51,0,0,0,0,0.66,4.59,0.7,0.01,0,0.66,0,297.5,0,3.23,0,300.73,0,-5352.08,0,-1.60999999999967,High
Apr 2017,Lea,UKMO,Low,Low,541.47,0,0,0,0,0.66,13.51,3.27,0.02,0,0.66,0,541.45,0,9.58,0.02,551.04,0,-5355.3,0,-3.22000000000025,High
May 2017,Lea,UKMO,Low,Low,154.64,0,0,0,0,0.66,27.7,7.36,0.01,0,0.66,0,154.63,0,19.69,0.02,174.34,0,-5364.88,0,-9.57999999999993,High
Jun 2017,Lea,UKMO,Low,Low,255.27,0,0,0,0,0.66,31.29,8.39,0.01,0,0.66,0,255.26,0,22.24,0.03,277.52,0,-5384.58,0,-19.6999999999998,High
Jul 2017,Lea,UKMO,Low,Low,82.2,0,0,0,0,0.66,37.03,10.04,0,0,0.66,0,82.19,0,26.33,0.03,108.55,0,-5406.83,0,-22.25,High
Aug 2017,Lea,UKMO,Low,Low,1055.52,0,0,0,0,0.66,14.25,3.48,0.04,0,0.66,0,1055.48,0,10.1,0.02,1065.6,0,-5433.19,0,-26.3599999999997,High
Sep 2017,Lea,UKMO,Low,Low,174.45,0,0,0,0,0.66,23.79,6.23,0.01,0,0.66,0,174.44,0,16.9,0.02,191.36,0,-5443.27,0,-10.0800000000008,High
Oct 2017,Lea,UKMO,Low,Low,6.26,0,0,0,0,0.66,23.05,6.02,0,0,0.66,0,6.26,0,16.37,0.01,22.64,0,-5460.18,0,-16.9099999999999,High
Nov 2017,Lea,UKMO,Low,Low,320.25,0,0,0,0,0.66,2.33,0.05,0.01,0,0.66,0,320.23,0,1.62,0,321.85,0,-5476.57,0,-16.3899999999994,High
Dec 2017,Lea,UKMO,Low,Low,4.98,0,0,0,0,0.66,2.33,0.05,0,0,0.66,0,4.98,0,1.61,0,6.59,0,-5478.17,0,-1.60000000000036,High
Jan 2018,Lea,UKMO,Low,Low,43.19,0,0,0,0,0.66,2.33,0.05,0,0,0.66,0,43.18,0,1.61,0,44.8,0,-5479.78,0,-1.60999999999967,High
Feb 2018,Lea,UKMO,Low,Low,87.1,0,0,0,0,0.66,2.33,0.05,0,0,0.66,0,87.09,0,1.61,0,88.71,0,-5481.4,0,-1.61999999999989,High
