Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,88.86,1.97,1.11,1.67,3.75,0.96,0.43,0.21,1.65,0,-1.53,0,85.24,0.14,2.98,0,88.37,297.36,1769.75,0,0,High
Feb 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,53.29,1.15,1.02,7.73,3.23,7.56,0.43,0.21,0.99,0,-1.36,0,51.15,0.12,3.5,0,54.78,297.38,1769.65,0.0199999999999818,-0.0999999999999091,High
Mar 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,379.05,8.49,5.08,16.54,15.44,12.26,0.43,0.21,7.03,0,-6.79,0,363.52,0.65,4.55,0,368.72,289.77,1769.06,-7.61000000000001,-0.590000000000146,High
Apr 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,38.21,0.78,8.01,21.33,3.14,7.05,0.63,0.21,0.71,0,-9.52,0,36.72,0.9,7.92,4.08,49.62,288.62,1769.09,-1.14999999999998,0.0299999999999727,High
May 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,226.1,5.13,2.46,50.28,10.91,51.44,0.72,0.21,4.2,0,-2.39,0,216.77,0.23,11.68,14.1,242.78,277.2,1755.78,-11.42,-13.3099999999999,High
Jun 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,78.89,1.74,2.2,46.87,8.76,49.84,0.81,0.21,1.46,0,-2.04,0,75.69,0.18,11.2,18.98,106.05,225.5,1742.98,-51.7,-12.8,High
Jul 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,1538.35,35.63,6.2,38.15,17.01,6.18,0.66,0.21,28.55,0,-8.28,0,1474.17,1.13,10.17,17.54,1503.01,173.82,1722.82,-51.68,-20.1600000000001,High
Aug 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,1549.92,35.47,10.81,37.23,26.42,4.65,0.63,0.21,28.76,0,-14.45,0,1485.68,1.73,7.85,14.76,1510.03,174.93,1725.1,1.11000000000001,2.27999999999997,High
Sep 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,863.33,19.96,4.17,37.08,10.14,18.63,0.63,0.21,16.02,0,-5.11,0,827.35,0.64,8.77,12.43,849.19,189.27,1724.24,14.34,-0.8599999999999,High
Oct 2016,Mora-San_Miguel-Guadalupe,GFDL,No Change,No Change,314.04,7.31,2.03,18.41,4.44,11.08,0.58,0.21,5.83,0,-2.76,0,300.9,0.33,4.02,3.11,308.36,172.44,1722.3,-16.83,-1.94000000000005,High
