Date,WPR,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,20.25,0.45,0.36,1.07,1.16,0.99,0.44,0.21,0.38,0,-0.48,0,19.42,0.04,3.19,0,22.66,297.36,1769.76,0,0,No Change
Feb 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,438.93,10.04,4.02,12.37,12.93,6.29,0.44,0.21,8.15,0,-5.5,0,420.75,0.55,3.3,0,424.6,294.56,1769.43,-2.80000000000001,-0.329999999999927,No Change
Mar 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,98.91,2.16,1.83,14.51,4.58,12.92,0.44,0.21,1.84,0,-2.41,0,94.91,0.24,5.35,0,100.51,298.13,1771.86,3.56999999999999,2.42999999999984,No Change
Apr 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,608.43,13.79,13,15.35,27.28,1.22,0.59,0.21,11.29,0,-16.31,0,583.34,1.69,6.84,3.35,595.21,284.66,1771.06,-13.47,-0.799999999999955,No Change
May 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,422.96,9.58,4.19,42.88,8.83,33.54,0.66,0.21,7.85,0,-4.94,0,405.53,0.54,11.71,13.74,431.52,304.26,1762.31,19.6,-8.75,No Change
Jun 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,843.78,19.33,5.26,39.13,11.11,20.05,0.67,0.21,15.66,0,-6.37,0,808.8,0.77,12.76,18.03,840.36,268.3,1751.03,-35.96,-11.28,No Change
Jul 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1882.08,43.53,10.2,33.33,36.69,4.12,0.6,0.21,34.93,0,-13.91,0,1803.62,1.75,9.97,17.15,1832.49,247.06,1741.82,-21.24,-9.21000000000004,No Change
Aug 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1939.87,44.64,14.32,36.66,42.42,2.92,0.57,0.21,36,0,-19.37,0,1859.23,2.18,7.87,14.27,1883.55,270.04,1745.3,22.98,3.48000000000002,No Change
Sep 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1683.56,39.29,8.71,32.32,28.61,2.4,0.52,0.21,31.24,0,-12,0,1613.03,1.47,7.3,11.4,1633.19,302.02,1747.31,31.98,2.00999999999999,No Change
Oct 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,90.8,2,1.47,15.42,2.91,13.13,0.6,0.21,1.68,0,-1.94,0,87.11,0.2,5.93,4.1,97.34,321.25,1754.84,19.23,7.52999999999997,No Change
Nov 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,175.34,3.99,2.01,2.29,6.4,0.28,0.44,0.21,3.25,0,-2.68,0,168.1,0.27,3.4,0,171.77,305.48,1750.1,-15.77,-4.74000000000001,No Change
Dec 2016,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,71.34,1.55,1.18,0.76,3.85,0.43,0.44,0.21,1.32,0,-1.59,0,68.46,0.15,2.48,0,71.09,308.43,1750.44,2.94999999999999,0.340000000000146,No Change
Jan 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,323.84,7.33,3,3.9,10.46,0.28,0.44,0.21,6.01,0,-4.17,0,310.51,0.41,2.49,0,313.41,309.59,1749.95,1.15999999999997,-0.490000000000009,No Change
Feb 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,149.85,3.43,1.29,4.61,4.48,2.77,0.44,0.21,2.78,0,-1.78,0,143.64,0.18,3.09,0,146.91,317.51,1751.57,7.92000000000002,1.61999999999989,No Change
Mar 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,153.64,3.45,2.02,7.6,4.73,4.46,0.44,0.21,2.85,0,-2.68,0,147.33,0.28,5.68,0.04,153.34,316.36,1752.34,-1.14999999999998,0.769999999999982,No Change
Apr 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,89.21,1.94,7.99,14.37,5.74,1.53,0.64,0.21,1.66,0,-9.59,0,85.61,0.92,7.39,3.44,97.37,311.18,1752.24,-5.18000000000001,-0.0999999999999091,No Change
May 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,560.48,13.09,2.73,30.87,9.55,22.01,0.65,0.21,10.4,0,-2.98,0,537,0.37,12.09,14.61,564.07,308.43,1740.44,-2.75,-11.8,No Change
Jun 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1430.8,33.2,9.73,29.51,29.26,4.87,0.62,0.21,26.55,0,-12.47,0,1371.05,1.49,11.46,17.64,1401.63,284.32,1732.82,-24.11,-7.62000000000012,No Change
Jul 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1286.87,29.83,5.1,29.7,16.61,5.6,0.64,0.21,23.88,0,-6.71,0,1233.16,0.92,12.18,17.44,1263.7,297.66,1728.86,13.34,-3.96000000000004,No Change
Aug 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1355.38,31.03,9.35,30.24,25.31,4.2,0.61,0.21,25.15,0,-12.46,0,1299.2,1.5,9.29,14.59,1324.58,296.93,1728.16,-0.730000000000018,-0.699999999999818,No Change
Sep 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,136.23,3.15,1.27,25.23,6.57,26.26,0.67,0.21,2.53,0,-1.23,0,130.55,0.12,8.97,12.68,152.32,309.15,1725.86,12.22,-2.30000000000018,No Change
Oct 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1680.01,39.54,8.94,24.15,35.65,0.35,0.46,0.21,31.18,0,-12.42,0,1609.29,1.45,4.06,3.16,1617.96,280.94,1714.03,-28.21,-11.8299999999999,No Change
Nov 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,103.77,2.35,1.28,1.15,4.32,0.28,0.44,0.21,1.93,0,-1.72,0,99.5,0.16,3.12,0,102.78,312.43,1729.38,31.49,15.3500000000001,No Change
Dec 2017,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,477.47,11.17,3.02,6.6,11.62,0.28,0.44,0.21,8.86,0,-4.19,0,457.44,0.44,2.21,0,460.09,313.57,1729.35,1.13999999999999,-0.0300000000002001,No Change
Jan 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,820.21,18.92,5.22,10.66,20.41,0.28,0.44,0.21,15.22,0,-7.44,0,786.07,0.79,2.86,0,789.72,322.94,1733.8,9.37,4.45000000000005,No Change
Feb 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,417.91,9.43,4.6,11.09,8.7,0.28,0.44,0.21,7.76,0,-6.17,0,400.73,0.69,3.34,0,404.76,340.43,1741.35,17.49,7.54999999999995,No Change
Mar 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1219.87,28.24,8.94,41.5,6.64,0.28,0.44,0.21,22.64,0,-12.15,0,1168.99,1.47,4.33,0,1174.79,345.75,1742.7,5.31999999999999,1.35000000000014,No Change
Apr 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,833.9,18.62,14.38,38,12.14,0.56,0.49,0.21,15.47,0,-18.56,0,799.8,1.98,6.75,1.23,809.76,348.01,1752.96,2.25999999999999,10.26,No Change
May 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,2363.58,54.34,27.05,98.69,15.28,1.32,0.53,0.21,43.86,0,-35.2,0,2265.38,3.94,9.24,13.44,2292,353.12,1748.36,5.11000000000001,-4.60000000000014,No Change
Jun 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1048.02,24.51,4.4,42.81,10.7,20.02,0.64,0.21,19.45,0,-5.28,0,1004.06,0.7,14.35,18,1037.11,358.16,1743.26,5.04000000000002,-5.09999999999991,No Change
Jul 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1087.73,25.23,4.28,34.59,12.26,12.74,0.66,0.21,20.18,0,-5.33,0,1042.31,0.73,13.89,18,1074.92,334.93,1738.99,-23.23,-4.26999999999998,No Change
Aug 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,1855.47,42.69,13.26,34.76,40.21,3.22,0.58,0.21,34.43,0,-17.89,0,1778.35,2.09,8.99,14.67,1804.09,321.01,1735.41,-13.92,-3.57999999999993,No Change
Sep 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,795.2,18.68,3.01,26.98,9.06,11.38,0.61,0.21,14.76,0,-3.45,0,761.77,0.47,10.62,12.55,785.41,349.38,1736.91,28.37,1.5,No Change
Oct 2018,Mora-San_Miguel-Guadalupe,NCAR,High,No Change,434.35,10.25,1.51,17.56,5.62,9.58,0.58,0.21,8.06,0,-2.12,0,416.04,0.29,6.36,5.16,427.85,336.84,1735.27,-12.54,-1.6400000000001,No Change
