date,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,0,0,0.0,0.019369637,0,0.0,0.0,0,0.22574685600000002,0.037356946,0.0,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.0,0.019369637,0,0,0,0,0.11287342800000001,0.018678473,0.0,0.01928393,0.001541667,0.001541667,0.055833333,0,0.11287342800000001,0,0.0,0,0.001041667,0.001041667,0,0.0,0,0.018678473,0.0,0,0,0,0.090833333,0,0
Feb 1975,0,0,0.0,0.019369637,0,0.0,0.0,0,0.226284526,0.03744592,0.0,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.0,0.019369637,0,0,0,0,0.113142263,0.01872296,0.0,0.01928393,0.001541667,0.001541667,0.055833333,0,0.113142263,0,0.0,0,0.001041667,0.001041667,0,0.0,0,0.01872296,0.0,0,0,0,0.090833333,0,0
Mar 1975,0,0,0.016148542,0.019369637,0,0.0,0.0,0,0.22682357399999997,0.037535123,0.21339405399999997,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.006565124,0.019369637,0,0,0,0,0.11341178699999999,0.018767561000000002,0.124479345,0.01928393,0.001541667,0.001541667,0.055833333,0,0.11341178699999999,0,0.07879850099999999,0,0.001041667,0.001041667,0,0.0,0,0.018767561000000002,0.019699625,0,0,0,0.090833333,0,0
Apr 1975,0,0,2.203880167,0.019369637,0,0.0,0.0,0,0.227364001,0.037624554,29.12305825,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.8959785690000001,0.019369637,0,0,0,0,0.11368200099999999,0.018812277,16.98837967,0.01928393,0.001541667,0.001541667,0.055833333,0,0.11368200099999999,0,10.75406414,0,0.001041667,0.001041667,0,0.0,0,0.018812277,2.688516036,0,0,0,0.090833333,0,0
May 1975,0,0,2.812636794,0.019369637,0,0.0,0.0,0,0.227905807,0.037714212000000004,37.16744059,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,1.143466113,0.019369637,0,0,0,0,0.11395290300000001,0.018857106000000002,21.68091643,0.01928393,0.001541667,0.001541667,0.055833333,0,0.11395290300000001,0,13.72455587,0,0.001041667,0.001041667,0,0.0,0,0.018857106000000002,3.431138968,0,0,0,0.090833333,0,0
Jun 1975,0,0,3.4508393760000002,0.019369637,0,0.0,0.0,0,0.22844899100000002,0.037804099,45.60093497,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,1.4029247919999999,0.019369637,0,0,0,0,0.114224496,0.01890205,26.60043426,0.01928393,0.001541667,0.001541667,0.055833333,0,0.114224496,0,16.83873223,0,0.001041667,0.001041667,0,0.0,0,0.01890205,4.2096830569999995,0,0,0,0.090833333,0,0
Jul 1975,0,0,2.326771296,0.019369637,0,0.0,0.0,0,0.228993554,0.037894215,30.74699659,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.94593946,0.019369637,0,0,0,0,0.114496777,0.018947107,17.93567308,0.01928393,0.001541667,0.001541667,0.055833333,0,0.114496777,0,11.35372428,0,0.001041667,0.001041667,0,0.0,0,0.018947107,2.83843107,0,0,0,0.090833333,0,0
Aug 1975,0,0,2.672358244,0.019369637,0,0.0,0.0,0,0.229539496,0.037984558,35.31373709,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,1.0864364359999998,0.019369637,0,0,0,0,0.114769748,0.018992279,20.59959391,0.01928393,0.001541667,0.001541667,0.055833333,0,0.114769748,0,13.04005199,0,0.001041667,0.001041667,0,0.0,0,0.018992279,3.260012998,0,0,0,0.090833333,0,0
Sep 1975,0,0,1.248595719,0.019369637,0,0.0,0.0,0,0.23008681600000003,0.038075129,16.49950229,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.50761154,0.019369637,0,0,0,0,0.11504340800000001,0.019037565,9.624669456,0.01928393,0.001541667,0.001541667,0.055833333,0,0.11504340800000001,0,6.092653607000001,0,0.001041667,0.001041667,0,0.0,0,0.019037565,1.5231634019999998,0,0,0,0.090833333,0,0
Oct 1975,0,0,1.466232704,0.019369637,0,0.0,0.0,0,0.230635515,0.038165929,19.37545475,0.01928393,0.0025833329999999997,0.0025833329999999997,0.146666667,0.0,0,0,0.596090976,0.019369637,0,0,0,0,0.11531775699999999,0.019082963999999997,11.30230138,0.01928393,0.001541667,0.001541667,0.055833333,0,0.11531775699999999,0,7.154636074,0,0.001041667,0.001041667,0,0.0,0,0.019082963999999997,1.788659019,0,0,0,0.090833333,0,0
