date,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,0,0,0.0,0.022366865,0,0,0,0,0.0,0.012581422,0.0,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.0,0.022366865,0,0,0,0,0.0,0.005591743000000001,0.0,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006989679,0.0,0,0,0,0.0,0,0
Feb 1975,0,0,0.0,0.022366865,0,0,0,0,0.0,0.01255906,0.0,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.0,0.022366865,0,0,0,0,0.0,0.005581804,0.0,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006977255,0.0,0,0,0,0.0,0,0
Mar 1975,0,0,0.0,0.022366865,0,0,0,0,0.0,0.012536697,0.0,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.0,0.022366865,0,0,0,0,0.0,0.005571865,0.0,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006964832,0.0,0,0,0,0.0,0,0
Apr 1975,0,0,0.001531196,0.022366865,0,0,0,0,0.0,0.012514335,0.113671102,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.001531196,0.022366865,0,0,0,0,0.0,0.0055619269999999995,0.07839724299999999,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006952408,0.035273859,0,0,0,0.0,0,0
May 1975,0,0,0.031070845,0.022366865,0,0,0,0,0.0,0.012491971999999999,2.306600087,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.031070845,0.022366865,0,0,0,0,0.0,0.005551988000000001,1.590827259,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006939985,0.715772828,0,0,0,0.0,0,0
Jun 1975,0,0,0.033140045,0.022366865,0,0,0,0,0.0,0.01246961,2.4602108769999997,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.033140045,0.022366865,0,0,0,0,0.0,0.005542049,1.696770301,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006927561,0.763440575,0,0,0,0.0,0,0
Jul 1975,0,0,0.028364301,0.022366865,0,0,0,0,0.0,0.012447248000000001,2.105674901,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.028364301,0.022366865,0,0,0,0,0.0,0.00553211,1.452252191,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006915138,0.65342271,0,0,0,0.0,0,0
Aug 1975,0,0,0.035163695,0.022366865,0,0,0,0,0.0,0.012424885,2.610440159,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.035163695,0.022366865,0,0,0,0,0.0,0.005522171,1.80038117,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006902714,0.81005899,0,0,0,0.0,0,0
Sep 1975,0,0,0.022523779,0.022366865,0,0,0,0,0.0,0.012402523,1.6720932480000001,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.022523779,0.022366865,0,0,0,0,0.0,0.005512232,1.15321747,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006890291,0.518875777,0,0,0,0.0,0,0
Oct 1975,0,0,0.011172848,0.022366865,0,0,0,0,0.0,0.012380161,0.8294364790000001,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.011172848,0.022366865,0,0,0,0,0.0,0.0055022940000000005,0.572049818,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006877866999999999,0.257386661,0,0,0,0.0,0,0
Nov 1975,0,0,0.0,0.022366865,0,0,0,0,0.0,0.012357798,0.0,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.0,0.022366865,0,0,0,0,0.0,0.005492355,0.0,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006865443000000001,0.0,0,0,0,0.0,0,0
Dec 1975,0,0,0.0,0.022366865,0,0,0,0,0.0,0.012336296,0.0,0.022453224,0.00033333300000000006,0.00033333300000000006,0.0,0,0,0,0.0,0.022366865,0,0,0,0,0.0,0.0054827980000000005,0.0,0.022453224,0.000208333,0.000208333,0.0,0,0.0,0,0,0,0.000125,0.000125,0,0,0,0.006853498,0.0,0,0,0,0.0,0,0
Jan 1976,0,0,0.0,0.02274017,0,0,0,0,0.0,0.012314793999999999,0.0,0.023140525,0.0,0.0,0.00025,0,0,0,0.0,0.02274017,0,0,0,0,0.0,0.005473242,0.0,0.023140525,0.0,0.0,8.33333e-05,0,0.0,0,0,0,0.0,0.0,0,0,0,0.006841552,0.0,0,0,0,0.000166667,0,0
