date,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,0,0,0.0,0.079423098,0,0,0,0,0.045101410999999994,0.010041445999999999,0.0,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.0,0.079423098,0,0,0,0,0.020253086,0.004510141,0.0,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024848325,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005531305,0.0,0,0,0,0.001333333,0,0
Feb 1975,0,0,0.0,0.079423098,0,0,0,0,0.045085832,0.010037978000000001,0.0,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.0,0.079423098,0,0,0,0,0.020246091,0.004508583,0.0,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024839741000000002,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005529394,0.0,0,0,0,0.001333333,0,0
Mar 1975,0,0,0.0,0.079423098,0,0,0,0,0.045070253,0.010034509,0.0,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.0,0.079423098,0,0,0,0,0.020239095,0.004507025,0.0,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024831158,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005527484,0.0,0,0,0,0.001333333,0,0
Apr 1975,0,0,0.024462396,0.079423098,0,0,0,0,0.045054674,0.010031041,0.21531049,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.011383083,0.079423098,0,0,0,0,0.020232099,0.004505467,0.154160363,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024822575,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005525573000000001,0.074229441,0,0,0,0.001333333,0,0
May 1975,0,0,1.277679775,0.079423098,0,0,0,0,0.045039095,0.010027572,11.24574472,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.594542519,0.079423098,0,0,0,0,0.020225103,0.004503909,8.051851458,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024813992000000003,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005523663000000001,3.877030515,0,0,0,0.001333333,0,0
Jun 1975,0,0,1.50434945,0.079423098,0,0,0,0,0.045023516,0.010024103000000001,13.24082153,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.700018681,0.079423098,0,0,0,0,0.020218107,0.004502352,9.480308402999999,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024805409,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.0055217519999999996,4.564843895,0,0,0,0.001333333,0,0
Jul 1975,0,0,1.5860150919999998,0.079423098,0,0,0,0,0.045007937000000005,0.010020635,13.95961742,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.7380201409999999,0.079423098,0,0,0,0,0.020211111,0.004500794,9.994959755,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024796825,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005519841,4.812652613,0,0,0,0.001333333,0,0
Aug 1975,0,0,1.494285045,0.079423098,0,0,0,0,0.044992357000000004,0.010017166,13.15223773,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.6953354140000001,0.079423098,0,0,0,0,0.020204115,0.004499235999999999,9.416883207,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024788242000000002,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.005517930999999999,4.534304158,0,0,0,0.001333333,0,0
Sep 1975,0,0,1.207900811,0.079423098,0,0,0,0,0.044976777999999995,0.010013698,10.63157171,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.562072285,0.079423098,0,0,0,0,0.020197119,0.004497678,7.612109146,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024779659,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.00551602,3.6652910939999996,0,0,0,0.001333333,0,0
Oct 1975,0,0,0.557705758,0.079423098,0,0,0,0,0.044961199,0.010010229,4.908754678999999,0.079423098,0.000125,0.000125,0.0016666670000000001,0.01075,0,0,0.259517128,0.079423098,0,0,0,0,0.020190123,0.00449612,3.5146239319999997,0.079423098,8.33333e-05,8.33333e-05,0.00033333300000000006,0.01075,0.024771076,0,0,0,4.16667e-05,4.16667e-05,0,0.0,0,0.0055141090000000005,1.692319376,0,0,0,0.001333333,0,0
