date,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,0.011882532,0.020179212,0.0,0.029689913999999998,0.0,0,0.0,0,0.10919273800000001,0.014484034,0.0,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005343624,0.008999788,0.0,0.029689913999999998,0.0,0,0.0,0,0.049147279,0.006538908,0.0,0.029777495,0.000291667,0.000291667,0.005,0,0.066584368,0,0.0,0,0.000166667,0.000166667,0,0,0,0.019124548999999998,0.0,0,0,0,0.003333333,0,0
Feb 1975,0.011919565,0.020242101000000002,0.0,0.029689913999999998,0.0,0,0.0,0,0.10953304,0.014529173000000001,0.0,0.029777495,0.000458333,0.000458333,0.008333333,0,0.0053602780000000004,0.009027836,0.0,0.029689913999999998,0.0,0,0.0,0,0.049300447000000004,0.006559287,0.0,0.029777495,0.000291667,0.000291667,0.005,0,0.066791879,0,0.0,0,0.000166667,0.000166667,0,0,0,0.019184151,0.0,0,0,0,0.003333333,0,0
Mar 1975,0.011956703,0.020305171,0.0,0.029689913999999998,0.0,0,0.0,0,0.109874322,0.014574443000000001,0.0,0.029777495,0.000458333,0.000458333,0.008333333,0,0.0053769790000000005,0.009055965,0.0,0.029689913999999998,0.0,0,0.0,0,0.049454057999999995,0.006579724,0.0,0.029777495,0.000291667,0.000291667,0.005,0,0.06699998900000001,0,0.0,0,0.000166667,0.000166667,0,0,0,0.019243925,0.0,0,0,0,0.003333333,0,0
Apr 1975,0.011993948999999999,0.020368422,0.009558791,0.029689913999999998,0.0,0,0.0,0,0.11021658599999999,0.014619843,0.0047651759999999994,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005393729,0.009084174,0.00380194,0.029689913999999998,0.0,0,0.0,0,0.049608109000000004,0.006600221,0.002569229,0.029777495,0.000291667,0.000291667,0.005,0,0.067208697,0,0.006362238,0,0.000166667,0.000166667,0,0,0,0.019303871,0.00159056,0,0,0,0.003333333,0,0
May 1975,0.012031301000000001,0.020431855,2.767701115,0.029689913999999998,0.0,0,0.0,0,0.110559829,0.014665373,1.379733465,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005410526,0.009112465,1.100833196,0.029689913999999998,0.0,0,0.0,0,0.049762602,0.006620775,0.743907757,0.029777495,0.000291667,0.000291667,0.005,0,0.067418003,0,1.8421549019999999,0,0.000166667,0.000166667,0,0,0,0.019363988000000002,0.460538725,0,0,0,0.003333333,0,0
Jun 1975,0.012068866999999999,0.02049565,3.445153767,0.029689913999999998,0.0,0,0.0,0,0.110905035,0.014711163999999999,1.717452046,0.029777495,0.000458333,0.000458333,0.008333333,0,0.00542742,0.009140917,1.370285112,0.029689913999999998,0.0,0,0.0,0,0.049917977999999995,0.006641448,0.925994717,0.029777495,0.000291667,0.000291667,0.005,0,0.067628505,0,2.293060788,0,0.000166667,0.000166667,0,0,0,0.019424449,0.573265197,0,0,0,0.003333333,0,0
Jul 1975,0.01210654,0.020559627,1.5930631640000001,0.029689913999999998,0.0,0,0.0,0,0.111251221,0.014757083999999998,0.794161821,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005444361,0.00916945,0.6336294060000001,0.029689913999999998,0.0,0,0.0,0,0.050073795,0.006662179,0.428186425,0.029777495,0.000291667,0.000291667,0.005,0,0.067839605,0,1.060327324,0,0.000166667,0.000166667,0,0,0,0.019485082,0.265081831,0,0,0,0.003333333,0,0
Aug 1975,0.012144318999999999,0.020623784,2.4978226759999997,0.029689913999999998,0.0,0,0.0,0,0.111598387,0.014803133999999999,1.245195703,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005461351,0.009198064,0.9934909890000001,0.029689913999999998,0.0,0,0.0,0,0.050230053,0.006682968,0.671369338,0.029777495,0.000291667,0.000291667,0.005,0,0.068051303,0,1.6625264419999999,0,0.000166667,0.000166667,0,0,0,0.019545886000000002,0.41563161,0,0,0,0.003333333,0,0
Sep 1975,0.012182205,0.020688123,0.9553974479999999,0.029689913999999998,0.0,0,0.0,0,0.111946535,0.014849315,0.476277523,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005478388000000001,0.009226759000000001,0.380002458,0.029689913999999998,0.0,0,0.0,0,0.050386753,0.006703817,0.25679347,0.029777495,0.000291667,0.000291667,0.005,0,0.068263598,0,0.635903235,0,0.000166667,0.000166667,0,0,0,0.019606862,0.158975809,0,0,0,0.003333333,0,0
Oct 1975,0.012220198,0.020752643,0.7471670579999999,0.029689913999999998,0.0,0,0.0,0,0.112295663,0.014895626,0.372472081,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005495474,0.009255534000000001,0.29718031899999997,0.029689913999999998,0.0,0,0.0,0,0.050543895,0.0067247240000000005,0.200824925,0.029777495,0.000291667,0.000291667,0.005,0,0.068476492,0,0.497307115,0,0.000166667,0.000166667,0,0,0,0.01966801,0.124326779,0,0,0,0.003333333,0,0
Nov 1975,0.012258297,0.020817345,0.0,0.029689913999999998,0.0,0,0.0,0,0.11264577099999999,0.014942066,0.0,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005512606999999999,0.009284391,0.0,0.029689913999999998,0.0,0,0.0,0,0.050701477,0.00674569,0.0,0.029777495,0.000291667,0.000291667,0.005,0,0.06868998400000001,0,0.0,0,0.000166667,0.000166667,0,0,0,0.01972933,0.0,0,0,0,0.003333333,0,0
Dec 1975,0.012296503,0.020882227,0.0,0.029689913999999998,0.0,0,0.0,0,0.11299686099999999,0.014988636999999999,0.0,0.029777495,0.000458333,0.000458333,0.008333333,0,0.005529788000000001,0.009313328000000001,0.0,0.029689913999999998,0.0,0,0.0,0,0.050859500999999994,0.006766715,0.0,0.029777495,0.000291667,0.000291667,0.005,0,0.06890407400000001,0,0.0,0,0.000166667,0.000166667,0,0,0,0.019790822,0.0,0,0,0,0.003333333,0,0
Jan 1976,0.012334816,0.020947291,0.0,0.029502564,0.003166667,0,0.0,0,0.113348931,0.015035338,0.0,0.030377302999999998,0.05725,0.0,0.008333333,0,0.005547018000000001,0.009342346,0.0,0.029502564,0.003166667,0,0.0,0,0.051017967000000004,0.006787798,0.0,0.030377302999999998,0.030166667,0.0,0.005,0,0.069118762,0,0.0,0,0.027083332999999998,0.0,0,0,0,0.019852485,0.0,0,0,0,0.003333333,0,0
Feb 1976,0.012373236000000001,0.021012536000000002,0.0,0.029502564,0.003166667,0,0.0,0,0.113701982,0.015082169,0.0,0.030377302999999998,0.05725,0.0,0.008333333,0,0.005564295,0.009371445,0.0,0.029502564,0.003166667,0,0.0,0,0.051176874000000004,0.00680894,0.0,0.030377302999999998,0.030166667,0.0,0.005,0,0.069334048,0,0.0,0,0.027083332999999998,0.0,0,0,0,0.01991432,0.0,0,0,0,0.003333333,0,0
Mar 1976,0.012411868999999999,0.021078144,0.0,0.029502564,0.003166667,0,0.0,0,0.11405699400000001,0.01512926,0.0,0.030377302999999998,0.05725,0.0,0.008333333,0,0.005581669,0.009400705,0.0,0.029502564,0.003166667,0,0.0,0,0.051336664000000004,0.006830199999999999,0.0,0.030377302999999998,0.030166667,0.0,0.005,0,0.06955053,0,0.0,0,0.027083332999999998,0.0,0,0,0,0.019976498999999998,0.0,0,0,0,0.003333333,0,0
Apr 1976,0.012450608,0.021143932999999997,0.291392178,0.029502564,0.003166667,0,0.0,0,0.114412987,0.015176481,0.128829624,0.030377302999999998,0.05725,0.0,0.008333333,0,0.00559909,0.009430046999999999,0.115899141,0.029502564,0.003166667,0,0.0,0,0.051496895,0.006851518000000001,0.069460776,0.030377302999999998,0.030166667,0.0,0.005,0,0.06976761,0,0.187889508,0,0.027083332999999998,0.0,0,0,0,0.020038848999999997,0.046972377,0,0,0,0.003333333,0,0
May 1976,0.012489455,0.021209903,1.975107189,0.029502564,0.003166667,0,0.0,0,0.11476996099999999,0.015223833,0.873229743,0.030377302999999998,0.05725,0.0,0.008333333,0,0.00561656,0.009459469,0.7855846670000001,0.029502564,0.003166667,0,0.0,0,0.051657568,0.006872895,0.470817296,0.030377302999999998,0.030166667,0.0,0.005,0,0.06998528799999999,0,1.273547975,0,0.027083332999999998,0.0,0,0,0,0.020101371,0.318386994,0,0,0,0.003333333,0,0
Jun 1976,0.012528408000000001,0.021276054,3.0334194269999997,0.029502564,0.003166667,0,0.0,0,0.115127915,0.015271314,1.341128259,0.030377302999999998,0.05725,0.0,0.008333333,0,0.0056340769999999995,0.009488972,1.206520742,0.029502564,0.003166667,0,0.0,0,0.051818682000000005,0.006894331,0.723093076,0.030377302999999998,0.030166667,0.0,0.005,0,0.07020356400000001,0,1.955947095,0,0.027083332999999998,0.0,0,0,0,0.020164065,0.48898677399999996,0,0,0,0.003333333,0,0
Jul 1976,0.012567468,0.021342386,1.944331704,0.029502564,0.003166667,0,0.0,0,0.11548685,0.015318925,0.859623358,0.030377302999999998,0.05725,0.0,0.008333333,0,0.005651641999999999,0.009518556,0.7733439390000001,0.029502564,0.003166667,0,0.0,0,0.051980237,0.006915826,0.46348117200000005,0.030377302999999998,0.030166667,0.0,0.005,0,0.070422438,0,1.25370396,0,0.027083332999999998,0.0,0,0,0,0.020226931,0.31342599,0,0,0,0.003333333,0,0
Aug 1976,0.012606635,0.0214089,2.3538391069999998,0.029502564,0.003166667,0,0.0,0,0.11584676599999999,0.015366666999999999,1.0406738070000001,0.030377302999999998,0.05725,0.0,0.008333333,0,0.005669256,0.00954822,0.9362225609999999,0.029502564,0.003166667,0,0.0,0,0.052142234,0.0069373790000000005,0.561097732,0.030377302999999998,0.030166667,0.0,0.005,0,0.070641911,0,1.5177540969999999,0,0.027083332999999998,0.0,0,0,0,0.020289968000000002,0.379438524,0,0,0,0.003333333,0,0
Sep 1976,0.012645908,0.021475595,1.530239345,0.029502564,0.003166667,0,0.0,0,0.11620766199999999,0.015414539,0.676545818,0.030377302999999998,0.05725,0.0,0.008333333,0,0.005686917,0.009577966,0.608641684,0.029502564,0.003166667,0,0.0,0,0.052304672,0.0069589909999999994,0.36477167200000005,0.030377302999999998,0.030166667,0.0,0.005,0,0.07086198099999999,0,0.986697446,0,0.027083332999999998,0.0,0,0,0,0.020353177,0.246674361,0,0,0,0.003333333,0,0
Oct 1976,0.012685288000000001,0.021542471,0.047702468,0.029502564,0.003166667,0,0.0,0,0.116569539,0.01546254,0.021090103,0.030377302999999998,0.05725,0.0,0.008333333,0,0.0057046269999999994,0.009607791999999999,0.018973313000000002,0.029502564,0.003166667,0,0.0,0,0.052467552,0.006980661,0.011371103,0.030377302999999998,0.030166667,0.0,0.005,0,0.071082649,0,0.030758524,0,0.027083332999999998,0.0,0,0,0,0.020416558,0.007689631,0,0,0,0.003333333,0,0
