Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Santa_Fe,Historical,Historical,Historical,0.35751334,0,0,0.015734395,0,0,0,0,0.187323284,0.144632993,0,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.160909559,0,0,0.015734395,0,0,0,0,0.084238367,0.065034875,0,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.299688699,0,0,0,0.002958333,0.002958333,0,0,0,0.079598118,0,0,0,0,0.013333333,0,0.00659748
Feb 1975,Santa_Fe,Historical,Historical,Historical,0.358518462,0,0,0.015734395,0,0,0,0,0.187849929,0.145039618,0,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.161361944,0,0,0.015734395,0,0,0,0,0.084475197,0.065217716,0,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.300531251,0,0,0,0.002958333,0.002958333,0,0,0,0.079821902,0,0,0,0,0.013333333,0,0.009791793
Mar 1975,Santa_Fe,Historical,Historical,Historical,0.359526354,0,0,0.015734395,0,0,0,0,0.188378025,0.145447363,0,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.161815575,0,0,0.015734395,0,0,0,0,0.084712679,0.06540106,0,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.301376125,0,0,0,0.002958333,0.002958333,0,0,0,0.080046303,0,0,0,0,0.013333333,0,0.016922207
Apr 1975,Santa_Fe,Historical,Historical,Historical,0.360537013,0,0,0.015734395,0,0,0,0,0.188907573,0.145856228,0,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.162270453,0,0,0.015734395,0,0,0,0,0.084950814,0.065584908,0,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.302223319,0,0,0,0.002958333,0.002958333,0,0,0,0.08027132,0,0,0,0,0.013333333,0,0.024413064
May 1975,Santa_Fe,Historical,Historical,Historical,0.361550442,0,1.000663282,0.015734395,0,0,0,0,0.18943857,0.146266213,0.910925228,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.162726577,0,0.44034913,0.015734395,0,0,0,0,0.085189601,0.06576926,0.608301123,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.303072835,0,0.258881477,0,0.002958333,0.002958333,0,0,0,0.080496954,0.60405678,0,0,0,0.013333333,0,0.034774731
Jun 1975,Santa_Fe,Historical,Historical,Historical,0.36256664,0,4.888401617,0.015734395,0,0,0,0,0.189971019,0.146677319,4.450016739,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.163183947,0,2.151176562,0.015734395,0,0,0,0,0.085429041,0.065954115,2.971649149,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.303924672,0,1.264677794,0,0.002958333,0.002958333,0,0,0,0.080723204,2.950914852,0,0,0,0.013333333,0,0.044440743
Jul 1975,Santa_Fe,Historical,Historical,Historical,0.363586068,0,3.309188505,0.015734395,0,0,0,0,0.19050516,0.147089731,3.012425204,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.163642771,0,1.456232387,0.015734395,0,0,0,0,0.085669241,0.066139558,2.011648791,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.304779216,0,0.85611976,0,0.002958333,0.002958333,0,0,0,0.080950173,1.997612772,0,0,0,0.013333333,0,0.037666159
Aug 1975,Santa_Fe,Historical,Historical,Historical,0.364608266,0,3.611321586,0.015734395,0,0,0,0,0.191040753,0.147503264,3.287463422,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.164102842,0,1.589188238,0.015734395,0,0,0,0,0.085910095,0.066325505,2.195314861,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.305636082,0,0.934284572,0,0.002958333,0.002958333,0,0,0,0.081177759,2.179997336,0,0,0,0.013333333,0,0.035788952
Sep 1975,Santa_Fe,Historical,Historical,Historical,0.365633232,0,1.187040185,0.015734395,0,0,0,0,0.191577795,0.147917917,1.080588116,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.164564158,0,0.522365637,0.015734395,0,0,0,0,0.0861516,0.066511956,0.721599253,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.306495269,0,0.307099023,0,0.002958333,0.002958333,0,0,0,0.081405961,0.716564388,0,0,0,0.013333333,0,0.025080683
Oct 1975,Santa_Fe,Historical,Historical,Historical,0.366660967,0,0.144519786,0.015734395,0,0,0,0,0.192116289,0.14833369,0.131559458,0.015734395,0.007375,0.007375,0.016666667,0.000666667,0.165026721,0,0.063596979,0.015734395,0,0,0,0,0.086393758,0.06669891,0.087853276,0.015734395,0.004416667,0.004416667,0.003333333,0.000666667,0.307356777,0,0.037388696,0,0.002958333,0.002958333,0,0,0,0.08163478,0.087240292,0,0,0,0.013333333,0,0.019144962
