Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,San_Juan,Historical,Historical,Historical,1.027794936,0,0,0.026899455,0,0,0.330916667,4.729666667,0,0.11541789,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.462494013,0,0,0.026899455,0,0,0.145833333,1.889416667,0,0.051951758,0,0.026996917,0.004625,0.004625,0.088583333,0,0.565300922,0,0,0,0.003083333,0.003083333,0,2.84025,0,0.063466132,0,0,0,0,0.209333333,0,0.720013195
Feb 1975,San_Juan,Historical,Historical,Historical,1.031544463,0,0,0.026899455,0,0,0.330916667,4.729666667,0,0.115838949,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.464181251,0,0,0.026899455,0,0,0.145833333,1.889416667,0,0.052141285,0,0.026996917,0.004625,0.004625,0.088583333,0,0.567363212,0,0,0,0.003083333,0.003083333,0,2.84025,0,0.063697664,0,0,0,0,0.209333333,0,1.081166507
Mar 1975,San_Juan,Historical,Historical,Historical,1.035308057,0,0,0.026899455,0,0,0.330916667,4.729666667,0,0.116261588,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.465874818,0,0,0.026899455,0,0,0.145833333,1.889416667,0,0.052331522,0,0.026996917,0.004625,0.004625,0.088583333,0,0.569433239,0,0,0,0.003083333,0.003083333,0,2.84025,0,0.063930065,0,0,0,0,0.209333333,0,1.854231682
Apr 1975,San_Juan,Historical,Historical,Historical,1.039085718,0,0,0.026899455,0,0,0.330916667,4.729666667,0,0.116685806,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.467574715,0,0,0.026899455,0,0,0.145833333,1.889416667,0,0.052522471,0,0.026996917,0.004625,0.004625,0.088583333,0,0.571511003,0,0,0,0.003083333,0.003083333,0,2.84025,0,0.064163335,0,0,0,0,0.209333333,0,2.952022078
May 1975,San_Juan,Historical,Historical,Historical,1.042877446,0,0.290007386,0.026899455,0,0,0.330916667,4.729666667,0,0.117111604,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.469280942,0,0.165115421,0.026899455,0,0,0.145833333,1.889416667,0,0.052714131,0,0.026996917,0.004625,0.004625,0.088583333,0,0.573596504,0,0.124891965,0,0.003083333,0.003083333,0,2.84025,0,0.064397474,0,0,0,0,0.209333333,0,4.757809242
Jun 1975,San_Juan,Historical,Historical,Historical,1.046681962,0,28.76918139,0.026899455,0,0,0.330916667,4.729666667,0,0.117538839,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.470992924,0,16.37970524,0.026899455,0,0,0.145833333,1.889416667,0,0.052906437,0,0.026996917,0.004625,0.004625,0.088583333,0,0.575689039,0,12.38947615,0,0.003083333,0.003083333,0,2.84025,0,0.064632402,0,0,0,0,0.209333333,0,7.152713291
Jul 1975,San_Juan,Historical,Historical,Historical,1.050500546,0,13.97612342,0.026899455,0,0,0.330916667,4.729666667,0,0.117967653,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.472711235,0,7.957292175,0.026899455,0,0,0.145833333,1.889416667,0,0.053099454,0,0.026996917,0.004625,0.004625,0.088583333,0,0.577789311,0,6.018831241,0,0.003083333,0.003083333,0,2.84025,0,0.064868199,0,0,0,0,0.209333333,0,7.037342229
Aug 1975,San_Juan,Historical,Historical,Historical,1.054333197,0,29.12742938,0.026899455,0,0,0.330916667,4.729666667,0,0.118398046,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.474435877,0,16.58367338,0.026899455,0,0,0.145833333,1.889416667,0,0.053293182,0,0.026996917,0.004625,0.004625,0.088583333,0,0.57989732,0,12.543756,0,0.003083333,0.003083333,0,2.84025,0,0.065104864,0,0,0,0,0.209333333,0,6.333982143
Sep 1975,San_Juan,Historical,Historical,Historical,1.058179915,0,2.657423664,0.026899455,0,0,0.330916667,4.729666667,0,0.11883002,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.476166849,0,1.513001559,0.026899455,0,0,0.145833333,1.889416667,0,0.053487622,0,0.026996917,0.004625,0.004625,0.088583333,0,0.582013066,0,1.144422104,0,0.003083333,0.003083333,0,2.84025,0,0.065342398,0,0,0,0,0.209333333,0,4.336333801
Oct 1975,San_Juan,Historical,Historical,Historical,1.0620407,0,0,0.026899455,0,0,0.330916667,4.729666667,0,0.119263573,0,0.026996917,0.007708333,0.007708333,0.112833333,0,0.477904151,0,0,0.026899455,0,0,0.145833333,1.889416667,0,0.053682772,0,0.026996917,0.004625,0.004625,0.088583333,0,0.584136549,0,0,0,0.003083333,0.003083333,0,2.84025,0,0.065580801,0,0,0,0,0.209333333,0,3.032905019
