Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Catron,Historical,Historical,Historical,0,0,0,0.025461323,0,0,0,0,0,0.012279933,0,0.025379454,0.00075,0.00075,0,0,0,0,0,0.025461323,0,0,0,0,0,0.005499602,0,0.025379454,0.000458333,0.000458333,0,0,0,0,0,0,0.000291667,0.000291667,0,0,0,0.006780331,0,0,0,0,0,0,0
Feb 1975,Catron,Historical,Historical,Historical,0,0,0,0.025461323,0,0,0,0,0,0.012301573,0,0.025379454,0.00075,0.00075,0,0,0,0,0,0.025461323,0,0,0,0,0,0.005509293,0,0.025379454,0.000458333,0.000458333,0,0,0,0,0,0,0.000291667,0.000291667,0,0,0,0.006792279,0,0,0,0,0,0,0
Mar 1975,Catron,Historical,Historical,Historical,0,0,0,0.025461323,0,0,0,0,0,0.012323213,0,0.025379454,0.00075,0.00075,0,0,0,0,0,0.025461323,0,0,0,0,0,0.005518985,0,0.025379454,0.000458333,0.000458333,0,0,0,0,0,0,0.000291667,0.000291667,0,0,0,0.006804228,0,0,0,0,0,0,0
Apr 1975,Catron,Historical,Historical,Historical,0,0,0,0.025461323,0,0,0,0,0,0.012345269,0,0.025379454,0.00075,0.00075,0,0,0,0,0,0.025461323,0,0,0,0,0,0.005528863,0,0.025379454,0.000458333,0.000458333,0,0,0,0,0,0,0.000291667,0.000291667,0,0,0,0.006816406,0,0,0,0,0,0,0
May 1975,Catron,Historical,Historical,Historical,0,0,0.371901983,0.025461323,0,0,0,0,0,0.012367325,0.013084771,0.025379454,0.00075,0.00075,0,0,0,0,0.060425368,0.025461323,0,0,0,0,0,0.005538741,0.008298763,0.025379454,0.000458333,0.000458333,0,0,0,0,0.316262623,0,0.000291667,0.000291667,0,0,0,0.006828585,0,0,0,0,0,0,0
Jun 1975,Catron,Historical,Historical,Historical,0,0,4.143499932,0.025461323,0,0,0,0,0,0.012389382,0.145782356,0.025379454,0.00075,0.00075,0,0,0,0,0.673221766,0.025461323,0,0,0,0,0,0.005548619,0.092459642,0.025379454,0.000458333,0.000458333,0,0,0,0,3.52360088,0,0.000291667,0.000291667,0,0,0,0.006840763,0,0,0,0,0,0,0
Jul 1975,Catron,Historical,Historical,Historical,0,0,2.278145836,0.025461323,0,0,0,0,0,0.012411438,0.080152883,0.025379454,0.00075,0.00075,0,0,0,0,0.370145382,0.025461323,0,0,0,0,0,0.005558497,0.050835417,0.025379454,0.000458333,0.000458333,0,0,0,0,1.937317921,0,0.000291667,0.000291667,0,0,0,0.006852941,0,0,0,0,0,0,0
Aug 1975,Catron,Historical,Historical,Historical,0,0,3.108266413,0.025461323,0,0,0,0,0,0.012433494,0.109359336,0.025379454,0.00075,0.00075,0,0,0,0,0.505020548,0.025461323,0,0,0,0,0,0.005568375,0.069359045,0.025379454,0.000458333,0.000458333,0,0,0,0,2.643246156,0,0.000291667,0.000291667,0,0,0,0.006865119,0,0,0,0,0,0,0
Sep 1975,Catron,Historical,Historical,Historical,0,0,0.449367219,0.025461323,0,0,0,0,0,0.01245555,0.01581026,0.025379454,0.00075,0.00075,0,0,0,0,0.073011656,0.025461323,0,0,0,0,0,0.005578253,0.010027352,0.025379454,0.000458333,0.000458333,0,0,0,0,0.382138471,0,0.000291667,0.000291667,0,0,0,0.006877298,0,0,0,0,0,0,0
Oct 1975,Catron,Historical,Historical,Historical,0,0,0.227054561,0.025461323,0,0,0,0,0,0.012477607,0.007988548,0.025379454,0.00075,0.00075,0,0,0,0,0.036891052,0.025461323,0,0,0,0,0,0.005588131,0.005066582,0.025379454,0.000458333,0.000458333,0,0,0,0,0.193085474,0,0.000291667,0.000291667,0,0,0,0.006889476,0,0,0,0,0,0,0
