Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Union,Historical,Historical,Historical,0,0,0,0.079423098,0,0,0,0,0.045101411,0.010041446,0,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0,0.079423098,0,0,0,0,0.020253086,0.004510141,0,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024848325,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005531305,0,0,0,0,0.001333333,0,0
Feb 1975,Union,Historical,Historical,Historical,0,0,0,0.079423098,0,0,0,0,0.045085832,0.010037978,0,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0,0.079423098,0,0,0,0,0.020246091,0.004508583,0,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024839741,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005529394,0,0,0,0,0.001333333,0,0
Mar 1975,Union,Historical,Historical,Historical,0,0,0,0.079423098,0,0,0,0,0.045070253,0.010034509,0,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0,0.079423098,0,0,0,0,0.020239095,0.004507025,0,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024831158,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005527484,0,0,0,0,0.001333333,0,0
Apr 1975,Union,Historical,Historical,Historical,0,0,0.024462396,0.079423098,0,0,0,0,0.045054674,0.010031041,0.21531049,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.011383083,0.079423098,0,0,0,0,0.020232099,0.004505467,0.154160363,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024822575,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005525573,0.074229441,0,0,0,0.001333333,0,0
May 1975,Union,Historical,Historical,Historical,0,0,1.277679775,0.079423098,0,0,0,0,0.045039095,0.010027572,11.24574472,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.594542519,0.079423098,0,0,0,0,0.020225103,0.004503909,8.051851458,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024813992,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005523663,3.877030515,0,0,0,0.001333333,0,0
Jun 1975,Union,Historical,Historical,Historical,0,0,1.50434945,0.079423098,0,0,0,0,0.045023516,0.010024103,13.24082153,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.700018681,0.079423098,0,0,0,0,0.020218107,0.004502352,9.480308403,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024805409,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005521752,4.564843895,0,0,0,0.001333333,0,0
Jul 1975,Union,Historical,Historical,Historical,0,0,1.586015092,0.079423098,0,0,0,0,0.045007937,0.010020635,13.95961742,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.738020141,0.079423098,0,0,0,0,0.020211111,0.004500794,9.994959755,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024796825,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005519841,4.812652613,0,0,0,0.001333333,0,0
Aug 1975,Union,Historical,Historical,Historical,0,0,1.494285045,0.079423098,0,0,0,0,0.044992357,0.010017166,13.15223773,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.695335414,0.079423098,0,0,0,0,0.020204115,0.004499236,9.416883207,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024788242,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005517931,4.534304158,0,0,0,0.001333333,0,0
Sep 1975,Union,Historical,Historical,Historical,0,0,1.207900811,0.079423098,0,0,0,0,0.044976778,0.010013698,10.63157171,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.562072285,0.079423098,0,0,0,0,0.020197119,0.004497678,7.612109146,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024779659,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.00551602,3.665291094,0,0,0,0.001333333,0,0
Oct 1975,Union,Historical,Historical,Historical,0,0,0.557705758,0.079423098,0,0,0,0,0.044961199,0.010010229,4.908754679,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0.259517128,0.079423098,0,0,0,0,0.020190123,0.00449612,3.514623932,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024771076,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005514109,1.692319376,0,0,0,0.001333333,0,0
Nov 1975,Union,Historical,Historical,Historical,0,0,0,0.079423098,0,0,0,0,0.04494562,0.010006761,0,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0,0.079423098,0,0,0,0,0.020183128,0.004494562,0,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024762493,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005512199,0,0,0,0,0.001333333,0,0
Dec 1975,Union,Historical,Historical,Historical,0,0,0,0.079423098,0,0,0,0,0.044930041,0.010003292,0,0.079423098,0.000125,0.000125,0.001666667,0.01075,0,0,0,0.079423098,0,0,0,0,0.020176132,0.004493004,0,0.079423098,8.33333e-05,8.33333e-05,0.000333333,0.01075,0.024753909,0,0,0,4.16667e-05,4.16667e-05,0,0,0,0.005510288,0,0,0,0,0.001333333,0,0
Jan 1976,Union,Historical,Historical,Historical,0,0,0,0.070234367,0,0,0,0,0.044914462,0.009999824,0,0.072281074,0,0,0.001916667,0.0045,0,0,0,0.070234367,0,0,0,0,0.020169136,0.004491446,0,0.072281074,0,0,0.000416667,0.0005,0.024745326,0,0,0,0,0,0,0.004,0,0.005508377,0,0,0,0,0.0015,0,0
Feb 1976,Union,Historical,Historical,Historical,0,0,0,0.070234367,0,0,0,0,0.044898883,0.009996355,0,0.072281074,0,0,0.001916667,0.0045,0,0,0,0.070234367,0,0,0,0,0.02016214,0.004489888,0,0.072281074,0,0,0.000416667,0.0005,0.024736743,0,0,0,0,0,0,0.004,0,0.005506467,0,0,0,0,0.0015,0,0
Mar 1976,Union,Historical,Historical,Historical,0,0,0,0.070234367,0,0,0,0,0.044883304,0.009992887,0,0.072281074,0,0,0.001916667,0.0045,0,0,0,0.070234367,0,0,0,0,0.020155144,0.00448833,0,0.072281074,0,0,0.000416667,0.0005,0.02472816,0,0,0,0,0,0,0.004,0,0.005504556,0,0,0,0,0.0015,0,0
Apr 1976,Union,Historical,Historical,Historical,0,0,0.510798703,0.070234367,0,0,0,0,0.044867725,0.009989418,3.840462445,0.072281074,0,0,0.001916667,0.0045,0,0,0.237689876,0.070234367,0,0,0,0,0.020148148,0.004486772,2.749736359,0.072281074,0,0,0.000416667,0.0005,0.024719577,0,0,0,0,0,0,0.004,0,0.005502646,1.363834912,0,0,0,0.0015,0,0
May 1976,Union,Historical,Historical,Historical,0,0,1.064449495,0.070234367,0,0,0,0,0.044852146,0.009985949,8.003110206,0.072281074,0,0,0.001916667,0.0045,0,0,0.495320108,0.070234367,0,0,0,0,0.020141152,0.004485215,5.73015449,0.072281074,0,0,0.000416667,0.0005,0.024710994,0,0,0,0,0,0,0.004,0,0.005500735,2.842085103,0,0,0,0.0015,0,0
Jun 1976,Union,Historical,Historical,Historical,0,0,2.485803177,0.070234367,0,0,0,0,0.044836567,0.009982481,18.68962019,0.072281074,0,0,0.001916667,0.0045,0,0,1.156718382,0.070234367,0,0,0,0,0.020134156,0.004483657,13.38159894,0.072281074,0,0,0.000416667,0.0005,0.02470241,0,0,0,0,0,0,0.004,0,0.005498824,6.637106045,0,0,0,0.0015,0,0
Jul 1976,Union,Historical,Historical,Historical,0,0,1.995396764,0.070234367,0,0,0,0,0.044820988,0.009979012,15.00247807,0.072281074,0,0,0.001916667,0.0045,0,0,0.928517647,0.070234367,0,0,0,0,0.02012716,0.004482099,10.74163855,0.072281074,0,0,0.000416667,0.0005,0.024693827,0,0,0,0,0,0,0.004,0,0.005496914,5.327718641,0,0,0,0.0015,0,0
