Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Quay,Historical,Historical,Historical,0,0,0,0.054491629,0,0,0,0,0.145542214,0.025808358,0,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,0,0.054491629,0,0,0,0,0.065493996,0.012946488,0,0.054491629,0.001083333,0.001083333,0,0.001416667,0.080048218,0,0,0,0.000708333,0.000708333,0,0,0,0.01286187,0,0,0,0,0,0,1.01591363
Feb 1975,Quay,Historical,Historical,Historical,0,0,0,0.054491629,0,0,0,0,0.145504948,0.025801749,0,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,0,0.054491629,0,0,0,0,0.065477227,0.012943173,0,0.054491629,0.001083333,0.001083333,0,0.001416667,0.080027721,0,0,0,0.000708333,0.000708333,0,0,0,0.012858577,0,0,0,0,0,0,0.935966889
Mar 1975,Quay,Historical,Historical,Historical,0,0,0,0.054491629,0,0,0,0,0.145467681,0.025795141,0,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,0,0.054491629,0,0,0,0,0.065460457,0.012939858,0,0.054491629,0.001083333,0.001083333,0,0.001416667,0.080007225,0,0,0,0.000708333,0.000708333,0,0,0,0.012855283,0,0,0,0,0,0,1.560797729
Apr 1975,Quay,Historical,Historical,Historical,0,0,2.268462454,0.054491629,0,0,0,0,0.145430415,0.025788533,0.659366607,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,0.876239342,0.054491629,0,0,0,0,0.065443687,0.012936543,0.438476156,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079986728,0,1.613113563,0,0.000708333,0.000708333,0,0,0,0.01285199,0,0,0,0,0,0,1.549381172
May 1975,Quay,Historical,Historical,Historical,0,0,25.05201574,0.054491629,0,0,0,0,0.145393149,0.025781925,7.281787968,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,9.676845985,0.054491629,0,0,0,0,0.065426917,0.012933228,4.84235987,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079966232,0,17.81459785,0,0.000708333,0.000708333,0,0,0,0.012848697,0,0,0,0,0,0,1.822869757
Jun 1975,Quay,Historical,Historical,Historical,0,0,28.50926058,0.054491629,0,0,0,0,0.145355882,0.025775316,8.286694087,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,11.01227648,0.054491629,0,0,0,0,0.065410147,0.012929913,5.51061842,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079945735,0,20.27305977,0,0.000708333,0.000708333,0,0,0,0.012845404,0,0,0,0,0,0,1.710638025
Jul 1975,Quay,Historical,Historical,Historical,0,0,15.49216539,0.054491629,0,0,0,0,0.145318616,0.025768708,4.503057349,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,5.984161117,0.054491629,0,0,0,0,0.065393377,0.012926598,2.994515124,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079925239,0,11.0165465,0,0.000708333,0.000708333,0,0,0,0.01284211,0,0,0,0,0,0,1.828366814
Aug 1975,Quay,Historical,Historical,Historical,0,0,27.97189223,0.054491629,0,0,0,0,0.145281349,0.0257621,8.130498974,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,10.80470713,0.054491629,0,0,0,0,0.065376607,0.012923283,5.406749294,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079904742,0,19.89093478,0,0.000708333,0.000708333,0,0,0,0.012838817,0,0,0,0,0,0,1.887923235
Sep 1975,Quay,Historical,Historical,Historical,0,0,17.38564609,0.054491629,0,0,0,0,0.145244083,0.025755491,5.053429226,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,6.715556197,0.054491629,0,0,0,0,0.065359837,0.012919968,3.360510221,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079884246,0,12.3630089,0,0.000708333,0.000708333,0,0,0,0.012835524,0,0,0,0,0,0,1.527917917
Oct 1975,Quay,Historical,Historical,Historical,0,0,14.84540897,0.054491629,0,0,0,0,0.145206817,0.025748883,4.315066761,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,5.734338412,0.054491629,0,0,0,0,0.065343068,0.012916653,2.869502135,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079863749,0,10.55663518,0,0.000708333,0.000708333,0,0,0,0.01283223,0,0,0,0,0,0,1.573590339
Nov 1975,Quay,Historical,Historical,Historical,0,0,0,0.054491629,0,0,0,0,0.14516955,0.025742275,0,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,0,0.054491629,0,0,0,0,0.065326298,0.012913338,0,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079843253,0,0,0,0.000708333,0.000708333,0,0,0,0.012828937,0,0,0,0,0,0,1.206047152
Dec 1975,Quay,Historical,Historical,Historical,0,0,0,0.054491629,0,0,0,0,0.145132284,0.025735667,0,0.054491629,0.001791667,0.001791667,0,0.001416667,0,0,0,0.054491629,0,0,0,0,0.065309528,0.012910023,0,0.054491629,0.001083333,0.001083333,0,0.001416667,0.079822756,0,0,0,0.000708333,0.000708333,0,0,0,0.012825644,0,0,0,0,0,0,0.812485535
Jan 1976,Quay,Historical,Historical,Historical,0,0,0,0.043789825,0.00625,0,0,0,0.145095017,0.025729058,0,0.045262877,0,0,0.00025,0,0,0,0,0.043789825,0.00575,0,0,0,0.065292758,0.012906708,0,0.045262877,0,0,8.33333e-05,0,0.07980226,0,0,0,0.0005,0,0,0,0,0.01282235,0,0,0,0,0.000166667,0,1.09286651
Feb 1976,Quay,Historical,Historical,Historical,0,0,0,0.043789825,0.00625,0,0,0,0.145057751,0.02572245,0,0.045262877,0,0,0.00025,0,0,0,0,0.043789825,0.00575,0,0,0,0.065275988,0.012903393,0,0.045262877,0,0,8.33333e-05,0,0.079781763,0,0,0,0.0005,0,0,0,0,0.012819057,0,0,0,0,0.000166667,0,1.299929536
Mar 1976,Quay,Historical,Historical,Historical,0,0,0,0.043789825,0.00625,0,0,0,0.145021614,0.025716042,0,0.045262877,0,0,0.00025,0,0,0,0,0.043789825,0.00575,0,0,0,0.065259726,0.012900178,0,0.045262877,0,0,8.33333e-05,0,0.079761888,0,0,0,0.0005,0,0,0,0,0.012815864,0,0,0,0,0.000166667,0,1.549553291
Apr 1976,Quay,Historical,Historical,Historical,0,0,12.72406341,0.043789825,0.00625,0,0,0,0.144985477,0.025709634,2.462599741,0.045262877,0,0,0.00025,0,0,0,4.914925938,0.043789825,0.00575,0,0,0,0.065243465,0.012896964,1.637618977,0.045262877,0,0,8.33333e-05,0,0.079742012,0,8.63411824,0,0.0005,0,0,0,0,0.01281267,0,0,0,0,0.000166667,0,1.597316903
May 1976,Quay,Historical,Historical,Historical,0,0,19.46130739,0.043789825,0.00625,0,0,0,0.14494934,0.025703226,3.766517738,0.045262877,0,0,0.00025,0,0,0,7.517322208,0.043789825,0.00575,0,0,0,0.065227203,0.012893749,2.504719229,0.045262877,0,0,8.33333e-05,0,0.079722137,0,13.20578369,0,0.0005,0,0,0,0,0.012809477,0,0,0,0,0.000166667,0,1.680343119
Jun 1976,Quay,Historical,Historical,Historical,0,0,23.39587631,0.043789825,0.00625,0,0,0,0.144913203,0.025696818,4.528009415,0.045262877,0,0,0.00025,0,0,0,9.037128751,0.043789825,0.00575,0,0,0,0.065210941,0.012890535,3.011108148,0.045262877,0,0,8.33333e-05,0,0.079702261,0,15.87564882,0,0.0005,0,0,0,0,0.012806283,0,0,0,0,0.000166667,0,1.655035392
Jul 1976,Quay,Historical,Historical,Historical,0,0,18.05549085,0.043789825,0.00625,0,0,0,0.144877066,0.02569041,3.494437717,0.045262877,0,0,0.00025,0,0,0,6.974297238,0.043789825,0.00575,0,0,0,0.065194679,0.01288732,2.323787103,0.045262877,0,0,8.33333e-05,0,0.079682386,0,12.25184423,0,0.0005,0,0,0,0,0.01280309,0,0,0,0,0.000166667,0,1.76860544
Aug 1976,Quay,Historical,Historical,Historical,0,0,22.85137349,0.043789825,0.00625,0,0,0,0.144840928,0.025684002,4.422627003,0.045262877,0,0,0.00025,0,0,0,8.826803563,0.043789825,0.00575,0,0,0,0.065178418,0.012884106,2.941029266,0.045262877,0,0,8.33333e-05,0,0.079662511,0,15.50616766,0,0.0005,0,0,0,0,0.012799896,0,0,0,0,0.000166667,0,1.776048598
Sep 1976,Quay,Historical,Historical,Historical,0,0,12.54354635,0.043789825,0.00625,0,0,0,0.144804791,0.025677594,2.427662688,0.045262877,0,0,0.00025,0,0,0,4.845197582,0.043789825,0.00575,0,0,0,0.065162156,0.012880891,1.614385976,0.045262877,0,0,8.33333e-05,0,0.079642635,0,8.511625476,0,0.0005,0,0,0,0,0.012796702,0,0,0,0,0.000166667,0,1.451315989
Oct 1976,Quay,Historical,Historical,Historical,0,0,4.003176912,0.043789825,0.00625,0,0,0,0.144768654,0.025671186,0.774769985,0.045262877,0,0,0.00025,0,0,0,1.546307763,0.043789825,0.00575,0,0,0,0.065145894,0.012877677,0.515218941,0.045262877,0,0,8.33333e-05,0,0.07962276,0,2.716420193,0,0.0005,0,0,0,0,0.012793509,0,0,0,0,0.000166667,0,1.291870515
Nov 1976,Quay,Historical,Historical,Historical,0,0,0,0.043789825,0.00625,0,0,0,0.144732517,0.025664778,0,0.045262877,0,0,0.00025,0,0,0,0,0.043789825,0.00575,0,0,0,0.065129633,0.012874462,0,0.045262877,0,0,8.33333e-05,0,0.079602884,0,0,0,0.0005,0,0,0,0,0.012790315,0,0,0,0,0.000166667,0,1.030799455
Dec 1976,Quay,Historical,Historical,Historical,0,0,0,0.043789825,0.00625,0,0,0,0.14469638,0.02565837,0,0.045262877,0,0,0.00025,0,0,0,0,0.043789825,0.00575,0,0,0,0.065113371,0.012871248,0,0.045262877,0,0,8.33333e-05,0,0.079583009,0,0,0,0.0005,0,0,0,0,0.012787122,0,0,0,0,0.000166667,0,0.775878627
Jan 1977,Quay,Historical,Historical,Historical,0,0,0,0.030098728,0.00625,0,0,0,0.144660243,0.025651962,0,0.031111223,0,0,0.00025,0,0,0,0,0.030098728,0.00575,0,0,0,0.065097109,0.012868033,0,0.031111223,0,0,8.33333e-05,0,0.079563134,0,0,0,0.0005,0,0,0,0,0.012783928,0,0,0,0,0.000166667,0,0.74991289
Feb 1977,Quay,Historical,Historical,Historical,0,0,0,0.030098728,0.00625,0,0,0,0.144624106,0.025645554,0,0.031111223,0,0,0.00025,0,0,0,0,0.030098728,0.00575,0,0,0,0.065080848,0.012864819,0,0.031111223,0,0,8.33333e-05,0,0.079543258,0,0,0,0.0005,0,0,0,0,0.012780735,0,0,0,0,0.000166667,0,0.984176317
Mar 1977,Quay,Historical,Historical,Historical,0,0,0,0.030098728,0.00625,0,0,0,0.144587969,0.025639146,0,0.031111223,0,0,0.00025,0,0,0,0,0.030098728,0.00575,0,0,0,0.065064586,0.012861604,0,0.031111223,0,0,8.33333e-05,0,0.079523383,0,0,0,0.0005,0,0,0,0,0.012777541,0,0,0,0,0.000166667,0,1.278113128
Apr 1977,Quay,Historical,Historical,Historical,0,0,5.419742629,0.030098728,0.00625,0,0,0,0.144551832,0.025632738,1.04893039,0.031111223,0,0,0.00025,0,0,0,2.093484822,0.030098728,0.00575,0,0,0,0.065048324,0.01285839,0.697534513,0.031111223,0,0,8.33333e-05,0,0.079503507,0,3.677653684,0,0.0005,0,0,0,0,0.012774348,0,0,0,0,0.000166667,0,1.303258792
May 1977,Quay,Historical,Historical,Historical,0,0,15.85856947,0.030098728,0.00625,0,0,0,0.144515694,0.02562633,3.069248226,0.031111223,0,0,0.00025,0,0,0,6.125692075,0.030098728,0.00575,0,0,0,0.065032062,0.012855175,2.041037793,0.031111223,0,0,8.33333e-05,0,0.079483632,0,10.76108783,0,0.0005,0,0,0,0,0.012771154,0,0,0,0,0.000166667,0,1.655260206
Jun 1977,Quay,Historical,Historical,Historical,0,0,25.61347532,0.030098728,0.00625,0,0,0,0.144479557,0.025619922,4.957200829,0.031111223,0,0,0.00025,0,0,0,9.893721064,0.030098728,0.00575,0,0,0,0.065015801,0.012851961,3.296518721,0.031111223,0,0,8.33333e-05,0,0.079463757,0,17.38043637,0,0.0005,0,0,0,0,0.012767961,0,0,0,0,0.000166667,0,1.706960176
Jul 1977,Quay,Historical,Historical,Historical,0,0,19.96999915,0.030098728,0.00625,0,0,0,0.14444342,0.025613513,3.864969322,0.031111223,0,0,0.00025,0,0,0,7.713814654,0.030098728,0.00575,0,0,0,0.064999539,0.012848746,2.570189139,0.031111223,0,0,8.33333e-05,0,0.079443881,0,13.55096468,0,0.0005,0,0,0,0,0.012764767,0,0,0,0,0.000166667,0,1.846635104
Aug 1977,Quay,Historical,Historical,Historical,0,0,11.73905589,0.030098728,0.00625,0,0,0,0.144407283,0.025607105,2.271962584,0.031111223,0,0,0.00025,0,0,0,4.534446929,0.030098728,0.00575,0,0,0,0.064983277,0.012845532,1.51084603,0.031111223,0,0,8.33333e-05,0,0.079424006,0,7.965725514,0,0.0005,0,0,0,0,0.012761574,0,0,0,0,0.000166667,0,1.632856263
Sep 1977,Quay,Historical,Historical,Historical,0,0,20.31676156,0.030098728,0.00625,0,0,0,0.144371146,0.025600697,3.932081297,0.031111223,0,0,0.00025,0,0,0,7.847758623,0.030098728,0.00575,0,0,0,0.064967016,0.012842317,2.614818333,0.031111223,0,0,8.33333e-05,0,0.07940413,0,13.7862659,0,0.0005,0,0,0,0,0.01275838,0,0,0,0,0.000166667,0,1.529583358
Oct 1977,Quay,Historical,Historical,Historical,0,0,15.26088612,0.030098728,0.00625,0,0,0,0.144335009,0.025594289,2.953573319,0.031111223,0,0,0.00025,0,0,0,5.894824836,0.030098728,0.00575,0,0,0,0.064950754,0.012839103,1.964114442,0.031111223,0,0,8.33333e-05,0,0.079384255,0,10.35552016,0,0.0005,0,0,0,0,0.012755187,0,0,0,0,0.000166667,0,1.310829023
Nov 1977,Quay,Historical,Historical,Historical,0,0,0,0.030098728,0.00625,0,0,0,0.144298872,0.025587881,0,0.031111223,0,0,0.00025,0,0,0,0,0.030098728,0.00575,0,0,0,0.064934492,0.012835888,0,0.031111223,0,0,8.33333e-05,0,0.079364379,0,0,0,0.0005,0,0,0,0,0.012751993,0,0,0,0,0.000166667,0,1.094967023
Dec 1977,Quay,Historical,Historical,Historical,0,0,0,0.030098728,0.00625,0,0,0,0.144262735,0.025581473,0,0.031111223,0,0,0.00025,0,0,0,0,0.030098728,0.00575,0,0,0,0.064918231,0.012832673,0,0.031111223,0,0,8.33333e-05,0,0.079344504,0,0,0,0.0005,0,0,0,0,0.0127488,0,0,0,0,0.000166667,0,0.732711266
Jan 1978,Quay,Historical,Historical,Historical,0,0,0,0.030614826,0.00625,0,0,0,0.144226598,0.025575065,0,0.031644683,0,0,0.00025,0,0,0,0,0.030614826,0.00575,0,0,0,0.064901969,0.012829459,0,0.031644683,0,0,8.33333e-05,0,0.079324629,0,0,0,0.0005,0,0,0,0,0.012745606,0,0,0,0,0.000166667,0,0.754592856
Feb 1978,Quay,Historical,Historical,Historical,0,0,0,0.030614826,0.00625,0,0,0,0.14419046,0.025568657,0,0.031644683,0,0,0.00025,0,0,0,0,0.030614826,0.00575,0,0,0,0.064885707,0.012826244,0,0.031644683,0,0,8.33333e-05,0,0.079304753,0,0,0,0.0005,0,0,0,0,0.012742413,0,0,0,0,0.000166667,0,0.719612545
Mar 1978,Quay,Historical,Historical,Historical,0,0,0.038490647,0.030614826,0.00625,0,0,0,0.144154323,0.025562249,0.007449433,0.031644683,0,0,0.00025,0,0,0,0.014867788,0.030614826,0.00575,0,0,0,0.064869445,0.01282303,0.004953843,0.031644683,0,0,8.33333e-05,0,0.079284878,0,0.026118449,0,0.0005,0,0,0,0,0.012739219,0,0,0,0,0.000166667,0,1.370118126
Apr 1978,Quay,Historical,Historical,Historical,0,0,19.62075582,0.030614826,0.00625,0,0,0,0.144118186,0.025555841,3.797377193,0.031644683,0,0,0.00025,0,0,0,7.578912378,0.030614826,0.00575,0,0,0,0.064853184,0.012819815,2.525240643,0.031644683,0,0,8.33333e-05,0,0.079265002,0,13.31397999,0,0.0005,0,0,0,0,0.012736026,0,0,0,0,0.000166667,0,1.554824814
May 1978,Quay,Historical,Historical,Historical,0,0,13.81900263,0.030614826,0.00625,0,0,0,0.144082049,0.025549433,2.674512944,0.031644683,0,0,0.00025,0,0,0,5.337868278,0.030614826,0.00575,0,0,0,0.064836922,0.012816601,1.778540409,0.031644683,0,0,8.33333e-05,0,0.079245127,0,9.377106887,0,0.0005,0,0,0,0,0.012732832,0,0,0,0,0.000166667,0,1.55265516
