Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Socorro,Historical,Historical,Historical,0,0,0,0.026508354,0,0,0,0,0.193019865,0.021841527,0,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,0,0.026508354,0,0,0,0,0.096546952,0.010883744,0,0.02641819,0.002458333,0.002458333,0.000666667,0,0.096472913,0,0,0,0.001625,0.001625,0,0,0,0.010957783,0,0,0,0,0.002666667,0,0
Feb 1975,Socorro,Historical,Historical,Historical,0,0,0,0.026508354,0,0,0,0,0.193424709,0.021887338,0,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,0,0.026508354,0,0,0,0,0.096749452,0.010906572,0,0.02641819,0.002458333,0.002458333,0.000666667,0,0.096675257,0,0,0,0.001625,0.001625,0,0,0,0.010980766,0,0,0,0,0.002666667,0,0
Mar 1975,Socorro,Historical,Historical,Historical,0,0,0,0.026508354,0,0,0,0,0.193830994,0.021933312,0,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,0,0.026508354,0,0,0,0,0.096952672,0.010929481,0,0.02641819,0.002458333,0.002458333,0.000666667,0,0.096878322,0,0,0,0.001625,0.001625,0,0,0,0.011003831,0,0,0,0,0.002666667,0,0
Apr 1975,Socorro,Historical,Historical,Historical,0,0,0.019805624,0.026508354,0,0,0,0,0.19423872,0.021979449,0.007460489,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,0.006079794,0.026508354,0,0,0,0,0.097156613,0.010952471,0.004444602,0.02641819,0.002458333,0.002458333,0.000666667,0,0.097082106,0,0.013393373,0,0.001625,0.001625,0,0,0,0.011026978,0.003348343,0,0,0,0.002666667,0,0
May 1975,Socorro,Historical,Historical,Historical,0,0,11.76454275,0.026508354,0,0,0,0,0.194646445,0.022025585,4.431531113,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,3.611398286,0.026508354,0,0,0,0,0.097360554,0.010975461,2.640093852,0.02641819,0.002458333,0.002458333,0.000666667,0,0.097285891,0,7.955665378,0,0.001625,0.001625,0,0,0,0.011050124,1.988916344,0,0,0,0.002666667,0,0
Jun 1975,Socorro,Historical,Historical,Historical,0,0,15.06904581,0.026508354,0,0,0,0,0.195055611,0.022071885,5.676289066,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,4.625791872,0.026508354,0,0,0,0,0.097565216,0.010998533,3.381660984,0.02641819,0.002458333,0.002458333,0.000666667,0,0.097490396,0,10.19030562,0,0.001625,0.001625,0,0,0,0.011073353,2.547576404,0,0,0,0.002666667,0,0
Jul 1975,Socorro,Historical,Historical,Historical,0,0,9.896354178,0.026508354,0,0,0,0,0.195464778,0.022118185,3.727811815,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,3.037914629,0.026508354,0,0,0,0,0.097769877,0.011021604,2.22085162,0.02641819,0.002458333,0.002458333,0.000666667,0,0.0976949,0,6.692319795,0,0.001625,0.001625,0,0,0,0.011096581,1.673079949,0,0,0,0.002666667,0,0
Aug 1975,Socorro,Historical,Historical,Historical,0,0,11.00981901,0.026508354,0,0,0,0,0.195875385,0.022164648,4.147237723,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,3.379718392,0.026508354,0,0,0,0,0.09797526,0.011044757,2.470725475,0.02641819,0.002458333,0.002458333,0.000666667,0,0.097900125,0,7.44529029,0,0.001625,0.001625,0,0,0,0.011119891,1.861322573,0,0,0,0.002666667,0,0
Sep 1975,Socorro,Historical,Historical,Historical,0,0,3.496765599,0.026508354,0,0,0,0,0.196287432,0.022211274,1.317180436,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,1.073413014,0.026508354,0,0,0,0,0.098181362,0.011067991,0.784712977,0.02641819,0.002458333,0.002458333,0.000666667,0,0.09810607,0,2.364656036,0,0.001625,0.001625,0,0,0,0.011143283,0.591164009,0,0,0,0.002666667,0,0
Oct 1975,Socorro,Historical,Historical,Historical,0,0,2.427568675,0.026508354,0,0,0,0,0.19669948,0.022257901,0.9144296,0.02641819,0.004083333,0.004083333,0.003333333,0,0,0,0.745198308,0.026508354,0,0,0,0,0.098387465,0.011091225,0.54477333,0.02641819,0.002458333,0.002458333,0.000666667,0,0.098312015,0,1.641621309,0,0.001625,0.001625,0,0,0,0.011166676,0.410405327,0,0,0,0.002666667,0,0
