Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Mora,Historical,Historical,Historical,0,0,0,0.015270103,0,0,0,0,0,0.037827388,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0,0.015270103,0,0,0,0,0,0.016978339,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0,0,8.33333e-05,8.33333e-05,0,0,0,0.020849049,0,0,0,0,0,0,0
Feb 1975,Mora,Historical,Historical,Historical,0,0,0,0.015270103,0,0,0,0,0,0.037794012,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0,0.015270103,0,0,0,0,0,0.016963359,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0,0,8.33333e-05,8.33333e-05,0,0,0,0.020830653,0,0,0,0,0,0,0
Mar 1975,Mora,Historical,Historical,Historical,0,0,0,0.015270103,0,0,0,0,0,0.037760635,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0,0.015270103,0,0,0,0,0,0.016948378,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0,0,8.33333e-05,8.33333e-05,0,0,0,0.020812257,0,0,0,0,0,0,0
Apr 1975,Mora,Historical,Historical,Historical,0,0,0,0.015270103,0,0,0,0,0,0.037727259,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0,0.015270103,0,0,0,0,0,0.016933398,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0,0,8.33333e-05,8.33333e-05,0,0,0,0.020793861,0,0,0,0,0,0,0
May 1975,Mora,Historical,Historical,Historical,0,0,0.069315058,0.015270103,0,0,0,0,0,0.037693883,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0.031804713,0.015270103,0,0,0,0,0,0.016918417,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0.037510345,0,8.33333e-05,8.33333e-05,0,0,0,0.020775466,0,0,0,0,0,0,0
Jun 1975,Mora,Historical,Historical,Historical,0,0,9.249445595,0.015270103,0,0,0,0,0,0.037660507,0,0.015270103,0.000166667,0.000166667,0,0,0,0,4.244041204,0.015270103,0,0,0,0,0,0.016903437,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,5.005404391,0,8.33333e-05,8.33333e-05,0,0,0,0.02075707,0,0,0,0,0,0,0
Jul 1975,Mora,Historical,Historical,Historical,0,0,4.140513855,0.015270103,0,0,0,0,0,0.03762713,0,0.015270103,0.000166667,0.000166667,0,0,0,0,1.899844832,0.015270103,0,0,0,0,0,0.016888456,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,2.240669024,0,8.33333e-05,8.33333e-05,0,0,0,0.020738674,0,0,0,0,0,0,0
Aug 1975,Mora,Historical,Historical,Historical,0,0,8.3067242,0.015270103,0,0,0,0,0,0.037593754,0,0.015270103,0.000166667,0.000166667,0,0,0,0,3.811480311,0.015270103,0,0,0,0,0,0.016873476,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,4.495243889,0,8.33333e-05,8.33333e-05,0,0,0,0.020720278,0,0,0,0,0,0,0
Sep 1975,Mora,Historical,Historical,Historical,0,0,0.274870608,0.015270103,0,0,0,0,0,0.037560378,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0.12612239,0.015270103,0,0,0,0,0,0.016858495,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0.148748218,0,8.33333e-05,8.33333e-05,0,0,0,0.020701883,0,0,0,0,0,0,0
Oct 1975,Mora,Historical,Historical,Historical,0,0,0,0.015270103,0,0,0,0,0,0.037527002,0,0.015270103,0.000166667,0.000166667,0,0,0,0,0,0.015270103,0,0,0,0,0,0.016843515,0,0.015270103,8.33333e-05,8.33333e-05,0,0,0,0,0,0,8.33333e-05,8.33333e-05,0,0,0,0.020683487,0,0,0,0,0,0,0
