Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,Roosevelt,Historical,Historical,Historical,0,0,0,0.065315273,0,0,0,0,0.273070718,0.031005527,0,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0,0.065315273,0,0,0,0,0.136492652,0.015460056,0,0.065198011,0.001,0.001,0.007083333,0,0.136578066,0,0,0,0.000666667,0.000666667,0,0,0,0.015545471,0,0,0,0,0.04925,0,0
Feb 1975,Roosevelt,Historical,Historical,Historical,0,0,0,0.065315273,0,0,0,0,0.272960383,0.030992999,0,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0,0.065315273,0,0,0,0,0.136437501,0.01545381,0,0.065198011,0.001,0.001,0.007083333,0,0.136522881,0,0,0,0.000666667,0.000666667,0,0,0,0.01553919,0,0,0,0,0.04925,0,0
Mar 1975,Roosevelt,Historical,Historical,Historical,0,0,0,0.065315273,0,0,0,0,0.272850048,0.030980471,0,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0,0.065315273,0,0,0,0,0.136382351,0.015447563,0,0.065198011,0.001,0.001,0.007083333,0,0.136467697,0,0,0,0.000666667,0.000666667,0,0,0,0.015532909,0,0,0,0,0.04925,0,0
Apr 1975,Roosevelt,Historical,Historical,Historical,0,0,0.000555693,0.065315273,0,0,0,0,0.272739713,0.030967944,4.362291017,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.000555693,0.065315273,0,0,0,0,0.136327201,0.015441316,3.181220473,0.065198011,0.001,0.001,0.007083333,0,0.136412512,0,0,0,0.000666667,0.000666667,0,0,0,0.015526627,1.181070543,0,0,0,0.04925,0,0
May 1975,Roosevelt,Historical,Historical,Historical,0,0,0.004556261,0.065315273,0,0,0,0,0.272629378,0.030955416,35.76748683,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.004556261,0.065315273,0,0,0,0,0.136272051,0.01543507,26.0836017,0.065198011,0.001,0.001,0.007083333,0,0.136357327,0,0,0,0.000666667,0.000666667,0,0,0,0.015520346,9.683885129,0,0,0,0.04925,0,0
Jun 1975,Roosevelt,Historical,Historical,Historical,0,0,0.004948455,0.065315273,0,0,0,0,0.272519043,0.030942888,38.84628595,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.004948455,0.065315273,0,0,0,0,0.1362169,0.015428823,28.3288299,0.065198011,0.001,0.001,0.007083333,0,0.136302142,0,0,0,0.000666667,0.000666667,0,0,0,0.015514065,10.51745605,0,0,0,0.04925,0,0
Jul 1975,Roosevelt,Historical,Historical,Historical,0,0,0.002487099,0.065315273,0,0,0,0,0.272408708,0.03093036,19.52418803,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.002487099,0.065315273,0,0,0,0,0.13616175,0.015422576,14.23810251,0.065198011,0.001,0.001,0.007083333,0,0.136246958,0,0,0,0.000666667,0.000666667,0,0,0,0.015507784,5.286085517,0,0,0,0.04925,0,0
Aug 1975,Roosevelt,Historical,Historical,Historical,0,0,0.0054461,0.065315273,0,0,0,0,0.272298373,0.030917832,42.7528933,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.0054461,0.065315273,0,0,0,0,0.1361066,0.01541633,31.17774099,0.065198011,0.001,0.001,0.007083333,0,0.136191773,0,0,0,0.000666667,0.000666667,0,0,0,0.015501503,11.5751523,0,0,0,0.04925,0,0
Sep 1975,Roosevelt,Historical,Historical,Historical,0,0,0.002956,0.065315273,0,0,0,0,0.272188038,0.030905304,23.20514218,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.002956,0.065315273,0,0,0,0,0.13605145,0.015410083,16.92245499,0.065198011,0.001,0.001,0.007083333,0,0.136136588,0,0,0,0.000666667,0.000666667,0,0,0,0.015495221,6.282687188,0,0,0,0.04925,0,0
Oct 1975,Roosevelt,Historical,Historical,Historical,0,0,0.002462679,0.065315273,0,0,0,0,0.272077703,0.030892776,19.33248696,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0.002462679,0.065315273,0,0,0,0,0.135996299,0.015403836,14.09830364,0.065198011,0.001,0.001,0.007083333,0,0.136081403,0,0,0,0.000666667,0.000666667,0,0,0,0.01548894,5.234183321,0,0,0,0.04925,0,0
Nov 1975,Roosevelt,Historical,Historical,Historical,0,0,0,0.065315273,0,0,0,0,0.271967368,0.030880248,0,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0,0.065315273,0,0,0,0,0.135941149,0.015397589,0,0.065198011,0.001,0.001,0.007083333,0,0.136026219,0,0,0,0.000666667,0.000666667,0,0,0,0.015482659,0,0,0,0,0.04925,0,0
Dec 1975,Roosevelt,Historical,Historical,Historical,0,0,0,0.065315273,0,0,0,0,0.271857032,0.030867721,0,0.065198011,0.001666667,0.001666667,0.056333333,0,0,0,0,0.065315273,0,0,0,0,0.135885999,0.015391343,0,0.065198011,0.001,0.001,0.007083333,0,0.135971034,0,0,0,0.000666667,0.000666667,0,0,0,0.015476378,0,0,0,0,0.04925,0,0
Jan 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271746697,0.030855193,0,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135830848,0.015385096,0,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135915849,0,0,0,0.004666667,0.000583333,0,0,0,0.015470097,0,0,0,0,0.0475,0,0
Feb 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271636362,0.030842665,0,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135775698,0.015378849,0,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135860664,0,0,0,0.004666667,0.000583333,0,0,0,0.015463815,0,0,0,0,0.0475,0,0
Mar 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271526027,0.030830137,0,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135720548,0.015372603,0,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135805479,0,0,0,0.004666667,0.000583333,0,0,0,0.015457534,0,0,0,0,0.0475,0,0
Apr 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271415692,0.030817609,30.52346477,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135665398,0.015366356,22.25937488,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135750295,0,0,0,0.004666667,0.000583333,0,0,0,0.015451253,8.264089898,0,0,0,0.0475,0,0
May 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271305357,0.030805081,39.06106866,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135610247,0.015360109,28.48546116,0.069063285,0.009416667,0.000833333,0.004833333,0,0.13569511,0,0,0,0.004666667,0.000583333,0,0,0,0.015444972,10.5756075,0,0,0,0.0475,0,0
Jun 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271195022,0.030792553,47.11321883,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135555097,0.015353863,34.35752813,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135639925,0,0,0,0.004666667,0.000583333,0,0,0,0.015438691,12.7556907,0,0,0,0.0475,0,0
Jul 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.271084687,0.030780025,31.07155389,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135499947,0.015347616,22.65907135,0.069063285,0.009416667,0.000833333,0.004833333,0,0.13558474,0,0,0,0.004666667,0.000583333,0,0,0,0.015432409,8.412482545,0,0,0,0.0475,0,0
Aug 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.270974352,0.030767498,39.19400996,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135444797,0.015341369,28.58240921,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135529556,0,0,0,0.004666667,0.000583333,0,0,0,0.015426128,10.61160075,0,0,0,0.0475,0,0
Sep 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.270864017,0.03075497,21.15121674,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135389646,0.015335123,15.42462057,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135474371,0,0,0,0.004666667,0.000583333,0,0,0,0.015419847,5.726596175,0,0,0,0.0475,0,0
Oct 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.270753682,0.030742442,3.89417573,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135334496,0.015328876,2.839845281,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135419186,0,0,0,0.004666667,0.000583333,0,0,0,0.015413566,1.054330449,0,0,0,0.0475,0,0
Nov 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.270643347,0.030729914,0,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135279346,0.015322629,0,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135364001,0,0,0,0.004666667,0.000583333,0,0,0,0.015407285,0,0,0,0,0.0475,0,0
Dec 1976,Roosevelt,Historical,Historical,Historical,0,0,0,0.041485931,0.001916667,0,0,0,0.270533012,0.030717386,0,0.069063285,0.014083333,0.001416667,0.052333333,0,0,0,0,0.041485931,0.001916667,0,0,0,0.135224196,0.015316383,0,0.069063285,0.009416667,0.000833333,0.004833333,0,0.135308817,0,0,0,0.004666667,0.000583333,0,0,0,0.015401004,0,0,0,0,0.0475,0,0
Jan 1977,Roosevelt,Historical,Historical,Historical,0,0,0,0.039790361,0.001916667,0,0,0,0.270422677,0.030704858,0,0.0662406,0.014083333,0.001416667,0.052333333,0,0,0,0,0.039790361,0.001916667,0,0,0,0.135169045,0.015310136,0,0.0662406,0.009416667,0.000833333,0.004833333,0,0.135253632,0,0,0,0.004666667,0.000583333,0,0,0,0.015394722,0,0,0,0,0.0475,0,0
Feb 1977,Roosevelt,Historical,Historical,Historical,0,0,0,0.039790361,0.001916667,0,0,0,0.270312342,0.03069233,0,0.0662406,0.014083333,0.001416667,0.052333333,0,0,0,0,0.039790361,0.001916667,0,0,0,0.135113895,0.015303889,0,0.0662406,0.009416667,0.000833333,0.004833333,0,0.135198447,0,0,0,0.004666667,0.000583333,0,0,0,0.015388441,0,0,0,0,0.0475,0,0
