Date,County,Climate_Model,Population_Growth_Rate,Water_Use_Efficiency,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.269081609,0.113429153,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.121814966,0.051050475,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.147266643,0,0,0,0.004041667,0.004041667,0,0,0,0.062378678,0,0,0,0,0.109833333,0,0
Feb 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.269680126,0.113681453,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.122085918,0.051164026,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.147594208,0,0,0,0.004041667,0.004041667,0,0,0,0.062517427,0,0,0,0,0.109833333,0,0
Mar 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.270279993,0.113934322,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.122357482,0.051277834,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.147922511,0,0,0,0.004041667,0.004041667,0,0,0,0.062656488,0,0,0,0,0.109833333,0,0
Apr 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.270881211,0.11418776,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.122629657,0.051391897,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.148251554,0,0,0,0.004041667,0.004041667,0,0,0,0.062795863,0,0,0,0,0.109833333,0,0
May 1975,McKinley,Historical,Historical,Historical,0,0,0.060524357,0.018054655,0,0,0,0,0.271483778,0.114441767,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0.024957292,0.018054655,0,0,0,0,0.122902443,0.051506217,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.148581335,0,0.035567066,0,0.004041667,0.004041667,0,0,0,0.06293555,0,0,0,0,0.109833333,0,0
Jun 1975,McKinley,Historical,Historical,Historical,0,0,3.48343832,0.018054655,0,0,0,0,0.272087695,0.114696344,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,1.436399981,0.018054655,0,0,0,0,0.12317584,0.051620793,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.148911855,0,2.047038339,0,0.004041667,0.004041667,0,0,0,0.063075551,0,0,0,0,0.109833333,0,0
Jul 1975,McKinley,Historical,Historical,Historical,0,0,2.566340068,0.018054655,0,0,0,0,0.272692963,0.114951489,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,1.058233414,0.018054655,0,0,0,0,0.123449849,0.051735625,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.149243114,0,1.508106654,0,0.004041667,0.004041667,0,0,0,0.063215864,0,0,0,0,0.109833333,0,0
Aug 1975,McKinley,Historical,Historical,Historical,0,0,2.829011789,0.018054655,0,0,0,0,0.27329958,0.115207204,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,1.166546414,0.018054655,0,0,0,0,0.123724468,0.051850713,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.149575112,0,1.662465375,0,0.004041667,0.004041667,0,0,0,0.063356491,0,0,0,0,0.109833333,0,0
Sep 1975,McKinley,Historical,Historical,Historical,0,0,1.300841325,0.018054655,0,0,0,0,0.273907547,0.115463488,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0.536403485,0.018054655,0,0,0,0,0.123999699,0.051966057,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.149907848,0,0.76443784,0,0.004041667,0.004041667,0,0,0,0.06349743,0,0,0,0,0.109833333,0,0
Oct 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.274516865,0.11572034,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.124275541,0.052081658,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.150241324,0,0,0,0.004041667,0.004041667,0,0,0,0.063638683,0,0,0,0,0.109833333,0,0
Nov 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.275127532,0.115977762,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.124551994,0.052197514,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.150575538,0,0,0,0.004041667,0.004041667,0,0,0,0.063780248,0,0,0,0,0.109833333,0,0
Dec 1975,McKinley,Historical,Historical,Historical,0,0,0,0.018054655,0,0,0,0,0.27573955,0.116235753,0,0.018054655,0.010083333,0.010083333,0.357166667,0,0,0,0,0.018054655,0,0,0,0,0.124829058,0.052313627,0,0.018054655,0.006041667,0.006041667,0.247333333,0,0.150910492,0,0,0,0.004041667,0.004041667,0,0,0,0.063922126,0,0,0,0,0.109833333,0,0
Jan 1976,McKinley,Historical,Historical,Historical,0,0,0,0.018741103,0,0,0,0,0.276352917,0.116494313,0,0.018883621,0,0,1.102,0,0,0,0,0.018741103,0,0,0,0,0.125106734,0.052429996,0,0.018883621,0,0,0.7295,0,0.151246184,0,0,0,0,0,0,0,0,0.064064318,0,0,0,0,0.3725,0,0
Feb 1976,McKinley,Historical,Historical,Historical,0,0,0,0.018741103,0,0,0,0,0.276967635,0.116753443,0,0.018883621,0,0,1.102,0,0,0,0,0.018741103,0,0,0,0,0.12538502,0.052546621,0,0.018883621,0,0,0.7295,0,0.151582615,0,0,0,0,0,0,0,0,0.064206822,0,0,0,0,0.3725,0,0
Mar 1976,McKinley,Historical,Historical,Historical,0,0,0,0.018741103,0,0,0,0,0.277583703,0.117013141,0,0.018883621,0,0,1.102,0,0,0,0,0.018741103,0,0,0,0,0.125663918,0.052663502,0,0.018883621,0,0,0.7295,0,0.151919785,0,0,0,0,0,0,0,0,0.064349639,0,0,0,0,0.3725,0,0
Apr 1976,McKinley,Historical,Historical,Historical,0,0,0,0.018741103,0,0,0,0,0.27820157,0.117273598,0,0.018883621,0,0,1.102,0,0,0,0,0.018741103,0,0,0,0,0.125943631,0.052780724,0,0.018883621,0,0,0.7295,0,0.15225794,0,0,0,0,0,0,0,0,0.064492874,0,0,0,0,0.3725,0,0
May 1976,McKinley,Historical,Historical,Historical,0,0,0.901246325,0.018741103,0,0,0,0,0.278820788,0.117534624,0,0.018883621,0,0,1.102,0,0,0,0.371630006,0.018741103,0,0,0,0,0.126223954,0.052898203,0,0.018883621,0,0,0.7295,0,0.152596834,0,0.529616319,0,0,0,0,0,0,0.064636421,0,0,0,0,0.3725,0,0
Jun 1976,McKinley,Historical,Historical,Historical,0,0,3.202757585,0.018741103,0,0,0,0,0.279441356,0.117796219,0,0.018883621,0,0,1.102,0,0,0,1.320660943,0.018741103,0,0,0,0,0.126504889,0.053015938,0,0.018883621,0,0,0.7295,0,0.152936466,0,1.882096643,0,0,0,0,0,0,0.064780282,0,0,0,0,0.3725,0,0
Jul 1976,McKinley,Historical,Historical,Historical,0,0,2.679480451,0.018741103,0,0,0,0,0.280063274,0.118058384,0,0.018883621,0,0,1.102,0,0,0,1.104886987,0.018741103,0,0,0,0,0.126786436,0.053133929,0,0.018883621,0,0,0.7295,0,0.153276838,0,1.574593464,0,0,0,0,0,0,0.064924455,0,0,0,0,0.3725,0,0
Aug 1976,McKinley,Historical,Historical,Historical,0,0,2.270178704,0.018741103,0,0,0,0,0.280686542,0.118321117,0,0.018883621,0,0,1.102,0,0,0,0.936110919,0.018741103,0,0,0,0,0.127068593,0.053252176,0,0.018883621,0,0,0.7295,0,0.153617949,0,1.334067785,0,0,0,0,0,0,0.065068941,0,0,0,0,0.3725,0,0
Sep 1976,McKinley,Historical,Historical,Historical,0,0,2.043484387,0.018741103,0,0,0,0,0.281311159,0.11858442,0,0.018883621,0,0,1.102,0,0,0,0.842633245,0.018741103,0,0,0,0,0.127351361,0.053370679,0,0.018883621,0,0,0.7295,0,0.153959798,0,1.200851142,0,0,0,0,0,0,0.065213741,0,0,0,0,0.3725,0,0
Oct 1976,McKinley,Historical,Historical,Historical,0,0,0,0.018741103,0,0,0,0,0.281937127,0.118848292,0,0.018883621,0,0,1.102,0,0,0,0,0.018741103,0,0,0,0,0.127634741,0.053489439,0,0.018883621,0,0,0.7295,0,0.154302386,0,0,0,0,0,0,0,0,0.065358853,0,0,0,0,0.3725,0,0
