Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Mora,Historic,Historic,Historic,87.65020313,0,0.334901643,1.56799222,0.015270103,0.000166667,0.053430825,0.020849049,0.683712595,0,-1.515180332,0,86.96649053,0.266986319,0.047685213,0,87.28116206,0,0,0,0
Feb 1975,Mora,Historic,Historic,Historic,140.84,0,0.996548299,2.139710313,0.015270103,0.000166667,0.053397448,0.020830653,0.639458442,0,-1.469300996,0,140.2005416,0.311035545,0.047670232,0,140.5592473,0,-0.864049513,0,-0.864049513
Mar 1975,Mora,Historic,Historic,Historic,149.923,0,0.458498582,1.439405342,0.015270103,0.000166667,0.053364072,0.020812257,0.570293099,0,-1.399912182,0,149.3527069,0.403901984,0.047655252,0,149.8042641,0,-1.726458862,0,-0.862409349
Apr 1975,Mora,Historic,Historic,Historic,118.081,0.081582491,0.317110593,1.977231152,0.015270103,0.000166667,0.053330696,0.020793861,0.963128466,0,-1.722028868,0,117.036289,0.128387363,0.047640271,0,117.2123167,0,-2.58862976,0,-0.862170898
May 1975,Mora,Historic,Historic,Historic,105.753,0.272958863,0.261012169,2.014591717,0.015270103,0.000166667,0.05329732,0.020775466,1.105496768,0,-1.715471605,0,104.3745444,0.219747483,0.047625291,0.043674898,104.685592,0,-3.380066997,0,-0.791437237
Jun 1975,Mora,Historic,Historic,Historic,164.96,6.821780408,0.775820287,4.803263641,9.264715699,5.005571058,0.053263943,0.02075707,9.267557473,0,-1.709736787,0,148.8706621,0.244929201,4.291651514,4.711727291,158.1189701,0,-4.066238586,0,-0.686171589
Jul 1975,Mora,Historic,Historic,Historic,408.56,5.371227622,0.438059026,5.440184511,4.155783959,2.240835691,0.053230567,0.020738674,8.29084678,0,-1.733118705,0,394.8979256,0.187272573,1.947440161,4.497125841,401.5297642,0,-1.252652064,0,2.813586522
Aug 1975,Mora,Historic,Historic,Historic,179.267,3.050067548,0.280875962,1.148645463,8.321994303,4.495410555,0.053197191,0.020720278,6.999515466,0,-1.750149713,0,169.217417,0.105864013,3.85906066,4.436199449,177.6185411,0,0.775458276,0,2.02811034
Sep 1975,Mora,Historic,Historic,Historic,392.684,2.580671249,0.26790788,4.484169867,0.015270103,0.000166667,0.053163815,0.020701883,4.04706491,0,-1.756927347,0,386.0562638,0.106233172,0.047565369,1.730787259,387.9408496,0,1.556147668,0,0.780689392
Oct 1975,Mora,Historic,Historic,Historic,1.751859985,0,0.026350714,1.082432817,0.015270103,0.000166667,0.053130438,0.020683487,0.605609246,0,-1.447873019,0,1.14625074,0.376687479,0.047550388,0,1.570488607,0,2.08303604,0,0.526888372
Nov 1975,Mora,Historic,Historic,Historic,146.129,0,0.081310408,0.775423651,0.015270103,0.000166667,0.053097772,0.020665483,0.397911339,0,-1.248631029,0,145.7310887,0.53941435,0.047535726,0,146.3180387,0,1.208325315,0,-0.874710725
Dec 1975,Mora,Historic,Historic,Historic,26.67280078,0,0.156991143,1.057483125,0.015270103,0.000166667,0.053065106,0.020647478,0.506503982,0,-1.344675831,0,26.1662968,0.429080412,0.047521065,0,26.64289828,0,0.325173336,0,-0.883151979
Jan 1976,Mora,Historic,Historic,Historic,33.83280078,0,0.252375737,1.604457155,0.014971171,0,0.053145345,0.020629474,0.749882753,0,-1.567377342,0,33.08291803,0.200324753,0.047487043,0,33.33072982,0,-0.545416141,0,-0.870589477
Feb 1976,Mora,Historic,Historic,Historic,77.35989844,0,0.47637368,1.14108114,0.014971171,0,0.053112679,0.020611469,0.387999306,0,-1.224368008,0,76.97189913,0.544689377,0.047472381,0,77.56406089,0,-1.395426601,0,-0.85001046
Mar 1976,Mora,Historic,Historic,Historic,79.82710156,0,0.202476351,0.354093714,0.014971171,0,0.053080013,0.020593465,0.116963456,0,-0.964914119,0,79.71013811,0.798325586,0.047457719,0,80.55592141,0,-2.264296513,0,-0.868869912
Apr 1976,Mora,Historic,Historic,Historic,90.24010156,0,0.121965613,0.223306146,0.014971171,0,0.053047347,0.020575461,0.09653375,0,-0.938980862,0,90.14356781,0.822669158,0.047443057,0,91.01368003,0,-3.144733724,0,-0.880437211
May 1976,Mora,Historic,Historic,Historic,195.861,0,0.213031991,0.413454791,0.014971171,0,0.053014681,0.020557456,0.442413541,0,-1.003321615,0,195.4185865,0.787927644,0.047428395,0.269805941,196.5237484,0,-4.019652722,0,-0.874918998
Jun 1976,Mora,Historic,Historic,Historic,89.2255,3.682118678,0.163870221,0.425888054,10.74142526,5.804698223,0.052982015,0.020539452,7.665065178,0,-1.670263089,0,77.87831614,0.153636894,4.969169602,4.806893314,87.80801595,0,-4.882823963,0,-0.863171241
Jul 1976,Mora,Historic,Historic,Historic,389.17,1.458810524,4.094263748,4.766907461,4.991283211,2.692967257,0.052949349,0.020521448,6.28278181,0,-1.679497855,0,381.4284077,0.167348713,2.330743855,4.606925136,388.5334254,0,-3.727357751,0,1.155466212
Aug 1976,Mora,Historic,Historic,Historic,281.917,3.814264753,1.076636812,3.987920481,5.308311079,2.864529181,0.052916682,0.020503443,7.1268987,0,-1.678879994,0,270.9758365,0.13807918,2.476195137,4.193559405,277.7836703,0,-3.763426832,0,-0.0360690809999999
Sep 1976,Mora,Historic,Historic,Historic,217.768,1.177305231,0.86682845,2.25884281,2.985823107,1.607698015,0.052884016,0.020485439,4.045012929,0,-1.688741154,0,212.5456818,0.095906933,1.410523669,2.51454416,216.5666566,0,-2.54138077,0,1.222046062
Oct 1976,Mora,Historic,Historic,Historic,53.11930078,0,0.147395107,0.85942095,0.014971171,0,0.05285135,0.020467435,0.414577898,0,-1.231637416,0,52.70472288,0.504640402,0.047355087,0,53.25671837,0,-2.732051732,0,-0.190670962
Nov 1976,Mora,Historic,Historic,Historic,51.93839844,0,0.117007661,0.402189045,0.014971171,0,0.052818684,0.02044943,0.173579347,0,-1.000419084,0,51.76481909,0.700266529,0.047340425,0,52.51242604,0,-3.581495166,0,-0.849443434
Dec 1976,Mora,Historic,Historic,Historic,11.60240039,0,0.16716294,0.536610312,0.014971171,0,0.052786018,0.020431426,0.217095015,0,-1.034595672,0,11.38530538,0.65017713,0.047325763,0,12.08280827,0,-4.440704156,0,-0.85920899
Jan 1977,Mora,Historic,Historic,Historic,77.23029688,0,0.186546932,0.86748162,0.015390681,0,0.053193743,0.020413422,0.383080539,0,-1.183625725,0,76.84721634,0.487300356,0.048171002,0,77.38268769,0,-5.290559405,0,-0.849855249
