Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Lincoln,Historic,Historic,Historic,171.707,0,0.57115604,0.409923449,0.061751658,0.066917701,0.162704266,0.022457882,0.030624357,0,-0.176730333,0,171.6763756,0.343128967,0.135080341,0,172.154585,0,0,0,0
Feb 1975,Lincoln,Historic,Historic,Historic,279.145,0.267605309,0.870120529,1.094715743,0.061851579,0.067125213,0.163089708,0.022517485,0.152670045,0,-0.24817187,0,278.7247246,0.296455599,0.13529859,0,279.1564788,0,-0.28635236,0,-0.28635236
Mar 1975,Lincoln,Historic,Historic,Historic,188.266,0,1.075379731,0.263564714,0.061951788,0.067333323,0.16347626,0.022577258,0,0,0.062590403,0,188.266,0.754606148,0.135517468,0,189.1561236,0,-0.522426408,0,-0.236074048
Apr 1975,Lincoln,Historic,Historic,Historic,95.8615,0,1.637611458,0.636601003,0.062052285,0.06754203,0.163863924,0.022637204,0.000100879,0,0.111030094,0,95.86139912,0.895470106,0.135736974,0.000100879,96.89270708,0,-0.600735007,0,-0.0783085990000001
May 1975,Lincoln,Historic,Historic,Historic,93.4815,0.53305432,1.775938311,1.041169864,2.829854186,1.909906238,1.543986162,0.483236047,0.256544024,0,-0.24319412,0,92.69190166,0.59106894,1.980698063,0.026774486,95.29044314,0,-0.630931633,0,-0.0301966259999999
Jun 1975,Lincoln,Historic,Historic,Historic,95.35670313,1.092631704,0.597928979,0,3.507408199,2.361022626,1.882095739,0.596022979,0.428890302,0,-0.243025533,0,93.83518112,0.787200643,2.432458333,0.03353576,97.08837585,0,-1.70510633,0,-1.074174697
Jul 1975,Lincoln,Historic,Historic,Historic,802.335,0.497670877,0.562231727,0,1.655419244,1.128500261,0.959197621,0.287900246,0.248512235,0,-0.244236821,0,801.5888169,0.777220442,1.198216357,0.028907556,803.5931612,0,-2.83885008,0,-1.13374375
Aug 1975,Lincoln,Historic,Historic,Historic,402.135,0.541262175,0.651474858,0.06782478,2.560280693,1.730911077,1.410624719,0.43851083,0.260945553,0,-0.243983526,0,401.3327923,0.539526163,1.801483505,0.028512825,403.7023148,0,-3.534779597,0,-0.695929517
Sep 1975,Lincoln,Historic,Historic,Historic,736.668,0.159031806,1.807173407,1.445738726,1.017957691,0.704500167,0.642100867,0.181916005,0.140428886,0,-0.243837132,0,736.3685393,0.450846096,0.773642387,0.02117968,737.6142075,0,-4.518444285,0,-0.983664688
Oct 1975,Lincoln,Historic,Historic,Historic,5.513009766,0,0.374374936,0,0.367838078,0.271931548,0.318352481,0.073781774,0.018886695,0,-0.143711543,0,5.494123071,0.422179949,0.340477237,0.005662734,6.26244299,0,-5.103217074,0,-0.584772789
Nov 1975,Lincoln,Historic,Historic,Historic,145.161,0,0.346263349,0,0.062765556,0.069023318,0.166615332,0.023062664,0,0,-0.065575778,0,145.161,0.418096889,0.137294907,0,145.7163918,0,-5.478275363,0,-0.375058289
Dec 1975,Lincoln,Historic,Historic,Historic,81.45070313,0,0.321275272,0,0.062868644,0.069237408,0.167012993,0.023124155,0,0,-0.069424406,0,81.45070313,0.397068442,0.137520074,0,81.98529164,0,-5.68740381,0,-0.209128447
Jan 1976,Lincoln,Historic,Historic,Historic,33.90139844,0,0.321721488,0,0.065951338,0.096202096,0.224344905,0.023185818,0,0,-0.045076455,0,33.90139844,0.397048701,0.170908329,0,34.46935547,0,-5.900717054,0,-0.213313244
Feb 1976,Lincoln,Historic,Historic,Historic,133.716,0,0.566693883,0.000594954,0.066055002,0.096417382,0.224744787,0.023247653,0,0,0.034741639,0,133.716,0.561719669,0.171134754,0,134.4488544,0,-6.146952596,0,-0.246235542
Mar 1976,Lincoln,Historic,Historic,Historic,55.0835,0,0.333769311,0.00208234,0.066159243,0.096633864,0.22514689,0.023309832,0.018104057,0,-0.146801716,0,55.06539594,0.508963307,0.171362437,0,55.74572169,0,-6.31370809,0,-0.166755494
Apr 1976,Lincoln,Historic,Historic,Historic,167.861,0,0.597928979,0.001011422,0.066263771,0.096850944,0.225550104,0.023372182,0.003204304,0,-0.033040742,0,167.8577957,0.660545471,0.17159075,0.003204304,168.6931362,0,-6.644242807,0,-0.330534717
May 1976,Lincoln,Historic,Historic,Historic,447.878,0,1.740241059,0.525344566,2.041475777,1.370616597,1.099184172,0.341821698,0.031924825,0,-0.123989436,0,447.8460752,0.668026749,1.428221654,0.02613696,449.9684605,0,-6.87946147,0,-0.235218662999999
Jun 1976,Lincoln,Historic,Historic,Historic,260.332,0.819856086,0.655937015,0.083293589,3.099893119,2.053233993,1.567488124,0.512484172,0.342454081,0,-0.226390175,0,259.1696898,0.57223056,2.101663079,0.032765188,261.8763487,0,-7.755025516,0,-0.875564046
Jul 1976,Lincoln,Historic,Historic,Historic,727.287,0.976850838,0.4047176,0.298667013,2.010910788,1.351209732,1.086389769,0.336986254,0.385807375,0,-0.226887582,0,725.9243418,0.650087951,1.409104572,0.029500802,728.0130351,0,-8.72673075,0,-0.971705234
Aug 1976,Lincoln,Historic,Historic,Historic,469.992,0.763418157,0.575618196,0.148738552,2.420523872,1.615479341,1.267847876,0.403061826,0.321705373,0,-0.22777347,0,468.9068765,0.613026741,1.669830582,0.028312652,471.2180464,0,-9.346715275,0,-0.619984525
Sep 1976,Lincoln,Historic,Historic,Historic,547.129,0,0.887969156,0,1.597030078,1.08464276,0.904128655,0.270360872,0.039789828,0,-0.145294367,0,547.0892102,0.520876204,1.146155101,0.021303545,548.777545,0,-10.14588207,0,-0.799166795000001
Oct 1976,Lincoln,Historic,Historic,Historic,182.914,0,0.472988596,0,0.066896989,0.098165982,0.227992716,0.023749891,0.000539448,0,0.006461289,0,182.9134606,0.497796299,0.172973831,0.000539448,183.5847701,0,-10.90645794,0,-0.760575869999998
Nov 1976,Lincoln,Historic,Historic,Historic,136.155,0,0.348494427,0,0.067003822,0.098387846,0.228404816,0.023813616,0,0,-0.01545176,0,136.155,0.395330212,0.173207175,0,136.7235374,0,-11.10423948,0,-0.197781540000001
Dec 1976,Lincoln,Historic,Historic,Historic,1.939170044,0,0.359649819,0,0.067110942,0.098610308,0.228818027,0.023877512,0,0,-0.010361748,0,1.939170044,0.401510933,0.173441148,0,2.514122125,0,-11.32428244,0,-0.220042959999999
Jan 1977,Lincoln,Historic,Historic,Historic,213.735,0,0.373036289,0,0.067123274,0.098833369,0.229134454,0.02394158,0,0,0.010107059,0,213.735,0.394639325,0.173482779,0,214.3031221,0,-11.5395847,0,-0.215302260000001
Feb 1977,Lincoln,Historic,Historic,Historic,187.504,0,0.526534474,0,0.06723097,0.099057027,0.229549887,0.02400582,0,0,0.055914383,0,187.504,0.502446149,0.17371801,0,188.1801642,0,-11.73467051,0,-0.19508581
Mar 1977,Lincoln,Historic,Historic,Historic,127.031,0,0.638088388,0,0.067338954,0.099281283,0.22996643,0.024070231,0,0,0.024166147,0,127.031,0.645864571,0.173953869,0,127.8508184,0,-11.8843002,0,-0.149629689999999
Apr 1977,Lincoln,Historic,Historic,Historic,447.566,0,1.820559877,0.008507845,0.067447226,0.099506137,0.230384084,0.024134815,0.004498693,0,0.558079612,0,447.5615013,1.286031332,0.174190358,0.004498693,449.0262217,0,-12.06603025,0,-0.181730050000001
May 1977,Lincoln,Historic,Historic,Historic,179.726,0.259312909,1.28510109,0.122560567,3.026108279,2.007404942,1.5388321,0.50111793,0.166894581,0,-0.211622462,0,179.2997925,0.614772556,2.056417508,0.027497711,181.9984803,0,-11.71419991,0,0.351830340000001
Jun 1977,Lincoln,Historic,Historic,Historic,225.782,0.997289196,0.486375065,0,3.455730219,2.284581198,1.729148277,0.57042043,0.391170703,0,-0.210700769,0,224.3935401,0.52321601,2.329876868,0.033605673,227.2802387,0,-12.82413967,0,-1.10993976
Jul 1977,Lincoln,Historic,Historic,Historic,618.311,0.783846253,0.562231727,0.025880508,2.462416922,1.644250047,1.290360659,0.410346102,0.326637173,0,-0.211597145,0,617.2005166,0.713627742,1.698181432,0.031985927,619.6443117,0,-13.83600326,0,-1.01186359
