Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Rio_Arriba,Historic,Historic,Historic,460.347,0,22.2030961,28.88086213,1.715442339,0.026275328,0.193562707,0.082829184,4.63900331,0,-22.16332058,0,455.7079967,13.79638753,0.559900534,0,470.0642848,254.6,0,0,0
Feb 1975,Rio_Arriba,Historic,Historic,Historic,770.128,0,26.44214483,34.30624955,2.512031631,0.02630552,0.193730669,0.082911357,5.754495063,0,-22.32682741,0,764.3735049,11.97699657,0.776545422,0,777.1270469,255.84,-17.63505079,1.24000000000001,-17.63505079
Mar 1975,Rio_Arriba,Historic,Historic,Historic,989.97,6.396855473,37.57909265,57.98007245,10.04834679,0.026335712,0.19389863,0.08299353,16.83073641,0,-24.2602236,0,966.7424081,0.23408819,1.202916181,0,968.1794125,257.66,-34.31820244,1.82000000000002,-16.68315165
Apr 1975,Rio_Arriba,Historic,Historic,Historic,442.152,63.96797261,56.22317267,133.1210041,35.52490665,24.66846514,0.194066999,0.083075903,48.40181158,0,-24.19561862,0,329.7822158,0.409318316,1.8574326,0,332.0489667,266.59,-41.85859473,8.92999999999995,-7.54039229
May 1975,Rio_Arriba,Historic,Historic,Historic,145.579,249.2019547,151.9275066,279.5154366,145.3749793,0.026396243,0.194235369,0.083158276,150.2044917,0,-24.39410594,0,-253.8274464,0.659547643,2.859660134,0.000254393,-250.3079842,275.7,-17.76339287,9.11000000000001,24.09520186
Jun 1975,Rio_Arriba,Historic,Historic,Historic,118.035,105.6151813,190.159264,271.7572337,120.787272,72.16428731,0.374579682,0.083240848,82.37366262,0,-25.44094681,0,-69.95384394,0.835173764,17.51432354,10.42384829,-41.18049835,418.3,107.9356614,142.6,125.69905427
Jul 1975,Rio_Arriba,Historic,Historic,Historic,850.947,26.49531755,121.7097824,168.6153772,54.43150436,49.70891113,0.312128431,0.08332342,39.12674456,0,-25.83566748,0,785.3249379,0.702796983,12.25139824,10.39703377,808.6761669,449.7,154.1531901,31.4,46.2175287
Aug 1975,Rio_Arriba,Historic,Historic,Historic,512.181,0,45.03803356,59.06229416,28.48427363,25.12902566,0.329915713,0.083406191,19.44706615,0,-24.68396265,0,492.7339339,7.304454073,13.0017575,9.58601924,522.6261647,442.4,156.8184284,-7.30000000000001,2.6652383
Sep 1975,Rio_Arriba,Historic,Historic,Historic,800.093,0,43.52684987,58.57205189,0.956083905,1.095002093,0.194911292,0.083488963,12.42338467,0,-24.18105881,0,787.6696153,9.274774979,2.672504141,4.021290533,803.638185,433,141.7490031,-9.39999999999998,-15.0694253
Oct 1975,Rio_Arriba,Historic,Historic,Historic,58.03710156,0,29.34909109,49.43236534,0.053938591,18.76688986,0.195080884,0.083571934,0.919912941,0,-22.02212989,0,57.11718862,20.65180692,2.498557678,0,80.26755321,430.3,125.8586161,-2.69999999999999,-15.890387
