Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Lea,Historic,Historic,Historic,103.995,0,0,0,0.050682828,1.210768783,4.184424739,1.461531526,0,0,0.580042977,0,103.995,0.580042977,1.562807259,0,106.1378502,0,0,0,0
Feb 1975,Lea,Historic,Historic,Historic,293.851,0,0,0,0.050682828,1.211360228,4.185573925,1.461568506,0,0,0.5803387,0,293.851,0.5803387,1.563328019,0,295.9946667,0,-2.142850237,0,-2.142850237
Mar 1975,Lea,Historic,Historic,Historic,34.908,0,0,0,0.050682828,1.211952592,4.186724894,1.461605544,3.80529e-05,0,0.580634882,0,34.90796195,0.580634882,1.563849587,3.80529e-05,37.05248447,0,-4.286516955,0,-2.143666718
Apr 1975,Lea,Historic,Historic,Historic,66.77610156,0,0,0,0.063863207,1.212545874,30.42784503,9.013134808,0.005903199,0,0.574341334,0,66.77019836,0.574341334,20.26602756,0.005903199,87.61647046,0,-6.431001424,0,-2.144484469
May 1975,Lea,Historic,Historic,Historic,516.407,0,0,0,0.060075575,1.213139157,22.8884458,6.843107493,0.007326231,0,0.576531791,0,516.3996738,0.576531791,14.89227472,0.007326231,531.8758065,0,-27.27137032,0,-20.840368896
Jun 1975,Lea,Historic,Historic,Historic,343.268,0,0,0,0.065969906,1.213733357,34.62424343,10.22020927,0.008857277,0,0.573881726,0,343.2591427,0.573881726,23.25627072,0.008857277,367.0981524,0,-42.74017683,0,-15.46880651
Jul 1975,Lea,Historic,Historic,Historic,1153.76,0,0,0,0.056820975,1.214328476,16.41138245,4.978509432,0.007237585,0,0.578753751,0,1153.752762,0.578753751,10.27536552,0.007237585,1164.614119,0,-66.57032927,0,-23.83015244
Aug 1975,Lea,Historic,Historic,Historic,227.546,0,0,0,0.066477654,1.214923595,35.63739822,10.51118978,0.007501083,0,0.574222971,0,227.5384989,0.574222971,23.97776249,0.007501083,252.0979855,0,-77.42444854,0,-10.85411927
Sep 1975,Lea,Historic,Historic,Historic,576.054,0,0,0,0.058441735,1.215519633,19.64036281,5.90717281,0.005606796,0,0.578538949,0,576.0483932,0.578538949,12.5761121,0.005606796,589.208651,0,-101.976434,0,-24.55198546
Oct 1975,Lea,Historic,Historic,Historic,41.2105,0,0,0,0.060598492,1.216116589,23.93527165,7.142890467,0.004084332,0,0.577759048,0,41.20641567,0.577759048,15.63686309,0.004084332,57.42512214,0,-115.1310851,0,-13.1546511
Nov 1975,Lea,Historic,Historic,Historic,84.32829688,0,0,0,0.050682828,1.216713544,4.195975479,1.461903224,0,0,0.583015358,0,84.32829688,0.583015358,1.56804154,0,86.47935377,0,-131.3457072,0,-16.2146221
Dec 1975,Lea,Historic,Historic,Historic,82.75370313,0,0,0,0.050682828,1.217311419,4.197137156,1.461940606,0,0,0.583314295,0,82.75370313,0.583314295,1.56856796,0,84.90558538,0,-133.4967641,0,-2.15105690000001
Jan 1976,Lea,Historic,Historic,Historic,23.30890039,0,0,0,0.061100601,0.634576878,3.956486379,1.861478046,0,0,0.286738138,0,23.30890039,0.286738138,1.521532057,0,25.11717059,0,-135.6486463,0,-2.15188219999999
Feb 1976,Lea,Historic,Historic,Historic,35.92869922,0,0,0,0.061100601,0.635175671,3.95764984,1.861515485,4.92489e-05,0,0.287037535,0,35.92864997,0.287037535,1.522059285,4.92489e-05,37.73779604,0,-137.4569165,0,-1.80827020000001
Mar 1976,Lea,Historic,Historic,Historic,28.15190039,0,0,0,0.061100601,0.635775382,27.80413318,8.723898893,0.004542517,0,0.28733739,0,28.14735787,0.28733739,18.50555951,0.004542517,46.94479729,0,-139.2660134,0,-1.80909689999999
Apr 1976,Lea,Historic,Historic,Historic,229.891,0,0,0,0.061100601,0.636376011,28.02867894,8.788221693,0.006129144,0,0.287637705,0,229.8848709,0.287637705,18.66518184,0.006129144,248.8438195,0,-158.0589103,0,-18.7928969
May 1976,Lea,Historic,Historic,Historic,301.157,0,0,0,0.061100601,0.63697664,30.32570271,9.448974404,0.007018584,0,0.287938019,0,301.1499814,0.287938019,20.30085227,0.007018584,321.7457903,0,-177.0117298,0,-18.9528195
