Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Santa_Fe,Historic,Historic,Historic,79.65260156,0,27.94499916,28.78533743,0.426845216,0.305605365,0.379774005,0.092931451,0.497956269,0,-1.374956093,0,79.15464529,0.41337797,0.361082404,0,79.92910567,2.098,0,0,0
Feb 1975,Santa_Fe,Historic,Historic,Historic,139.07,0,33.22759757,34.06362723,0.42504465,0.306447918,0.380707275,0.093155235,0.509342364,0,-1.381171066,0,138.5606576,0.42654468,0.365148772,0,139.3523511,2.145,-1.163842378,0.047,-1.163842378
Mar 1975,Santa_Fe,Historic,Historic,Historic,133.198,0,56.62060209,57.62058576,0.656182956,0.307292791,0.381643116,0.093379636,0.73749487,0,-1.605070441,0,132.4605051,0.256196597,0.373153644,0,133.0898554,2.186,-2.32322312,0.041,-1.159380742
Apr 1975,Santa_Fe,Historic,Historic,Historic,93.03570313,0.44678645,123.0484293,124.2714569,1.022684472,0.308139986,0.382581529,0.093604653,1.079453045,0,-1.720789946,0,91.50946363,0.230004376,0.381521362,0,92.12098937,2.45,-3.479062171,0.264,-1.155839051
May 1975,Santa_Fe,Historic,Historic,Historic,48.15569922,1.166790935,217.36652,219.2983939,0.957306804,0.38200965,0.640458218,0.264210633,1.499539034,0,-1.715202055,0,45.48936925,0.374821946,0.688544739,0.064306525,46.61704246,3.072,-4.409375947,0.622,-0.930313776
Jun 1975,Santa_Fe,Historic,Historic,Historic,33.03080078,4.626592494,237.4045777,239.6241535,5.266702652,1.590078389,4.834482805,3.044971388,3.432533979,0,-1.712578992,0,24.97167431,0.44297139,5.52613568,0.275626579,31.21640796,3.335,-5.065593078,0.263,-0.656217131
Jul 1975,Santa_Fe,Historic,Historic,Historic,264.384,2.96445084,158.4601038,160.2942325,3.688508968,1.183149484,3.397837824,2.091896279,2.597810584,0,-1.72430322,0,258.8217386,0.349265904,3.86530103,0.262811062,263.2991166,3.275,-5.410776087,-0.06,-0.345183009
Aug 1975,Santa_Fe,Historic,Historic,Historic,164.458,2.103747649,57.08050169,58.33447324,3.991664246,1.681048369,3.673825166,2.274508428,2.158510163,0,-1.729178216,0,160.1957422,0.268338438,4.180932616,0.249713082,164.8947263,3.221,-6.106021331,-0.054,-0.695245244
Sep 1975,Santa_Fe,Historic,Historic,Historic,354.96,3.255008983,57.18104895,60.46817095,2.130488494,0.619510959,1.467901556,0.811303682,2.657781663,0,-1.730501525,0,349.0472094,0.187410973,1.63057541,0.174997429,351.0401932,2.75,-7.325719204,-0.471,-1.219697873
Oct 1975,Santa_Fe,Historic,Historic,Historic,0.056937199,0,48.40547438,49.13859039,0.392971564,0.347864649,0.397895451,0.101352505,0.472839503,0,-1.336213288,0,-0.415902305,0.557990364,0.39264986,0.006801883,0.541539802,3.287,-7.230034371,0.537,0.095684833
