Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Bernalillo,Historic,Historic,Historic,41.31069922,0,33.32275455,17.90727088,0.031204962,4.307714274,9.164464872,0.119205521,0,0,10.34423092,0,41.31069922,9.347762058,4.76875004,0,55.42721132,0,0,0,0
Feb 1975,Bernalillo,Historic,Historic,Historic,76.72670313,0,45.49843887,29.34620556,0.031204962,4.317458672,9.184562995,0.119418543,0,0,10.70745632,0,76.72670313,9.731030702,4.778890742,0,91.23662457,0,1.29897157,0,1.29897157
Mar 1975,Bernalillo,Historic,Historic,Historic,62.15889844,0,57.82547657,59.02694716,0.031204962,4.327226381,9.204709199,0.119632075,0,0,1.455468,0,62.15889844,1.639082832,4.789055704,0,68.58703697,0,2.941283437,0,1.642311867
Apr 1975,Bernalillo,Historic,Historic,Historic,47.716,0,126.9020013,128.3471134,0.031204962,4.337017403,9.224903484,0.119846117,0.007634586,0,1.186329936,0,47.70836541,1.674370425,4.799244927,0.007634586,54.18961535,0,-4.688325687,0,-7.629609124
May 1975,Bernalillo,Historic,Historic,Historic,21.696,0,242.9894604,223.3297272,13.49384276,14.42907515,9.512341372,0.120060668,2.582463775,0,10.36753136,0,19.11353622,10.22743426,8.457048312,2.582463775,40.38048258,0,-12.60705312,0,-7.918727433
Jun 1975,Bernalillo,Historic,Historic,Historic,2.568919922,0,205.2311527,194.8054088,17.67578958,17.57079575,9.615631711,0.120275729,3.292535385,0,4.85097433,0,-0.723615463,5.469775702,9.600349815,3.292535385,17.63904544,0,-11.63180246,0,0.97525066
Jul 1975,Bernalillo,Historic,Historic,Historic,121.706,0,150.4930393,143.0776821,13.79607769,14.67511916,9.558968866,0.1204913,3.05182631,0,3.912550262,0,118.6541737,4.38184839,8.559436103,3.05182631,134.6472845,0,-16.27618412,0,-4.64438166
Aug 1975,Bernalillo,Historic,Historic,Historic,97.68939844,15.45727798,46.0125864,62.22439672,12.97623398,14.07101796,9.563083884,0.12070738,3.303429282,0,-0.078472222,0,78.92869118,0.418723863,8.347592519,2.883964026,90.57897159,0,-21.80211142,0,-5.5259273
Sep 1975,Bernalillo,Historic,Historic,Historic,173.795,0,55.83591103,55.43577255,6.333025436,9.105790166,9.451669561,0.12092397,2.01179252,0,1.44819594,0,171.7832075,1.724707273,6.55798086,2.01179252,182.0776881,0,-30.90349489,0,-9.10138347
Oct 1975,Bernalillo,Historic,Historic,Historic,0,1.694145932,21.1668703,26.9034429,0.784953741,4.960739684,9.362038707,0.12114107,0.423892859,0,-0.080578877,0,-2.118038791,0.213938149,5.065111694,0.37597529,3.536986342,0,-38.78604454,0,-7.88254965
