Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Torrance,Historic,Historic,Historic,142.015,0.025747926,0,0,0.020335647,0.000166667,0.075689366,0.030284708,0.002652036,0,0,0,141.9866,0.005578945,0.065573638,0,142.0577526,0,0,0,0
Feb 1975,Torrance,Historic,Historic,Historic,188.666,0.029149269,0,0,0.020335647,0.000166667,0.075848657,0.03037238,0.003004651,0,-2.21003e-05,0,188.6338461,0.009002388,0.065645257,0,188.7084937,0,-0.042752621,0,-0.042752621
Mar 1975,Torrance,Historic,Historic,Historic,164.534,0.035400543,0,0,0.020335647,0.000166667,0.076008666,0.030460447,0.003651111,0,-4.71391e-05,0,164.4949483,0.015278701,0.065717199,0,164.5759442,0,-0.085246347,0,-0.042493726
Apr 1975,Torrance,Historic,Historic,Historic,98.87110156,0.050585421,0,0,0.020335647,0.000166667,0.076168674,0.030548514,0.005218288,0,-7.7565e-05,0,98.81529785,0.030494006,0.065789141,0,98.911581,0,-0.127190594,0,-0.041944247
May 1975,Torrance,Historic,Historic,Historic,80.60589844,0.073364892,0,0,0.020335647,0.000166667,0.0763294,0.030636975,0.037960175,0,-0.000121051,0,80.49457337,0.053316962,0.065861406,0.030391123,80.64414286,0,-0.167670032,0,-0.040479438
Jun 1975,Torrance,Historic,Historic,Historic,19.59290039,0,0,0,0.025203674,3.761921429,14.18146521,0.971164523,0.378503055,0,0.551231483,0,19.21439734,3.185486272,9.473582932,0.378503055,32.25196959,0,-0.205914455,0,-0.038244423
Jul 1975,Torrance,Historic,Historic,Historic,472.031,0,0,0,0.02321768,2.227250059,8.42726421,0.587585537,0.351953579,0,0.32344931,0,471.6790464,1.880583069,5.635646294,0.351953579,479.5472294,0,-12.86498366,0,-12.659069205
Aug 1975,Torrance,Historic,Historic,Historic,301.279,0,0,0,0.023615888,2.534964107,9.581222676,0.6646033,0.339955346,0,0.373065225,0,300.9390447,2.138282994,6.405271158,0.339955346,309.8225542,0,-20.38121302,0,-7.51622936
Sep 1975,Torrance,Historic,Historic,Historic,541.088,0,0,0,0.021361025,0.792524554,3.047981126,0.229083059,0.234528283,0,0.112455942,0,540.8534717,0.658707587,2.047734538,0.234528283,543.7944421,0,-28.92476717,0,-8.54355415
Oct 1975,Torrance,Historic,Historic,Historic,0.245246002,0.031840112,0,0,0.020335647,0.000166667,0.077140207,0.031083233,0.003298497,0,-0.000184126,0,0.210107393,0.011855258,0.066225954,0,0.288188605,0,-31.6312093,0,-2.70644213
Nov 1975,Torrance,Historic,Historic,Historic,146.931,0.033651141,0,0,0.020335647,0.000166667,0.077303803,0.031173275,0.003487864,0,-0.000211614,0,146.893861,0.013693774,0.066299509,0,146.9738543,0,-31.6741519,0,-0.0429425999999999
Dec 1975,Torrance,Historic,Historic,Historic,60.26869922,0.029564661,0,0,0.020335647,0.000166667,0.077468117,0.031263711,0.00306995,0,-0.000240679,0,60.23606461,0.009636359,0.066373387,0,60.31207435,0,-31.71700618,0,-0.0428542800000002
Jan 1976,Torrance,Historic,Historic,Historic,11.51809961,0.029161009,0,0,0.020424882,0,0.078008158,0.031354147,0.003031009,0,-0.000266262,0,11.48590759,0.009002388,0.067078893,0,11.56198887,0,-31.76038131,0,-0.0433751300000012
Feb 1976,Torrance,Historic,Historic,Historic,87.51079688,0.032178811,0,0,0.020424882,0,0.078173189,0.031444978,0.003344444,0,-0.00029152,0,87.47527362,0.012045449,0.067153093,0,87.55447216,0,-31.80427058,0,-0.0438892700000011
Mar 1976,Torrance,Historic,Historic,Historic,56.58019922,0.034813619,0,0,0.020424882,0,0.078338221,0.03153581,0.0036187,0,-0.000319391,0,56.5417669,0.014708127,0.067227293,0,56.62370232,0,-31.84794587,0,-0.0436752899999995
Apr 1976,Torrance,Historic,Historic,Historic,115.787,0.043912646,0,0,0.020424882,0,0.078503969,0.031627036,0.004559006,0,-0.000349547,0,115.7385283,0.02383731,0.067301816,0,115.8296675,0,-31.89144897,0,-0.0435030999999988
May 1976,Torrance,Historic,Historic,Historic,292.319,0,0,0,0.020424882,0.218684684,0.898644639,0.086389828,0.147142761,0,0.023095211,0,292.1718572,0.17516459,0.613995009,0.147142761,293.1081596,0,-31.93411644,0,-0.0426674700000014
Jun 1976,Torrance,Historic,Historic,Historic,108.448,0,0,0,0.020424882,3.726986675,14.0534465,0.963557341,0.384924686,0,0.550947626,0,108.0630753,3.155614166,9.383327366,0.384924686,120.9869415,0,-32.72327604,0,-0.789159600000001
Jul 1976,Torrance,Historic,Historic,Historic,471.463,0,0,0,0.020424882,2.516555283,9.51501273,0.66104151,0.36453337,0,0.370001039,0,471.0984666,2.126129361,6.35784082,0.36453337,479.9469702,0,-45.26221757,0,-12.53894153
Aug 1976,Torrance,Historic,Historic,Historic,403.087,0,0,0,0.020424882,2.33512565,8.834896964,0.615776512,0.326001978,0,0.342862671,0,402.760998,1.971838096,5.904419684,0.326001978,410.9632578,0,-53.74618775,0,-8.48397018
Sep 1976,Torrance,Historic,Historic,Historic,285.182,0,0,0,0.020424882,2.145718431,8.124869376,0.568517513,0.246090312,0,0.315925571,0,284.9359097,1.809367978,5.431058314,0.246090312,292.4224263,0,-61.62244554,0,-7.87625779
Oct 1976,Torrance,Historic,Historic,Historic,88.057,0.027644996,0,0,0.020424882,0,0.079509943,0.032180711,0.002887351,0,-0.000387538,0,88.02646765,0.007607652,0.067754114,0,88.10182942,0,-68.86287183,0,-7.24042629
Nov 1976,Torrance,Historic,Historic,Historic,106.878,0.028128112,0,0,0.020424882,0,0.07967928,0.032273912,0.00293959,0,-0.0004116,0,106.8469323,0.008114829,0.06783025,0,106.9228774,0,-68.90770125,0,-0.0448294199999992
Dec 1976,Torrance,Historic,Historic,Historic,8.471769531,0.025567731,0,0,0.020424882,0,0.079849334,0.032367508,0.002678394,0,-0.000436096,0,8.443523406,0.005578945,0.067906709,0,8.51700906,0,-68.95257862,0,-0.0448773699999947
Jan 1977,Torrance,Historic,Historic,Historic,149.991,0.02128492,0,0,0.016734965,0,0.076106454,0.032461103,0.002239564,0,-0.000458416,0,149.9674755,0.005008371,0.060380316,0,150.0328642,0,-68.99781815,0,-0.0452395300000035
Feb 1977,Torrance,Historic,Historic,Historic,178.718,0.025894245,0,0,0.016734965,0,0.076277225,0.032555094,0.002716246,0,-0.000477079,0,178.6893895,0.009636359,0.060457097,0,178.759483,0,-69.03968235,0,-0.0418642000000062
Mar 1977,Torrance,Historic,Historic,Historic,108.404,0.027456537,0,0,0.016734965,0,0.076448714,0.032649479,0.002879494,0,-0.000499715,0,108.373664,0.011221287,0.0605342,0,108.4454195,0,-69.08116532,0,-0.0414829699999899
Apr 1977,Torrance,Historic,Historic,Historic,288.397,0.028763881,0,0,0.016734965,0,0.076620204,0.032743865,0.003925582,0,-0.00052371,0,288.3643105,0.012552626,0.060611304,0.00090896,288.4383834,0,-69.12258477,0,-0.0414194500000065
May 1977,Torrance,Historic,Historic,Historic,103.106,0,0,0,0.016734965,2.419589769,9.149221057,0.637736088,0.302361062,0,0.357622346,0,102.8036389,2.045232458,6.108630165,0.302361062,111.2598626,0,-69.1639682,0,-0.0413834299999962
Jun 1977,Torrance,Historic,Historic,Historic,70.6865,0,0,0,0.016734965,3.17472149,11.98081555,0.826614193,0.392060316,0,0.469304007,0,70.29443968,2.688682518,7.99621483,0.392060316,81.37139735,0,-77.31783083,0,-8.15386263000001
Jul 1977,Torrance,Historic,Historic,Historic,554.685,0,0,0,0.016734965,1.727233203,6.553525368,0.464837297,0.369856909,0,0.252751338,0,554.3151431,1.4577469,4.378189833,0.369856909,560.5209367,0,-88.00272817,0,-10.68489734
Aug 1977,Torrance,Historic,Historic,Historic,494.817,0,0,0,0.016734965,1.669100407,6.335725842,0.450399668,0.329676742,0,0.244050437,0,494.4873233,1.408315004,4.232960733,0.329676742,500.4582757,0,-93.83866491,0,-5.83593674000001
Sep 1977,Torrance,Historic,Historic,Historic,293.538,0,0,0,0.016734965,1.649234629,6.261412017,0.445529189,0.259672836,0,0.242677687,0,293.2783272,1.389821977,4.183383164,0.259672836,299.1112051,0,-99.47994064,0,-5.64127572999999
Oct 1977,Torrance,Historic,Historic,Historic,138.212,0.025695681,0,0,0.016734965,0,0.077661336,0.033316891,0.030371084,0,-0.000548849,0,138.1559332,0.009509565,0.06107941,0.027667897,138.2541901,0,-105.0531458,0,-5.57320516
Nov 1977,Torrance,Historic,Historic,Historic,150.544,0.024975787,0,0,0.016734965,0,0.077836413,0.033413251,0.002631358,0,-0.000571375,0,150.5163929,0.008812197,0.061158127,0,150.5863632,0,-105.0953359,0,-0.0421900999999991
Dec 1977,Torrance,Historic,Historic,Historic,23.0835,0.023051946,0,0,0.016734965,0,0.078012207,0.033510006,0.002435461,0,-0.000593303,0,23.05801259,0.006910284,0.061237166,0,23.12616004,0,-105.1376991,0,-0.0423632000000111
Jan 1978,Torrance,Historic,Historic,Historic,173.047,0.022014247,0,0,0.016288136,0,0.077714884,0.033607156,0.002330668,0,-0.000613599,0,173.0226551,0.00633971,0.060395863,0,173.0893907,0,-105.1803591,0,-0.0426599999999979
Feb 1978,Torrance,Historic,Historic,Historic,215.112,0.024530709,0,0,0.016288136,0,0.077891395,0.033704306,0.002591864,0,-0.000633021,0,215.0848774,0.008875594,0.060475225,0,215.1542282,0,-105.2227498,0,-0.0423906999999986
Mar 1978,Torrance,Historic,Historic,Historic,190.73,0.030341643,0,0,0.016288136,0,0.078068625,0.033801851,0.003192615,0,-0.00065462,0,190.6964657,0.014708127,0.060554909,0,190.7717288,0,-105.264978,0,-0.0422281999999967
Apr 1978,Torrance,Historic,Historic,Historic,10.34709961,0.035636575,0,0,0.016288136,0.000194011,0.078974029,0.033948294,0.00804299,0,-0.000681225,0,10.30342004,0.020223675,0.061119861,0.004302256,10.38906584,0,-105.3067068,0,-0.0417288000000013
May 1978,Torrance,Historic,Historic,Historic,358.872,0,0,0,0.016288136,1.072757602,4.100807538,0.302187131,0.295162884,0,0.15113211,0,358.5768371,0.905337357,2.742150941,0.295162884,362.5194883,0,-105.348673,0,-0.0419662000000045
Jun 1978,Torrance,Historic,Historic,Historic,295.266,0,0,0,0.016288136,1.81522821,6.884934001,0.487903118,0.37757275,0,0.261779974,0,294.8884273,1.5371601,4.598090809,0.37757275,301.4012509,0,-108.9961613,0,-3.64748829999999
Jul 1978,Torrance,Historic,Historic,Historic,212.526,0,0,0,0.016288136,2.025486782,7.673493261,0.54056649,0.393535966,0,0.296742203,0,212.132464,1.712456443,5.123728125,0.393535966,219.3621846,0,-115.1314122,0,-6.1352509
Aug 1978,Torrance,Historic,Historic,Historic,400.881,0,0,0,0.016288136,1.351983645,5.148324135,0.372289831,0.32358941,0,0.196848371,0,400.5574106,1.138847138,3.440338795,0.32358941,405.4601859,0,-121.9675968,0,-6.8361846
Sep 1978,Torrance,Historic,Historic,Historic,243.437,0,0,0,0.016288136,1.360301957,5.179694354,0.374468533,0.246622514,0,0.199313342,0,243.1903775,1.144700479,3.461211999,0.246622514,248.0429125,0,-126.5467827,0,-4.5791859
Oct 1978,Torrance,Historic,Historic,Historic,283.317,0.024578126,0,0,0.016288136,0,0.079323581,0.034492563,0.034121392,0,-0.000712398,0,283.2583005,0.009002388,0.061119153,0.031516468,283.3599385,0,-131.1526952,0,-4.60591250000002
Nov 1978,Torrance,Historic,Historic,Historic,430.139,0.025443978,0,0,0.016288136,0,0.079505115,0.034592478,0.002696343,0,-0.000734106,0,430.1108597,0.009889948,0.061200773,0,430.1819504,0,-131.1956337,0,-0.0429384999999911
Dec 1978,Torrance,Historic,Historic,Historic,214.784,0.021617682,0,0,0.016288136,0,0.079687367,0.034692787,0.002304549,0,-0.000756575,0,214.7600778,0.006086122,0.061282716,0,214.8274466,0,-131.2385841,0,-0.0429503999999952
Jan 1979,Torrance,Historic,Historic,Historic,257.081,0.019767634,0,0,0.014774278,0,0.078264264,0.034793096,0.002115972,0,-0.00077578,0,257.0591164,0.005769136,0.058245446,0,257.123131,0,-131.2820307,0,-0.04344660000001
Feb 1979,Torrance,Historic,Historic,Historic,131.311,0.024187798,0,0,0.014774278,0,0.078447234,0.0348938,0.002573065,0,-0.000793413,0,131.2842391,0.010206933,0.058327711,0,131.3527738,0,-131.3241617,0,-0.0421309999999835
Mar 1979,Torrance,Historic,Historic,Historic,37.83089844,0.035387643,0,0,0.014774278,0,0.078630921,0.034994899,0.003728857,0,-0.000814855,0,37.79178194,0.02142822,0.058410299,0,37.87162046,0,-131.3659355,0,-0.0417738000000156
Apr 1979,Torrance,Historic,Historic,Historic,95.59389844,0.057228569,0,0,0.014774278,0,0.078815326,0.035096393,0.005981673,0,-0.000845929,0,95.5306882,0.04330022,0.05849321,0,95.63248163,0,-131.4066575,0,-0.0407219999999882
May 1979,Torrance,Historic,Historic,Historic,393.315,0,0,0,0.014774278,0.076275686,0.365000988,0.054266809,0.166741728,0,-0.000275489,0,393.1482583,0.061776897,0.249232771,0.166741728,393.6260097,0,-131.4452407,0,-0.038583200000005
Jun 1979,Torrance,Historic,Historic,Historic,537.331,0,0,0,0.014774278,1.397974529,5.320992504,0.384793409,0.347177305,0,0.196010858,0,536.9838227,1.187189394,3.552998844,0.347177305,542.0711882,0,-131.7562503,0,-0.311009600000006
Jul 1979,Torrance,Historic,Historic,Historic,324.898,0,0,0,0.014774278,1.994303901,7.5571589,0.533978036,0.385975789,0,0.285621926,0,324.5120242,1.693907697,5.043651241,0.385975789,331.6355589,0,-136.4964386,0,-4.7401883
Aug 1979,Torrance,Historic,Historic,Historic,388.482,0,0,0,0.014774278,1.531375363,5.821561076,0.41834858,0.326690279,0,0.222544544,0,388.1553097,1.294056541,3.886611411,0.326690279,393.662668,0,-143.2339975,0,-6.73755889999998
Sep 1979,Torrance,Historic,Historic,Historic,343.653,0,0,0,0.014774278,1.329945127,5.066470243,0.368093699,0.267764975,0,0.19427947,0,343.385235,1.120891379,3.383205694,0.267764975,348.1570971,0,-148.4146655,0,-5.18066800000003
Oct 1979,Torrance,Historic,Historic,Historic,125.471,0.026557922,0,0,0.014774278,0,0.079931081,0.035710491,0.002827731,0,-0.000895776,0,125.4416143,0.01267942,0.058994867,0,125.5132886,0,-152.9187625,0,-4.504097
Nov 1979,Torrance,Historic,Historic,Historic,135.369,0.026027181,0,0,0.014774278,0,0.080119073,0.03581396,0.002775492,0,-0.000919341,0,135.3401973,0.012172243,0.059079391,0,135.411449,0,-152.9610512,0,-0.0422887000000003
Dec 1979,Torrance,Historic,Historic,Historic,135.44,0.023658359,0,0,0.014774278,0,0.080307783,0.035917824,0.002533885,0,-0.00094247,0,135.4138078,0.009826551,0.059164237,0,135.4827985,0,-153.0035001,0,-0.0424488999999824
Jan 1980,Torrance,Historic,Historic,Historic,129.83,0.023755262,0,0,0.017111196,0,0.082974653,0.036021687,0.002546041,0,-0.000963585,0,129.8036987,0.007607652,0.064064162,0,129.8753705,0,-153.0462987,0,-0.0427985999999976
Feb 1980,Torrance,Historic,Historic,Historic,156.699,0.028425431,0,0,0.017111196,0,0.082035303,0.035504261,0.003029254,0,-0.000984802,0,156.6675453,0.012299038,0.063642237,0,156.7434866,0,-153.0916692,0,-0.0453705000000184
Mar 1980,Torrance,Historic,Historic,Historic,99.70289844,0.032394204,0,0,0.017111196,0,0.082040065,0.035506461,0.003440638,0,-0.001010046,0,99.6670636,0.016293055,0.063644799,0,99.74700145,0,-153.1361558,0,-0.044486599999999
Apr 1980,Torrance,Historic,Historic,Historic,128.149,0.051384663,0,0,0.017111196,0,0.082043954,0.035508178,0.005399608,0,-0.001038718,0,128.0922157,0.035312185,0.063646972,0,128.1911749,0,-153.1802588,0,-0.0441029999999785
May 1980,Torrance,Historic,Historic,Historic,233.065,0.072018035,0,0,0.017111196,0.00449028,0.098884314,0.036632374,0.100051082,0,-0.001083715,0,232.8929309,0.060480834,0.074872856,0.092521602,233.1208062,0,-153.2224337,0,-0.0421749000000204
Jun 1980,Torrance,Historic,Historic,Historic,37.99019922,0,0,0,0.017111196,3.148460813,11.88743513,0.822626538,0.41662578,0,0.456356007,0,37.57357344,2.674993611,7.933458973,0.41662578,48.5986518,0,-153.2782399,0,-0.0558061999999779
Jul 1980,Torrance,Historic,Historic,Historic,149.43,0,0,0,0.017111196,2.960329576,11.18202599,0.775594774,0.418102555,0,0.433832551,0,149.0118974,2.509385829,7.463212834,0.418102555,159.4025987,0,-163.8866924,0,-10.6084525
