Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Sandoval,Historic,Historic,Historic,113.6308553,1.959772347,28.80618017,33.32275455,0.010507734,0.307269289,0.435335631,0.654723973,1.494681769,0,-2.583333333,0,110.1764012,0.323292852,0.283850103,0,110.7835442,4.4,0,0,0
Feb 1975,Sandoval,Historic,Historic,Historic,166.5078231,9.699235375,34.46522132,45.49843887,0.869486287,0.150261232,0.437337213,0.654682599,4.037980385,0,-2.574261237,0,152.7706074,0.521054,0.301879669,0,153.593541,3.6,-0.869263223,-0.8,-0.869263223
Mar 1975,Sandoval,Historic,Historic,Historic,143.6825283,0,58.40369424,57.82547657,0.909902874,0.151102201,0.439351076,0.654998408,0.350585879,0,-2.358267387,0,143.3319424,2.177684381,0.34315334,0,145.8527801,3.8,0.811801311,0.2,1.681064534
Apr 1975,Sandoval,Historic,Historic,Historic,165.3589799,12.27412348,124.3284832,126.9020013,10.6636991,0.151947832,0.441376101,0.65531418,4.882985281,0,-2.567777067,0,148.2018711,1.756631226,0.397813187,0,150.3563156,4,-0.980232865,0.2,-1.792034176
May 1975,Sandoval,Historic,Historic,Historic,159.677806,24.13016365,219.2983939,242.9894604,1.894669422,1.931166678,0.445201408,0.732694245,9.400229196,0,-2.586940833,0,126.1474132,3.062535146,0.976009908,0.610301822,130.79626,13.9,1.548913427,9.9,2.529146292
Jun 1975,Sandoval,Historic,Historic,Historic,177.2524917,0,239.6241535,205.2311527,39.09747844,9.205489325,0.499598525,0.68226812,3.356440858,0,-2.093106606,0,173.8960508,6.594118305,4.409319524,3.356440858,188.2559295,12.6,8.039392805,-1.3,6.490479378
Jul 1975,Sandoval,Historic,Historic,Historic,582.8357285,0,161.7761147,150.4930393,12.38688967,7.732732398,0.494671003,0.661960431,3.421559925,0,-1.634553851,0,579.4141686,8.263471972,3.986867842,3.421559925,595.0860683,37.9,6.128955793,25.3,-1.910437012
Aug 1975,Sandoval,Historic,Historic,Historic,223.9211456,0,58.6633788,46.0125864,12.46954626,8.150837694,0.499338924,0.662265532,3.133472949,0,-1.160933858,0,220.7876726,9.493017691,4.255781955,3.133472949,237.6699452,38.4,4.661691369,0.5,-1.467264424
Sep 1975,Sandoval,Historic,Historic,Historic,534.9726264,0,64.16283658,55.83591103,7.595488507,4.903246326,0.481210529,0.662505931,2.254609611,0,-1.521276811,0,532.7180168,7.155960182,2.710946778,2.254609611,544.8395334,38.3,3.66368412,-0.100000000000001,-0.998007249
Oct 1975,Sandoval,Historic,Historic,Historic,0.029336546,0,49.13859039,21.1668703,9.669120076,0.157123709,0.45377073,0.66273675,0.006129023,0,0.494829376,0,0.023207523,17.96489434,0.703030347,0.006129023,18.69726124,38.1,2.323702711,-0.199999999999996,-1.339981409
Nov 1975,Sandoval,Historic,Historic,Historic,159.7153631,2.896000177,88.83896347,92.77311354,0.863985593,0.158003836,0.455878364,0.663874635,1.78549081,0,-2.531023561,0,155.0338721,0.786891911,0.497985485,0,156.3187495,46.7,3.027498107,8.6,0.703795396
Dec 1975,Sandoval,Historic,Historic,Historic,33.18245461,0,117.078102,107.9860183,10.2642923,0.158888625,0.457997162,0.6641303,0.515170659,0,-2.380598882,0,32.66728395,1.36727889,0.399270539,0,34.43383338,46.7,2.489961626,0,-0.537536481
Jan 1976,Sandoval,Historic,Historic,Historic,26.86006278,7.345659067,62.80010975,79.02099987,0.008505096,6.894715771,0.451652446,0.66750505,3.241570954,0,-2.507140185,0,16.27283276,0.518119811,0.397936721,0,17.18888929,56.2,0.830666541,9.5,-1.659295085
Feb 1976,Sandoval,Historic,Historic,Historic,81.73687516,4.64925546,41.966566,48.90660431,0.008505096,0.484139567,0.453795803,0.667087165,2.356258835,0,-2.512625498,0,74.73136087,0.697477118,0.511074167,0,75.93991215,48.7,1.780949914,-7.5,0.950283373
Mar 1976,Sandoval,Historic,Historic,Historic,61.41837692,0,53.88524446,49.87120357,1.018161647,0.178157093,0.455951439,0.667233425,0,0,-1.786290153,0,61.41837692,4.960326489,0.628722568,0,67.00742598,47.5,1.837874612,-1.2,0.056924698
Apr 1976,Sandoval,Historic,Historic,Historic,116.0485902,0,80.13613841,62.25333403,1.691042384,0.179062394,0.458119355,0.667495016,0.001766021,0,0.132180576,0,116.0468242,16.23864382,0.802604329,0.001766021,133.0898383,47.5,0.262866445,0,-1.575008167
May 1976,Sandoval,Historic,Historic,Historic,288.7030263,0,155.5745793,140.2100173,11.01676667,7.368629382,0.586287177,0.685057666,2.833650803,0,-0.704744348,0,285.8693755,12.42116898,3.9493668,2.833650803,305.0735621,48,0.604422682,0.5,0.341556237
Jun 1976,Sandoval,Historic,Historic,Historic,159.0339709,0,85.19942579,51.57778807,15.64103476,10.33381116,0.643256111,0.668032151,3.547214898,0,1.892078101,0,155.486756,26.42233603,5.282447561,3.547214898,190.7387545,47.6,-0.001551178,-0.399999999999999,-0.60597386
Jul 1976,Sandoval,Historic,Historic,Historic,555.5901035,0,74.40682051,51.2164099,14.96522968,9.70657229,0.634278131,0.668298323,3.559266452,0,0.389065229,0,552.030837,17.54268799,5.024637202,3.559266452,578.1574286,47.6,1.915302964,0,1.916854142
Aug 1976,Sandoval,Historic,Historic,Historic,370.2239485,0,65.22892255,47.54094344,12.41430801,8.295845053,0.611363002,0.66858499,3.03283563,0,-0.240877268,0,367.1911129,13.81039342,4.361240971,3.03283563,388.3955829,47.8,2.338388385,0.199999999999996,0.423085421
Sep 1976,Sandoval,Historic,Historic,Historic,351.3582394,0,59.07151595,37.75496707,9.309143516,5.947599613,0.571768353,0.668825604,2.21937728,0,0.51995973,0,349.1388621,17.43504525,3.164486652,2.21937728,371.9577713,47.5,2.154733105,-0.299999999999997,-0.18365528
Oct 1976,Sandoval,Historic,Historic,Historic,71.39326223,0,28.30976558,7.035348386,0.70398257,0.184604214,0.471390305,0.669105862,0.006493186,0,1.039276898,0,71.38676905,19.71576194,0.621662799,0.006493186,91.73068698,47.6,2.771750087,0.100000000000001,0.617016982
