Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Roosevelt,Historic,Historic,Historic,51.39380078,0,0,0,0.065315273,0.1379114,0.428940922,0.064795471,0,0,0.031730464,0,51.39380078,0.040865662,0.291549325,0,51.72621577,0,0,0,0
Feb 1975,Roosevelt,Historic,Historic,Historic,124.512,0,0,0,0.065315273,0.137856215,0.42881806,0.06478919,0,0,0.030621721,0,124.512,0.041919221,0.291487928,0,124.8454071,0,-0.332414988,0,-0.332414988
Mar 1975,Roosevelt,Historic,Historic,Historic,39.31769922,0,0,0,0.065315273,0.13780103,0.428695197,0.064782909,0,0,0.030812569,0,39.31769922,0.041673188,0.291426531,0,39.65079894,0,-0.665822137,0,-0.333407149
Apr 1975,Roosevelt,Historic,Historic,Historic,100.912,0,0,0,0.065315273,0.137745845,0.428572334,0.064776627,0.000286016,0,0.029509917,0,100.911714,0.042920655,0.291365134,0.000286016,101.2462858,0,-0.998921856,0,-0.333099719
May 1975,Roosevelt,Historic,Historic,Historic,129.043,0,0,0,0.069871534,0.137690661,36.1959363,9.748655475,0.001847939,0,0.025971366,0,129.0411521,0.04184776,26.3794617,0.001847939,155.4643095,0,-1.333207645,0,-0.334285789
Jun 1975,Roosevelt,Historic,Historic,Historic,210.181,0,0,0,0.070263728,0.137635476,39.27461256,10.58222012,0.002235364,0,0.011476848,0,210.1787646,0.055894899,28.6250207,0.002235364,238.8619156,0,-27.75451711,0,-26.421309465
Jul 1975,Roosevelt,Historic,Historic,Historic,540.066,0,0,0,0.067802373,0.137580291,19.95239178,5.350843301,0.001838482,0,0.010815484,0,540.0641615,0.058962435,14.53177056,0.001838482,554.656733,0,-56.4354327,0,-28.68091559
Aug 1975,Roosevelt,Historic,Historic,Historic,115.938,0,0,0,0.070761374,0.137525106,43.18097418,11.63990381,0.001925455,0,0.009915548,0,115.9360745,0.056848184,31.47430664,0.001925455,147.4691548,0,-71.02616569,0,-14.59073299
Sep 1975,Roosevelt,Historic,Historic,Historic,262.849,0,0,0,0.068271273,0.137469921,23.6331002,6.34743241,0.001431917,0,0.025538179,0,262.8475681,0.04366047,17.21646914,0.001431917,280.1091296,0,-102.5573205,0,-31.53115481
Oct 1975,Roosevelt,Historic,Historic,Historic,9.756480469,0,0,0,0.066950373,0.137414737,13.26366576,3.539981965,0.000695528,0,0.032029684,0,9.755784941,0.03843468,9.653219433,0.000695528,19.44813458,0,-119.8174501,0,-17.2601296
Nov 1975,Roosevelt,Historic,Historic,Historic,61.827,0,0,0,0.065315273,0.137359552,0.427712293,0.064732659,0,0,0.03288431,0,61.827,0.039159969,0.290935356,0,62.15709532,0,-129.5091042,0,-9.69165409999999
Dec 1975,Roosevelt,Historic,Historic,Historic,21.426,0,0,0,0.065315273,0.137304367,0.42758943,0.064726378,0,0,0.03445106,0,21.426,0.037538034,0.290873959,0,21.75441199,0,-129.8391996,0,-0.330095400000005
Jan 1976,Roosevelt,Historic,Historic,Historic,5.102109863,0,0,0,0.043402598,0.141165849,0.439498508,0.062970097,0,0,0.04631554,0,5.102109863,0.051447711,0.278765161,0,5.432322735,0,-130.1676116,0,-0.328411999999986
Feb 1976,Roosevelt,Historic,Historic,Historic,22.31940039,0,0,0,0.043402598,0.141110664,0.439375645,0.062963815,0,0,0.045703602,0,22.31940039,0.052004464,0.278703764,0,22.65010862,0,-130.4978244,0,-0.330212800000027
Mar 1976,Roosevelt,Historic,Historic,Historic,11.75909961,0,0,0,0.043402598,0.141055479,0.439252782,0.062957534,0,0,0.045519344,0,11.75909961,0.052133538,0.278642367,0,12.08987551,0,-130.8285327,0,-0.330708299999998
Apr 1976,Roosevelt,Historic,Historic,Historic,76.008,0,0,0,0.043402598,0.141000295,26.09515547,7.009204019,0.001256833,0,0.044012662,0,76.00674317,0.053585034,18.98835376,0.001256833,95.04993879,0,-131.1593086,0,-0.330775899999992
May 1976,Roosevelt,Historic,Historic,Historic,148.313,0,0,0,0.043402598,0.14094511,39.50007572,10.63855247,0.001775866,0,0.043677398,0,148.3112241,0.053865114,28.76398074,0.001775866,177.1308459,0,-150.2012474,0,-19.0419388
Jun 1976,Roosevelt,Historic,Historic,Historic,168.197,0,0,0,0.043402598,0.140889925,47.55210302,12.81862939,0.002192531,0,0.027699445,0,168.1948075,0.069787882,34.6359863,0.002192531,202.9027742,0,-179.0190932,0,-28.8178458
Jul 1976,Roosevelt,Historic,Historic,Historic,383.412,0,0,0,0.043402598,0.14083474,31.51031522,8.475414954,0.001903563,0,0.024123356,0,383.4100964,0.073308786,22.93746813,0.001903563,406.4227769,0,-213.7248674,0,-34.7057742
Aug 1976,Roosevelt,Historic,Historic,Historic,212.911,0,0,0,0.043402598,0.140779556,39.63264843,10.67452688,0.001925398,0,0.037583274,0,212.9090746,0.059793684,28.86074459,0.001925398,241.8315383,0,-236.7356443,0,-23.0107769
Sep 1976,Roosevelt,Historic,Historic,Historic,340.128,0,0,0,0.043402598,0.140724371,21.58973235,5.789516022,0.001413786,0,0.023973,0,340.1265862,0.073348773,15.70289455,0.001413786,355.9042433,0,-265.6561826,0,-28.9205383
Oct 1976,Roosevelt,Historic,Historic,Historic,101.788,0,0,0,0.043402598,0.140669186,0.438392742,0.062913566,0.000196985,0,0.044550461,0,101.787803,0.052716127,0.278212588,0.000196985,102.1189287,0,-281.4324259,0,-15.7762433
Nov 1976,Roosevelt,Historic,Historic,Historic,61.00680078,0,0,0,0.043402598,0.140614001,0.438269879,0.062907285,0,0,0.046493455,0,61.00680078,0.050717948,0.278151191,0,61.33566992,0,-281.7633546,0,-0.330928700000015
Dec 1976,Roosevelt,Historic,Historic,Historic,0,0,0,0,0.043402598,0.140558817,0.438147016,0.062901004,0,0,0.046767541,0,0,0.050388677,0.278089794,0,0.328478471,0,-282.0922238,0,-0.328869199999986
