Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Otero,Historic,Historic,Historic,226.246,0,0,0.57115604,0.363756891,0.303884688,0.440333271,0.050229247,0.215350873,0,-0.738768367,0,226.0306491,0.107740124,0.449976227,0,226.5883655,0,0,0,0
Feb 1975,Otero,Historic,Historic,Historic,352.901,0.291770774,0,0.870120529,0.363994789,0.304090892,0.440606026,0.050258776,0.307045348,0,-0.745544591,0,352.3021839,0.107290938,0.450251147,0,352.859726,0,-0.913521517,0,-0.913521517
Mar 1975,Otero,Historic,Historic,Historic,204.098,0.557159819,0,1.075379731,0.364232687,0.304297096,0.440878782,0.050288306,0.387501284,0,-0.741853302,0,203.1533389,0.163697799,0.450526067,0.0029934,203.7705562,0,-1.74236801,0,-0.828846493
Apr 1975,Otero,Historic,Historic,Historic,42.22269922,3.286669613,0,1.637611458,2.494339239,0.3045033,4.233548475,2.525406175,1.35760316,0,-0.738807534,0,37.57842645,0.198029749,3.89797824,0.166061925,41.84049636,0,-2.490303904,0,-0.747935894
May 1975,Otero,Historic,Historic,Historic,122.88,3.863923644,0,1.775938311,2.91536595,0.304710082,4.983068045,3.014427364,1.581262732,0,-0.742487045,0,117.4348136,0.219816509,4.579296548,0.217765168,122.4516918,0,-3.745712503,0,-1.255408599
Jun 1975,Otero,Historic,Historic,Historic,108.306,3.407137626,0,0.597928979,3.579849888,0.304916863,6.166082161,3.786366538,1.49993788,0,-0.747599524,0,103.3989245,0.281875145,5.654648647,0.270135683,109.605584,0,-5.093342664,0,-1.347630161
Jul 1975,Otero,Historic,Historic,Historic,1148.29,1.777486355,0,0.562231727,1.9932478,0.305123645,3.340862372,1.942352487,0.981302929,0,-0.751597876,0,1145.531211,0.27872835,3.08663404,0.232693996,1149.129267,0,-6.990855614,0,-1.89751295
Aug 1975,Otero,Historic,Historic,Historic,561.308,2.502523563,0,0.651474858,2.711323352,0.305330427,4.619300528,2.776569669,1.192730407,0,-0.751586284,0,557.612746,0.196642063,4.248723784,0.229513893,562.2876258,0,-8.392354443,0,-1.401498829
Sep 1975,Otero,Historic,Historic,Historic,1221.7,2.065463473,0,1.807173407,1.150393387,0.305537786,1.83979153,0.962388114,1.006816044,0,-0.753363088,0,1218.62772,0.166797553,1.722259017,0.172443382,1220.68922,0,-10.02345507,0,-1.631100627
Oct 1975,Otero,Historic,Historic,Historic,61.59419922,1.310833709,0,0.374374936,1.875976059,0.305745145,3.131596276,1.805328516,0.72659236,0,-0.754066193,0,59.55677315,0.120294053,2.896498674,0.115381988,62.68894786,0,-10.81984891,0,-0.796393839999999
Nov 1975,Otero,Historic,Historic,Historic,184.087,0,0,0.346263349,0.366142534,0.305952504,0.443068466,0.050525365,0.146926021,0,-0.624640653,0,183.940074,0.218187275,0.45273313,0,184.6109944,0,-12.28897249,0,-1.46912358
Dec 1975,Otero,Historic,Historic,Historic,176.236,0,0,0.321275272,0.366381764,0.306159864,0.44334275,0.05055506,0.137201227,0,-0.605700828,0,176.0987988,0.224203655,0.45300959,0,176.776012,0,-13.15923023,0,-0.87025774
Jan 1976,Otero,Historic,Historic,Historic,73.41870313,0,0,0.321721488,0.366183597,0.314284467,0.473693698,0.050834837,0.132700335,0,-0.595544642,0,73.28600279,0.221924024,0.474757991,0,73.9826848,0,-14.02051752,0,-0.86128729
Feb 1976,Otero,Historic,Historic,Historic,229.021,0,0,0.566693883,0.366423494,0.314492404,0.473968746,0.050864614,0.214934201,0,-0.731600225,0,228.8060658,0.112975251,0.475035221,0.000166288,229.3942426,0,-14.90622069,0,-0.885703169999999
Mar 1976,Otero,Historic,Historic,Historic,53.57280078,1.693516944,0,0.333769311,2.252989709,0.314700341,4.160440428,2.343372219,0.848354189,0,-0.733172909,0,51.03092965,0.154631175,3.755357577,0.130053993,55.07097239,0,-15.84615713,0,-0.93993644
Apr 1976,Otero,Historic,Historic,Historic,207.43,2.210537636,0,0.597928979,2.486391548,0.314908278,4.616352848,2.62676685,1.050933922,0,-0.732908744,0,204.1685284,0.174034131,4.161069267,0.179673794,208.6833056,0,-17.67809805,0,-1.83194092
May 1976,Otero,Historic,Historic,Historic,550.378,3.155299082,0,1.740241059,2.254762945,0.315116792,4.163517588,2.345002984,1.361687981,0,-0.733919245,0,545.8610129,0.209331115,3.758160756,0.210479356,550.0389842,0,-19.52933266,0,-1.85123461
Jun 1976,Otero,Historic,Historic,Historic,262.601,3.218875895,0,0.655937015,3.406414715,0.315325307,6.413843179,3.74435842,1.432845513,0,-0.73726265,0,257.9492786,0.209112122,5.760574167,0.261828503,264.1807934,0,-20.93055789,0,-1.40122523
Jul 1976,Otero,Historic,Historic,Historic,1184.51,1.56353138,0,0.4047176,1.97712939,0.315533821,3.620586679,2.007066179,0.910094511,0,-0.740771125,0,1182.036374,0.237989336,3.27511607,0.22802097,1185.7775,0,-23.16628829,0,-2.2357304
Aug 1976,Otero,Historic,Historic,Historic,430.698,2.712887412,0,0.575618196,2.970199517,0.315742336,5.561017256,3.213695203,1.247199554,0,-0.740205071,0,426.737913,0.223017106,5.001779233,0.225084179,432.1877936,0,-24.83850637,0,-1.67221808
Sep 1976,Otero,Historic,Historic,Historic,896.262,1.743782596,0,0.887969156,1.752581476,0.315951428,3.181393439,1.733644342,0.905654153,0,-0.7424727,0,893.6125633,0.161656091,2.884379146,0.169722585,896.8283211,0,-26.90391812,0,-2.06541175
Oct 1976,Otero,Historic,Historic,Historic,402.967,0,0,0.472988596,0.399194425,0.31616052,0.536454302,0.088591569,0.235691719,0,-0.698740696,0,402.7313083,0.142718195,0.530896638,0.041774444,403.4466976,0,-28.35820835,0,-1.45429023
Nov 1976,Otero,Historic,Historic,Historic,249.628,0,0,0.348494427,0.368589231,0.316369612,0.476451814,0.051133437,0.139285562,0,-0.604140386,0,249.4887144,0.203426339,0.477537997,0,250.1696788,0,-29.3108945,0,-0.952686149999998
Dec 1976,Otero,Historic,Historic,Historic,12.2537002,0,0,0.359649819,0.368830461,0.316578704,0.47672839,0.051163379,0.14223142,0,-0.606571854,0,12.11146877,0.194670279,0.477816767,0,12.78395582,0,-30.20106771,0,-0.89017321
Jan 1977,Otero,Historic,Historic,Historic,280.529,0,0,0.373036289,0.368129994,0.316788374,0.476011013,0.051193405,0.143506383,0,-0.606193137,0,280.3854936,0.181815228,0.476159229,0,281.0434681,0,-31.09097315,0,-0.88990544
