Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Cibola,Historic,Historic,Historic,170.317,0.519784743,0,0.60090375,0,0,0,0,0.192394666,0,-0.083333333,0,169.6048206,0.002214326,0,0,0,0,0,0,0
Feb 1975,Cibola,Historic,Historic,Historic,271.039,0.3878886,0.036484823,0.505308739,0,0,0,0,0.150609718,0,-0.084242178,0,270.5005017,0.003306862,0,0,0,0,0.109061333,0,0.109061333
Mar 1975,Cibola,Historic,Historic,Historic,288.202,0.240916461,0.561317512,0.875453334,0,0,0,0,0.103904449,0,-0.084802814,0,287.8571791,0.011583453,0,0,0,0,0.175428873,0,0.06636754
Apr 1975,Cibola,Historic,Historic,Historic,177.474,0.174126959,0.773802401,1.01535381,0,0,0,0,0.082653283,0,-0.08497424,0,177.2172198,0.017549791,0,0,0,0,0.194530508,0,0.019101635
May 1975,Cibola,Historic,Historic,Historic,73.04889844,0,0.177253796,0.177253796,0,0,0,0,0.044697807,0,-0.049345157,0,73.00420063,0.049345157,0,0.040320572,0,0,0.19220955,0,-0.00232095799999998
Jun 1975,Cibola,Historic,Historic,Historic,5.238660156,0,0,0,0,0,0,0,0.630461121,0,-0.045177576,0,4.608199035,0.045177576,0,0.628532911,0,0,0.147241628,0,-0.044967922
Jul 1975,Cibola,Historic,Historic,Historic,609.574,1.813148736,0,1.88600484,0,0,0,0,1.18110319,0,-0.08363223,0,606.5797481,0.010776125,0,0.576030062,0,0,0.103992263,0,-0.043249365
Aug 1975,Cibola,Historic,Historic,Historic,396.813,0.603157183,0,0.684197339,0,0,0,0,0.763784951,0,-0.087980061,0,395.4460579,0.006939905,0,0.54331217,0,0,0.625433161,0,0.521440898
Sep 1975,Cibola,Historic,Historic,Historic,808.198,3.03797778,0.377723407,3.495283458,0,0,0,0,1.37047909,0,-0.08912289,0,803.7895431,0.009540619,0,0.372933977,0,0,0.757925881,0,0.13249272
Oct 1975,Cibola,Historic,Historic,Historic,5.921180176,0.061164718,0,0.152903232,0,0,0,0,0.050372026,0,-0.096741322,0,5.809643432,0.005002808,0,0,0,0,1.666348104,0,0.908422223
