Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Dona_Ana,Historic,Historic,Historic,115.665,0.717401105,5.913844829,8.770107196,0.043976837,0.652248116,1.8952452,0.18539226,0.939322702,0,-1.666666667,0,114.0082762,0.136076684,1.101581662,0,115.2459345,0,0,0,0
Feb 1975,Dona_Ana,Historic,Historic,Historic,109.14,3.754733647,1.279151548,7.181771847,0.043976837,0.653770236,1.899308882,0.185862726,2.133643611,0,-1.660605467,0,103.2516227,0.122512214,1.103652757,0,104.4777877,0,-2.437196905,0,-2.437196905
Mar 1975,Dona_Ana,Historic,Historic,Historic,70.10760156,0,70.38308283,31.11693676,0.051089917,0.65907542,1.904776589,0.187279194,0.009513793,0,13.78196577,0,70.09808777,26.09216581,1.109511892,0.009513793,97.30927926,0,-3.677604917,0,-1.240408012
Apr 1975,Dona_Ana,Historic,Historic,Historic,2.222840088,0,70.8590462,38.41383764,51.15177187,27.80969562,11.9190766,6.975024651,0.136217111,0,1.98685577,0,2.086622977,7.116276528,28.2861282,0.136217111,37.62524482,0,8.386863457,0,12.064468374
May 1975,Dona_Ana,Historic,Historic,Historic,37.74310156,0,79.36689137,40.12290155,61.36486577,33.23730669,13.92383714,8.332018095,0.178196527,0,2.61519103,0,37.56490504,8.501239718,33.71937811,0.178196527,79.96371939,0,5.429667277,0,-2.95719618
Jun 1975,Dona_Ana,Historic,Historic,Historic,1.095,0,99.71432529,49.81542884,77.34853895,41.73075123,17.05901865,10.45547014,0.218765243,0,3.756785807,0,0.876234757,10.52432293,42.22133623,0.218765243,53.84065916,0,2.453039266,0,-2.976628011
Jul 1975,Dona_Ana,Historic,Historic,Historic,435.756,0,90.07606712,47.53750532,53.73639093,29.18748405,12.43770597,7.319744493,0.189197652,0,5.312370551,0,435.5668023,12.67728437,29.66686835,0.189197652,478.1001527,0,-0.393723437,0,-2.846762703
Aug 1975,Dona_Ana,Historic,Historic,Historic,268.4,0,103.5815276,53.77959861,57.28618186,31.07498634,13.13721213,7.79171148,0.186063016,0,7.485816008,0,268.213937,16.10491751,31.55669617,0.186063016,316.0616137,0,-0.199314364,0,0.194409073
Sep 1975,Dona_Ana,Historic,Historic,Historic,628.44,10.97745932,47.2631623,47.03506538,26.52692055,14.73456462,7.115859877,3.7066977,5.089744204,0,-1.581163608,0,612.3727965,0.994363924,15.2015181,0.141646768,628.7103253,0,1.941000991,0,2.140315355
Oct 1975,Dona_Ana,Historic,Historic,Historic,96.5995,27.24805401,0.197524797,13.01418844,34.99015668,19.23252079,8.777891933,4.831278628,11.47071666,0,-1.608508865,0,57.88072933,0.282263342,19.7042492,0.101230886,77.96847276,0,1.898772642,0,-0.0422283489999999
Nov 1975,Dona_Ana,Historic,Historic,Historic,87.2075,6.703868617,0.178486262,9.044235174,0.043976837,0.66765475,1.936377069,0.190154239,3.306934317,0,-1.68936569,0,77.19669707,0.151163309,1.122544916,0,78.47040529,0,7.713136244,0,5.814363602
Dec 1975,Dona_Ana,Historic,Historic,Historic,101.08,6.368195591,0.178486262,8.785017735,0.043976837,0.669218393,1.940551605,0.19063754,3.18006469,0,-1.703034588,0,91.53173972,0.089940262,1.124672509,0,92.74635249,0,7.584482041,0,-0.128654203
Jan 1976,Dona_Ana,Historic,Historic,Historic,39.851,0,20.35338346,15.07726466,0.058416074,0.712369352,2.083621241,0.191122071,0,0,1.079186343,0,39.851,4.850885737,1.238545892,0,45.94043163,0,7.311598079,0,-0.272883962
Feb 1976,Dona_Ana,Historic,Historic,Historic,105.563,0,25.76151721,14.65432422,0.058416074,0.713941527,2.087818556,0.191608009,0.003035143,0,3.246129936,0,105.5599649,8.516588513,1.240685094,0.003035143,115.3202736,0,6.498285252,0,-0.813312827000001
Mar 1976,Dona_Ana,Historic,Historic,Historic,5.932810059,0,85.19744261,38.80941873,46.37612267,24.61788642,8.544711297,6.167687363,0.107575329,0,7.953166616,0,5.825234729,16.67662103,24.13526017,0.107575329,46.74469126,0,7.848204641,0,1.349919389
Apr 1976,Dona_Ana,Historic,Historic,Historic,75.153,0,94.06226032,49.99751813,52.21990175,27.63516343,9.363047565,6.922099978,0.144197115,0,5.866868993,0,75.00880288,13.61313487,27.02568591,0.144197115,115.7918208,0,13.42434732,0,5.576142679
May 1976,Dona_Ana,Historic,Historic,Historic,180.169,0,105.3068949,58.02910187,56.46018359,29.8249562,9.958007065,7.469641805,0.173849284,0,6.198560145,0,179.9951507,14.44400545,29.12359265,0.173849284,223.7365981,0,16.85026873,0,3.42592141
Jun 1976,Dona_Ana,Historic,Historic,Historic,119.524,0,97.69148099,50.60681692,72.61575157,38.16366628,12.21293818,9.554413194,0.210746576,0,3.140383028,0,119.3132534,9.492195747,37.11061028,0.210746576,166.126806,0,20.56046361,0,3.71019488
Jul 1976,Dona_Ana,Historic,Historic,Historic,405.986,0,78.23647838,47.00885898,55.37371984,29.26746575,9.815142784,7.330457198,0.188962229,0,0.415076524,0,405.7970378,4.706288783,28.59093968,0.188962229,439.2832285,0,21.04232166,0,0.48185805
Aug 1976,Dona_Ana,Historic,Historic,Historic,147.727,0,112.3868499,55.52142052,68.79699296,36.19617674,11.68945094,9.062729318,0.186788605,0,7.719862937,0,147.5402114,16.54475024,35.22753785,0.186788605,199.4992881,0,18.97271259,0,-2.06960907
Sep 1976,Dona_Ana,Historic,Historic,Historic,422.83,0.84368464,47.41785039,31.55887606,37.31524339,19.95154261,7.307892477,5.001665427,1.1037013,0,-1.604535127,0,420.8826141,0.943493318,19.66992783,0.139102712,441.6351379,0,24.06585391,0,5.09314132
Oct 1976,Dona_Ana,Historic,Historic,Historic,240.021,17.82621756,0.178486262,13.87493312,12.74998695,7.276186668,3.889907474,1.832921353,7.721214599,0,-1.598684559,0,214.4735678,0.254654986,7.530786405,0.067803163,222.3268124,0,21.11969032,0,-2.94616359
Nov 1976,Dona_Ana,Historic,Historic,Historic,138.603,8.106102692,0.188600484,10.47363613,0.058416074,0.728279947,2.126098558,0.196039818,3.843342656,0,-1.648574099,0,126.6535547,0.139505015,1.260194867,0,128.0532545,0,25.11743108,0,3.99774076
Dec 1976,Dona_Ana,Historic,Historic,Historic,26.60280078,7.228167774,0.196334889,9.674227985,0.058416074,0.729894782,2.130409766,0.196538942,3.504583051,0,-1.666713066,0,15.87004996,0.088466452,1.262392116,0,17.22090852,0,25.38214089,0,0.264709809999999
Jan 1977,Dona_Ana,Historic,Historic,Historic,129.172,4.940058599,0.171941766,7.383427187,0.063551357,0.7315136,2.14165519,0.197039296,2.609102528,0,-1.682029035,0,121.6228389,0.078564455,1.276653652,0,122.978057,0,25.28614006,0,-0.0960008299999977
Feb 1977,Dona_Ana,Historic,Historic,Historic,12.02840039,2.341516862,0.181461033,4.787347653,0.063551357,0.733136967,2.145989176,0.197541057,1.588371415,0,-1.689882668,0,8.098512115,0.09509852,1.27886251,0,9.472473144,0,24.26859765,0,-1.01754241
Mar 1977,Dona_Ana,Historic,Historic,Historic,78.794,0,66.5753759,29.86241833,0.063551357,0.734764885,2.150335311,0.198044224,0,0,12.84346761,0,78.794,24.54070349,1.281077559,0,104.615781,0,22.21863828,0,-2.04995937
Apr 1977,Dona_Ana,Historic,Historic,Historic,56.84010156,0,51.63607573,22.65891163,49.07021517,26.02640865,8.981985085,6.521051588,0.13414742,0,0.769333824,0,56.70595414,5.164023754,25.50474002,0.13414742,87.50886533,0,33.1098148,0,10.89117652
May 1977,Dona_Ana,Historic,Historic,Historic,24.7875,4.636701257,45.98401075,18.10410382,69.29025446,36.46264713,11.80327974,9.130207899,2.661678079,0,-1.661452429,0,17.48912066,1.350453281,35.50067918,0.180205526,54.52045865,0,31.41821513,0,-1.69159967
Jun 1977,Dona_Ana,Historic,Historic,Historic,57.01610156,0,75.67817528,31.25982941,81.31847902,42.6714836,13.48335564,10.68251398,0.216049711,0,0.542529217,0,56.80005185,5.228821237,41.44783708,0.216049711,103.6927599,0,29.5651634,0,-1.85305173
Jul 1977,Dona_Ana,Historic,Historic,Historic,377.775,0,63.54110944,33.37791648,63.74810853,33.60589536,11.03995791,8.416214148,0.745651033,0,-1.549695695,0,377.029349,1.570675478,32.76595694,0.202349431,411.5683308,0,27.30685096,0,-2.25831244
