Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,San_Miguel,Historic,Historic,Historic,214.9537413,0,1.56799222,2.300687923,2.527195366,0.12036383,0.078581254,0.022209723,1.245537223,0,-3.442554551,0,213.7082041,0.303027312,0.855591315,0,214.8668227,129.5757097,0,0,0
Feb 1975,San_Miguel,Historic,Historic,Historic,373.7302954,0,2.139710313,2.100783309,2.61289443,0.120399433,0.078592755,0.02221595,0.986769853,0,-3.098141744,0,372.7435256,0.644573751,1.101580328,0,374.4896797,131.1833214,-2.253388859,1.60761170000001,-2.253388859
Mar 1975,San_Miguel,Historic,Historic,Historic,501.726276,1.339405712,1.439405342,5.094592885,1.252283892,0.120435036,0.078604256,0.022222177,1.920899201,0,-3.624158115,0,498.4659711,0.176527428,1.735410505,0,500.377909,132.6306129,-4.421137555,1.44729149999998,-2.167748696
Apr 1975,San_Miguel,Historic,Historic,Historic,349.6685374,0,1.977231152,11.17938789,0.244257869,9.40204424,0.078615758,0.022228404,0.139066934,0,-1.984478067,0,349.5294704,1.940107701,2.129002057,0,353.5985802,132.0834333,-6.180778548,-0.547179599999993,-1.759640993
May 1975,San_Miguel,Historic,Historic,Historic,162.5597053,25.26875296,2.014591717,36.87704669,0.419171533,6.971771781,0.081145558,0.022234631,12.05214165,0,-3.580213388,0,125.2388107,0.539111631,2.686542938,0.887591667,129.352057,120.8530323,-8.082577035,-11.230401,-1.901798487
Jun 1975,San_Miguel,Historic,Historic,Historic,18.65145707,19.74648942,4.803263641,25.57014028,10.55545846,8.534040458,0.227146048,0.022240858,15.61914184,0,-3.642695749,0,-16.71417419,0.600890529,7.338897388,6.567527177,-2.206859097,111.6728,-0.557151372,-9.1802323,7.525425663
Jul 1975,San_Miguel,Historic,Historic,Historic,645.1259046,9.889338168,5.440184511,16.40192792,7.240704836,5.084979935,0.179415211,0.022247084,11.49805909,0,-3.687570315,0,623.7385073,0.459440178,5.708505931,6.243795509,636.150249,106.5602258,4.646862349,-5.1125742,5.204013721
Aug 1975,San_Miguel,Historic,Historic,Historic,268.5426576,4.91137407,1.148645463,14.07377614,7.704516248,12.27719122,0.18610592,0.022253311,9.222001339,0,-3.70080029,0,254.4092822,0.259718654,5.499357209,5.889089862,266.0574479,103.1646129,6.05638749,-3.3956129,1.409525141
Sep 1975,San_Miguel,Historic,Historic,Historic,675.1811515,3.762333925,4.484169867,16.71662671,3.171388202,8.204116441,0.1208272,0.022259538,7.030710953,0,-3.698018996,0,664.3881066,0.260624322,2.977917918,4.143554373,671.7702032,93.25643333,5.524646068,-9.90817957,-0.531741422
Oct 1975,San_Miguel,Historic,Historic,Historic,46.02134126,1.60491756,1.082432817,8.274607774,0.244645251,2.294728372,0.078684766,0.022265765,2.049722527,0,-3.691523079,0,42.36670118,0.154348804,1.397424051,0,43.91847403,85.34435484,4.61521599,-7.91207849,-0.909430078
Nov 1975,San_Miguel,Historic,Historic,Historic,234.1596282,0,0.775423651,1.67461761,0.685277144,0.120719858,0.078696267,0.022271992,0.600590328,0,-2.614980768,0,233.5590378,1.151229525,0.936441775,0,235.6467091,81.95326667,2.916996438,-3.39108816999999,-1.698219552
Dec 1975,San_Miguel,Historic,Historic,Historic,154.8979652,0,1.057483125,1.463702505,1.475572535,0.120755461,0.078707768,0.022278219,0.712770764,0,-2.747141414,0,154.1851944,0.98610496,0.752440172,0,155.9237395,81.63780645,0.846181722,-0.315460220000006,-2.070814716
