Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,San_Juan,Historic,Historic,Historic,173.5912116,13.98157362,24.14621654,56.51963606,6.115277724,19.28197453,0.270664807,0.272799465,9.251840432,0,-5.333333333,0,150.3577975,0.108184239,3.421438673,0,153.8874204,958.2968287,0,0,0
Feb 1975,San_Juan,Historic,Historic,Historic,335.08051,35.15768749,26.58850356,52.57508966,17.78589615,3.413779879,0.271085866,0.273030998,19.41084035,0,-5.365987559,0,280.5119821,0.164972671,3.784468748,0,284.4614236,941.7065586,3.920641756,-16.5902701,3.920641756
Mar 1975,San_Juan,Historic,Historic,Historic,307.6121667,56.44179614,88.80286512,88.65311285,65.20421056,3.415849906,0.271508505,0.273263399,29.66212111,0,-5.483300118,0,221.5082495,0.286487871,4.559417727,0,226.3541551,952.292261,17.96743968,10.5857024000001,14.046797924
Apr 1975,San_Juan,Historic,Historic,Historic,193.1490188,41.73641298,266.4561917,155.1689933,161.6808738,3.41792767,0.271932723,0.273496669,22.71535499,0,-5.686040016,0,128.6972509,0.446705183,5.659098969,0,134.803055,1009.519449,42.14801556,57.227188,24.18057588
May 1975,San_Juan,Historic,Historic,Historic,81.24791911,0,510.9942703,285.9875246,209.2111313,3.544905135,0.272358522,0.273730807,1.683789967,0,10.0970382,0,79.56412914,9.243481376,7.631899441,1.683789967,98.12329993,1162.121732,59.17889447,152.602283,17.03087891
Jun 1975,San_Juan,Historic,Historic,Historic,38.70725695,0,687.6480738,391.1040341,191.2942308,15.81158186,0.272785756,0.273965735,11.9717215,0,76.08138607,0,26.73553545,44.98000466,26.2432976,11.9717215,109.9305592,1360.154687,69.27730496,198.032955,10.09841049
Jul 1975,San_Juan,Historic,Historic,Historic,533.5575109,0,419.8413361,323.9456031,20.11410675,38.33497241,0.27321457,0.274201532,11.27586412,0,71.65507739,0,522.2816468,42.46152126,17.7074248,11.27586412,593.726457,1509.392858,145.359871,149.238171,76.08256604
Aug 1975,San_Juan,Historic,Historic,Historic,369.0567953,12.33485517,90.18910842,134.7025686,35.26924536,62.42993515,0.273644964,0.274438197,19.80462448,0,-5.697556863,0,336.9173157,0.679641678,25.63236429,11.16709912,374.3964208,1473.463581,217.0159354,-35.929277,71.6560644
Sep 1975,San_Juan,Historic,Historic,Historic,674.6593976,0,65.71804688,121.5540806,8.803086367,60.6417675,0.274076937,0.274675731,9.316982227,0,-4.915903821,0,665.3424154,0.918551274,8.565969537,7.170972549,681.9979088,1420.669733,219.9566971,-52.793848,2.94076170000002
Oct 1975,San_Juan,Historic,Historic,Historic,4.322801418,0,41.4813973,47.47276237,6.149523489,62.2763654,0.27451049,0.274914134,0,0,30.37122425,0,4.322801418,19.76425259,5.751471648,0,29.83852566,1360.264484,217.1874017,-60.4052489999999,-2.7692954
Nov 1975,San_Juan,Historic,Historic,Historic,177.3091987,0,30.43607243,50.32616276,6.153398341,77.06614534,0.274945623,0.275153405,0,0,31.07189575,0,177.3091987,19.95076093,4.205263494,0,201.4652231,1298.385767,247.5590296,-61.8787170000001,30.3716279
Dec 1975,San_Juan,Historic,Historic,Historic,67.5660097,0,27.0180605,96.14953587,6.15728726,74.98758737,0.275382335,0.275393545,0.19572081,0,-2.22896657,0,67.37028889,1.927791308,3.575979006,0,72.8740592,1223.267548,278.6311332,-75.118219,31.0721036
Jan 1976,San_Juan,Historic,Historic,Historic,26.68982702,28.52453612,27.83255281,93.05064159,6.058792231,37.3117516,0.71452041,0.349384554,16.32976362,0,-5.566828439,0,-18.16447272,0.126235147,5.406296619,0,-12.63194096,1150.861258,276.5978986,-72.4062900000001,-2.03323460000001
Feb 1976,San_Juan,Historic,Historic,Historic,173.7458836,23.17251173,40.06421638,85.38168185,6.062709284,22.77420164,0.714960282,0.349626431,13.81003803,0,-5.658465358,0,136.7633338,0.225003975,6.094076202,0,143.082414,1114.567138,286.9956979,-36.2941199999998,10.3977993
Mar 1976,San_Juan,Historic,Historic,Historic,98.02912756,31.75515064,66.33739421,75.15441901,30.3283571,1.977787392,0.715401877,0.349869256,17.95495824,0,-5.729104564,0,48.31901867,0.316660705,6.756672219,0,55.39235159,1092.126903,294.7819368,-22.440235,7.7862389
Apr 1976,San_Juan,Historic,Historic,Historic,145.3354472,0,122.1500485,55.01521906,59.73945818,1.979958001,0.715845052,0.35011295,0.059165892,0,3.734304352,0,145.2762813,5.641024886,8.069952715,0.059165892,159.0464248,1114.086333,306.6422578,21.9594299999999,11.860321
May 1976,San_Juan,Historic,Historic,Historic,206.692194,0,307.6746192,186.8927689,125.2549527,7.482984512,0.716289807,0.350357512,9.336413698,0,-0.521395926,0,197.3557803,3.531278149,16.87621335,9.336413698,227.0996855,1164.141613,310.0108301,50.05528,3.36857230000004
Jun 1976,San_Juan,Historic,Historic,Historic,65.8165755,0,304.5136275,177.3598176,76.426648,17.21324701,0.716736141,0.350602943,12.28949299,0,41.59190147,0,53.52708251,26.34850748,31.58373742,12.28949299,123.7488204,1265.4033,309.1235018,101.261687,-0.887328300000036
Jul 1976,San_Juan,Historic,Historic,Historic,420.453602,0,92.00490866,52.56995727,34.08801952,11.3105755,0.717184199,0.350849321,11.63587182,0,8.338614598,0,408.8177301,8.318892776,23.19019825,11.63587182,451.962693,1293.399097,350.3492701,27.995797,41.2257683
Aug 1976,San_Juan,Historic,Historic,Historic,539.8416473,0,61.85203444,43.84197903,27.56214486,19.28124301,0.717633836,0.351096568,10.65435839,0,3.949631457,0,529.1872889,5.779522097,22.1611832,10.65435839,567.7823526,1293.352677,358.3215498,-0.0464199999998982,7.9722797
Sep 1976,San_Juan,Historic,Historic,Historic,328.0944908,5.250125334,66.32668504,52.14159024,34.08443558,9.516372025,0.718085196,0.351344763,13.07565719,0,-5.61206255,0,309.7687082,0.479219128,18.38935023,7.872669192,336.5099468,1279.838933,361.904644,-13.5137440000001,3.58309420000001
Oct 1976,San_Juan,Historic,Historic,Historic,56.96945266,0,55.26589135,48.17324567,6.094570032,7.573705673,0.718538136,0.351593826,0,0,3.414690862,0,56.96945266,5.157090462,7.016762433,0,69.14330555,1286.384387,361.128829,6.54545400000006,-0.775815000000023
Nov 1976,San_Juan,Historic,Historic,Historic,117.7874244,0,33.68868708,50.57091113,6.098618805,38.45172592,0.7189928,0.351843837,0,0,7.997138812,0,117.7874244,7.473744256,5.994346152,0,131.2555148,1278.255433,364.1765756,-8.12895400000002,3.04774659999998
Dec 1976,San_Juan,Historic,Historic,Historic,12.40563302,8.122517622,24.51508815,95.9569929,6.102681645,64.01287945,0.719449043,0.352094717,6.535765829,0,-5.52208745,0,-2.252650433,0.112898121,5.390446847,0,3.250694536,1240.275129,371.8065654,-37.9803039999999,7.62998980000003
