Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Hidalgo,Historic,Historic,Historic,168.8,0,8.830271974,7.704486187,0.024817675,0.028762681,0.332234342,0.019019928,0,0,0.495634369,0,168.8,0.634096424,0.309269409,0,169.7433658,0,0,0,0
Feb 1975,Hidalgo,Historic,Historic,Historic,69.50860156,0,21.91556323,20.096257,0.024817675,0.028821024,0.33238073,0.01903493,0,0,0.831028411,0,69.50860156,0.992281161,0.309342451,0,70.81022518,0,0.182419954,0,0.182419954
Mar 1975,Hidalgo,Historic,Historic,Historic,188.316,0,25.68474893,23.66567586,0.024817675,0.028879367,0.332527118,0.019049932,0.001095181,0,0.894819909,0,188.3149048,1.128314849,0.309415494,0.001095181,189.7537303,0,0.700102565,0,0.517682611
Apr 1975,Hidalgo,Historic,Historic,Historic,37.39939844,0,27.40160765,25.29154107,1.500423701,0.028938152,12.94876206,5.885368843,0.33976334,0,0.183457677,0,37.0596351,0.455123352,8.534878764,0.33976334,46.38940055,0,1.281445288,0,0.581342723
May 1975,Hidalgo,Historic,Historic,Historic,0.768153015,0.751875179,12.41535088,11.09955591,1.955176949,0.028996937,16.83694379,7.693265371,0.738078375,0,-0.080555556,0,-0.721800539,0.222045692,11.06985843,0.451722203,11.02182578,0,-5.598490249,0,-6.879935537
Jun 1975,Hidalgo,Historic,Historic,Historic,0,1.573795126,3.924714593,3.058923347,2.364775864,0.029055722,20.3390665,9.321649868,1.122859055,0,-0.082247413,0,-2.696654181,0.186113642,13.35313678,0.553180422,11.39577666,0,-14.53636805,0,-8.937877801
Jul 1975,Hidalgo,Historic,Historic,Historic,544.225,0.477014224,7.039651728,6.008768814,1.451644662,0.029114507,12.53215514,5.691492063,0.680102327,0,-0.08630029,0,543.0678834,0.171667273,8.263193232,0.486322134,551.9890661,0,-25.06635346,0,-10.52998541
Aug 1975,Hidalgo,Historic,Historic,Historic,197.492,1.064300018,3.367056977,2.530821585,1.87736796,0.029173734,16.17213868,7.383979511,0.872243084,0,-0.087220681,0,195.5554569,0.139561864,10.6363534,0.476119964,206.8074921,0,-31.79953664,0,-6.73318318
Sep 1975,Hidalgo,Historic,Historic,Historic,621.663,0,89.6873637,84.27615206,0.68602913,0.029232961,5.986618075,2.647801351,0.352325265,0,2.213375699,0,621.3106747,2.541039781,3.995612893,0.352325265,628.1996527,0,-40.27879337,0,-8.47925673
Oct 1975,Hidalgo,Historic,Historic,Historic,96.43279688,0,8.367743057,7.266471303,0.807570882,0.029292188,7.025920319,3.131008455,0.219788183,0,0.065180232,0,96.21300869,0.257812828,4.673190558,0.219788183,101.3638003,0,-41.40423439,0,-1.12544102
Nov 1975,Hidalgo,Historic,Historic,Historic,102.727,0,6.294615523,5.303219527,0.024817675,0.029351415,0.333711528,0.019171316,0,0,0.421706457,0,102.727,0.574223278,0.310006473,0,103.6112298,0,-45.23396602,0,-3.82973163
Dec 1975,Hidalgo,Historic,Historic,Historic,138.785,0,6.617426161,5.608921202,0.024817675,0.029411084,0.333861243,0.01918666,0,0,0.440240738,0,138.785,0.572857629,0.310081175,0,139.6679388,0,-45.12679978,0,0.107166239999998
Jan 1976,Hidalgo,Historic,Historic,Historic,92.717,0,5.607923214,4.652921911,0.024505641,0.029304086,0.609592353,0.02686867,0,0,0.41104225,0,92.717,0.548757498,0.577925238,0,93.84368274,0,-45.00123363,0,0.125566149999997
Feb 1976,Hidalgo,Historic,Historic,Historic,163.336,0,30.50268678,28.22826301,0.024505641,0.029363755,0.609742068,0.026884013,0,0,1.045804026,0,163.336,1.233477861,0.57799994,0,165.1474778,0,-45.17291506,0,-0.17168143
Mar 1976,Hidalgo,Historic,Historic,Historic,26.03480078,0,8.859060081,7.731748524,0.024505641,0.029423866,0.609892892,0.02689947,0.000152813,0,0.462256656,0,26.03464797,0.669973126,0.578075196,0.000152813,27.2828491,0,-44.70996909,0,0.46294597
Apr 1976,Hidalgo,Historic,Historic,Historic,69.79010156,0.129345837,9.905987566,8.723188853,1.264901998,0.029483977,13.47302899,5.870219039,0.434467548,0,-0.084966151,0,69.22628818,0.16169268,8.838227974,0.360744224,78.58695306,0,-44.83070585,0,-0.12073676
May 1976,Hidalgo,Historic,Historic,Historic,116.905,0.58480301,6.786316388,5.768860247,1.529361323,0.029544088,16.21563901,7.116059067,0.67786815,0,-0.084886068,0,115.6423288,0.187327984,10.59939718,0.447495108,126.8765491,0,-52.44475863,0,-7.61405278
Jun 1976,Hidalgo,Historic,Historic,Historic,16.67340039,1.237569661,1.991113417,1.227803033,1.966838273,0.029604199,20.75245228,9.176956792,1.005503618,0,-0.086111398,0,14.43032711,0.149757369,13.51272956,0.550157334,28.64297137,0,-61.39885161,0,-8.95409298
Jul 1976,Hidalgo,Historic,Historic,Historic,570.142,0.370613933,3.982354781,3.113508605,1.204610448,0.029664752,12.84825555,5.586241904,0.63338412,0,-0.089211506,0,569.1380019,0.153725919,8.436959341,0.475204169,578.2038914,0,-72.6051122,0,-11.20626059
