Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Quay,Historic,Historic,Historic,68.968,1.737351487,0,0.469438062,1.921960603,0.081464884,0.230842201,0.902090027,0.464136964,0,-0.583333333,0,66.76651155,0.010751039,1.206920704,0,67.98418329,89.2483871,0,0,0
Feb 1975,Quay,Historic,Historic,Historic,135.115,2.002532824,0,0.909854971,1.74316646,0.081444388,0.230798326,0.902087257,0.516974571,0,-0.58234003,0,132.5954926,0.013295811,1.126953878,0,133.7357423,89.21071429,0.552051457,-0.0376728100000037,0.552051457
Mar 1975,Quay,Historic,Historic,Historic,54.98169922,1.343367301,0,0.31680352,1.676993059,0.081423891,0.230754451,0.902085867,0.385030868,0,-0.581787041,0,53.25330105,0.012781654,1.751764634,0,55.01784734,89.07419355,1.157974929,-0.136520739999995,0.605923472
Apr 1975,Quay,Historic,Historic,Historic,184.59,0,1.338845287,0.432293728,1.033543971,0.081403395,0.230710577,0.902093053,0.187572781,0,-0.320753189,0,184.4024272,0.275164171,1.740327992,0.17529841,186.5932178,88.24666667,1.632550172,-0.827526880000008,0.474575243
May 1975,Quay,Historic,Historic,Historic,149.242,0,16.33243343,0.418943723,27.11153713,17.89598075,7.51245467,0.90210548,1.194790727,0,3.051936501,0,148.0472093,3.645996819,16.53300235,1.194790727,169.4209992,86.78709677,1.995453831,-1.45956989999999,0.362903659
Jun 1975,Quay,Historic,Historic,Historic,228.199,8.388882507,9.844251151,2.773755846,36.33203982,20.35442217,8.517316914,0.902107885,3.246763348,0,-0.570514584,0,216.5633541,0.05227475,18.42443958,1.45488393,236.4949524,86.08,-1.562958857,-0.707096770000007,-3.558412688
Jul 1975,Quay,Historic,Historic,Historic,537.822,7.615787269,7.209194485,6.247076762,20.19971598,11.09788841,4.733636301,0.902050382,2.91057018,0,-0.580585802,0,527.2956426,0.056663222,10.99792962,1.271295565,539.621531,91.2483871,-7.956803052,5.1683871,-6.393844195
Aug 1975,Quay,Historic,Historic,Historic,193.276,0,13.99217145,3.552490769,29.89964271,19.97225619,8.361034051,0.902045408,1.285056017,0,-0.066162635,0,191.990944,0.578456794,18.29024614,1.285056017,212.1447029,93.18387097,-10.72970016,1.93548387,-2.772897108
Sep 1975,Quay,Historic,Historic,Historic,274.261,0,9.301811568,0.42771258,18.48048558,12.44430981,5.283920429,0.902039662,0.933100777,0,1.11603562,0,273.3278992,1.721887598,11.79483073,0.933100777,287.7777183,92.28,-18.25485144,-0.90387097,-7.52515128
Oct 1975,Quay,Historic,Historic,Historic,0,0,6.982843197,0.135092989,11.78341592,7.753634398,3.366552638,0.902041907,0.48380482,0,1.115383842,0,-0.48380482,1.702584848,8.017518055,0.48380482,9.720102903,90.90322581,-21.52069658,-1.37677419000001,-3.26584514
