Date,County,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 1975,Chaves,Historic,Historic,Historic,113.903,1.751361833,2.085250245,3.855303269,0.583550037,0.476552686,1.285073506,0.631626108,0.427249215,0,-0.583333333,0,111.724389,0.457644791,0.760444749,0,112.9424785,0,0,0,0
Feb 1975,Chaves,Historic,Historic,Historic,339.509,1.265227205,2.74156803,3.980243653,0.583550037,0.477173599,1.286515149,0.631726016,0.33804855,0,-0.582032632,0,337.9057242,0.502207776,0.761165571,0,339.1690976,0,-0.809531516,0,-0.809531516
Mar 1975,Chaves,Historic,Historic,Historic,112.42,1.055289184,1.388194517,2.165633318,0.583550037,0.47779531,1.287958645,0.631826053,0.299442846,0,-0.579988592,0,111.065268,0.752084248,0.761887319,0.000187013,112.5794266,0,-1.708304731,0,-0.898773215
Apr 1975,Chaves,Historic,Historic,Historic,129.443,6.468323025,2.106911337,1.790812167,6.928332013,0.478417819,35.01438297,14.115128,4.584930357,0,-0.57762128,0,118.3897466,0.912129281,27.34916916,3.295522549,149.9465676,0,-2.645170082,0,-0.936865351
May 1975,Chaves,Historic,Historic,Historic,231.627,6.790731356,1.920918895,0.707995508,8.067417201,0.479041126,41.0705101,16.53588128,5.65946986,0,-0.583505234,0,219.1767988,0.998783902,32.12300489,4.309984564,256.6085721,0,-22.83263852,0,-20.187468438
Jun 1975,Chaves,Historic,Historic,Historic,229.687,6.134314085,37.68419012,33.37693108,10.17629252,0.479665232,52.28145005,21.01752128,6.47362911,0,-0.589889834,0,217.0790568,1.334835672,40.96055607,5.243099793,264.6175483,0,-46.60128727,0,-23.76864875
Jul 1975,Chaves,Historic,Historic,Historic,1185.95,7.642762316,16.5902743,18.77080527,5.220073713,0.480290135,25.9386742,10.48523497,5.835162403,0,-0.595283133,0,1172.472075,1.3177309,20.19322281,4.327600086,1198.310629,0,-77.22457657,0,-30.6232893
Aug 1975,Chaves,Historic,Historic,Historic,315.646,8.197332363,1.538135114,1.088766201,8.817210522,0.480915837,45.06030535,18.12955757,6.098724161,0,-0.602985042,0,301.3499435,0.913391633,35.26704247,4.488266076,342.0186437,0,-91.76573661,0,-14.54116004
Sep 1975,Chaves,Historic,Historic,Historic,756.934,1.960349401,3.462759622,1.130412996,4.623576805,0.481543134,22.77097082,9.21782988,3.77307645,0,-0.611544415,0,751.2005741,0.762206772,17.69517461,3.302419881,772.9603754,0,-117.6890114,0,-25.92327479
Oct 1975,Chaves,Historic,Historic,Historic,27.43169922,2.663565245,1.296615833,1.166110248,3.340851431,0.48217123,15.95424588,6.492030335,2.311814794,0,-0.610605442,0,22.45631918,0.545996071,12.32089575,1.712641559,37.03585256,0,-131.3830401,0,-13.6940287
