Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Texas_Gulf,UKMO,No Change,Low,113.02,0.4,0,0,0.01,1.1,4,0.02,0.28,0,1.48,0,112.34,0.01,2.89,0,115.24,0,-13757.42,0,0,No Change
Feb 2016,Texas_Gulf,UKMO,No Change,Low,142.61,0.46,0,0,0.01,1.1,4,0.02,0.33,0,1.53,0,141.82,0.03,2.89,0,144.73,0,-13759.63,0,-2.20999999999913,No Change
Mar 2016,Texas_Gulf,UKMO,No Change,Low,85.19,0.38,0,0,0.01,1.1,8.96,1.43,0.22,0,1.35,0,84.59,0.12,6.44,0.01,91.15,0,-13761.76,0,-2.13000000000102,No Change
Apr 2016,Texas_Gulf,UKMO,No Change,Low,189.16,0.89,0,0,0.01,1.1,87.49,23.08,0.52,0,1.92,0,187.75,0.06,63.32,0.16,251.28,0,-13767.72,0,-5.95999999999913,No Change
May 2016,Texas_Gulf,UKMO,No Change,Low,123.96,0.51,0,0,0,1.1,121.42,32.45,0.35,0,1.46,0,123.11,0.15,87.88,0.21,211.33,0,-13829.85,0,-62.130000000001,No Change
Jun 2016,Texas_Gulf,UKMO,No Change,Low,224.88,1.11,0,0,0,1.1,135.01,36.21,0.82,0,2.06,0,222.94,0.14,97.71,0.24,321.04,0,-13917.22,0,-87.369999999999,No Change
Jul 2016,Texas_Gulf,UKMO,No Change,Low,168.85,0.88,0,0,0,1.1,143.76,38.63,0.61,0,1.88,0,167.36,0.1,104.04,0.24,271.73,0,-14013.38,0,-96.1599999999999,No Change
Aug 2016,Texas_Gulf,UKMO,No Change,Low,444.95,1.98,0,0,0,1.1,106.48,28.34,1.32,0,2.96,0,441.65,0.1,77.04,0.21,519.01,0,-14116.26,0,-102.880000000001,No Change
Sep 2016,Texas_Gulf,UKMO,No Change,Low,1528.19,2.99,0,0,0.01,1.1,29.89,7.16,2.36,0,3.99,0,1522.83,0.09,21.64,0.15,1544.71,0,-14190.32,0,-74.0599999999995,No Change
Oct 2016,Texas_Gulf,UKMO,No Change,Low,916.03,1.43,0,0,0.01,1.1,29.45,7.05,1.14,0,2.47,0,913.46,0.05,21.31,0.1,934.92,0,-14206.85,0,-16.5300000000007,No Change
Nov 2016,Texas_Gulf,UKMO,No Change,Low,159.3,0.7,0,0,0.01,1.1,4.02,0.03,0.47,0,1.78,0,158.13,0.02,2.9,0,161.04,0,-14225.74,0,-18.8899999999994,No Change
Dec 2016,Texas_Gulf,UKMO,No Change,Low,72.55,0.45,0,0,0.01,1.1,4,0.02,0.31,0,1.53,0,71.79,0.01,2.89,0,74.69,0,-14227.48,0,-1.73999999999978,No Change
Jan 2017,Texas_Gulf,UKMO,No Change,Low,219.45,0.66,0,0,0.01,1.1,4,0.02,0.46,0,1.74,0,218.33,0.01,2.89,0,221.23,0,-14229.62,0,-2.14000000000124,No Change
Feb 2017,Texas_Gulf,UKMO,No Change,Low,116.1,0.39,0,0,0.01,1.1,4,0.02,0.27,0,1.46,0,115.44,0.02,2.89,0,118.34,0,-14231.4,0,-1.77999999999884,No Change
Mar 2017,Texas_Gulf,UKMO,No Change,Low,428.89,1.8,0,0,0.01,1.1,6.07,0.61,1.09,0,2.73,0,426.01,0.16,4.36,0,430.53,0,-14233.65,0,-2.25,No Change
Apr 2017,Texas_Gulf,UKMO,No Change,Low,801.51,3.13,0,0,0.01,1.1,39.15,9.74,1.94,0,4.14,0,796.45,0.08,28.32,0.15,824.99,0,-14235.29,0,-1.64000000000124,No Change
May 2017,Texas_Gulf,UKMO,No Change,Low,194.35,0.83,0,0,0.01,1.1,107.55,28.62,0.62,0,1.81,0,192.9,0.11,77.84,0.19,271.04,0,-14258.77,0,-23.4799999999996,No Change
Jun 2017,Texas_Gulf,UKMO,No Change,Low,406.68,1.6,0,0,0.01,1.1,116.99,31.24,1.11,0,2.58,0,403.98,0.11,84.65,0.23,488.98,0,-14335.46,0,-76.6899999999987,No Change
Jul 2017,Texas_Gulf,UKMO,No Change,Low,165.19,0.93,0,0,0,1.1,142.78,38.36,0.65,0,1.93,0,163.61,0.09,103.32,0.24,267.26,0,-14417.75,0,-82.2900000000009,No Change
Aug 2017,Texas_Gulf,UKMO,No Change,Low,1346.06,3.66,0,0,0.01,1.1,54.5,13.97,2.54,0,4.65,0,1339.86,0.1,39.45,0.2,1379.6,0,-14519.82,0,-102.07,No Change
Sep 2017,Texas_Gulf,UKMO,No Change,Low,212.83,0.6,0,0,0,1.1,96.07,25.44,0.43,0,1.61,0,211.79,0.09,69.54,0.15,281.56,0,-14553.37,0,-33.5500000000011,No Change
Oct 2017,Texas_Gulf,UKMO,No Change,Low,19.02,0.13,0,0,0.01,1.1,81.73,21.51,0.09,0,1.17,0,18.79,0.05,59.13,0.1,78.07,0,-14622.1,0,-68.7299999999996,No Change
Nov 2017,Texas_Gulf,UKMO,No Change,Low,329.93,0.66,0,0,0.01,1.1,4,0.02,0.49,0,1.74,0,328.78,0.01,2.89,0,331.67,0,-14681.16,0,-59.0599999999995,No Change
