Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Central_Closed,MPIM,High,No Change,507.86,3.26,0,0,0.51,0.55,1.13,0.04,3.41,0,1.39,0,501.19,1.91,1.05,0,504.15,0,-2460.74,0,0,High
Feb 2016,Central_Closed,MPIM,High,No Change,734.07,3.1,0,0,0.51,0.55,1.13,0.04,4.12,0,0.4,0,726.86,2.73,1.05,0,730.64,0,-2457.03,0,3.70999999999958,High
Mar 2016,Central_Closed,MPIM,High,No Change,89.58,0.99,0,0,0.3,0.46,1.24,0.08,0.62,0,-4.33,0,87.97,5.48,1,0.07,94.52,0,-2453.6,0,3.43000000000029,High
Apr 2016,Central_Closed,MPIM,High,No Change,22.57,0.41,0,0,1.03,0.96,2.66,0.5,0.26,0,-3.88,0,21.9,4.23,2.24,1.38,29.74,0,-2458.54,0,-4.94000000000005,High
May 2016,Central_Closed,MPIM,High,No Change,1392.84,4.33,0,0,2.23,3.15,8.79,1.07,7.33,0,-1.5,0,1381.18,6.75,6.8,4.67,1399.4,0,-2465.7,0,-7.15999999999985,High
Jun 2016,Central_Closed,MPIM,High,No Change,645.16,2.47,0,0,5.52,6.61,21.29,3.67,3.73,0,-2.94,0,638.96,6.5,16.53,5.87,667.86,0,-2472.26,0,-6.5600000000004,High
Jul 2016,Central_Closed,MPIM,High,No Change,1188.53,4.76,0,0,4.35,5.22,16.23,2.7,7.68,0,-1.54,0,1176.09,7.17,12.66,5.98,1201.9,0,-2494.97,0,-22.7099999999996,High
Aug 2016,Central_Closed,MPIM,High,No Change,527.76,2.1,0,0,5.39,6.41,20.41,3.51,2.95,0,-1.96,0,522.72,5.07,15.88,5.13,548.8,0,-2508.34,0,-13.3700000000003,High
Sep 2016,Central_Closed,MPIM,High,No Change,1009.37,3.44,0,0,3.95,4.65,14.59,2.47,6,0,0.42,0,999.93,3.72,11.42,4.3,1019.37,0,-2529.38,0,-21.04,High
Oct 2016,Central_Closed,MPIM,High,No Change,1383.99,5.47,0,0,1.02,0.82,1.57,0.23,9.06,0,2.42,0,1369.46,2.85,1.55,1.2,1375.06,0,-2539.38,0,-10,High
Nov 2016,Central_Closed,MPIM,High,No Change,106.41,1.22,0,0,0.33,0.46,1.14,0.04,0.6,0,0.43,0,104.59,0.93,0.96,0,106.47,0,-2530.45,0,8.93000000000029,High
Dec 2016,Central_Closed,MPIM,High,No Change,411.68,2.13,0,0,0.51,0.55,1.14,0.04,2.54,0,1.03,0,407,1.15,1.05,0,409.2,0,-2530.51,0,-0.0600000000004002,High
