Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Canadian,UKMO,High,Low,468.98,9.24,0,1.54,11.84,0.29,0.81,0.95,5.54,0,-4.23,0,454.19,0.38,4.36,0,458.93,425.12,-2261.88,0,0,No Change
Feb 2016,Canadian,UKMO,High,Low,503.81,8.18,0,2.37,10.18,0.29,0.81,0.94,6.04,0,-4.42,0,489.58,0.34,4.43,0,494.36,432.17,-2260.43,7.05000000000001,1.45000000000027,No Change
Mar 2016,Canadian,UKMO,High,Low,402.09,6.81,0,1.51,9.05,0.44,0.97,0.97,4.3,0,-3.61,0,390.98,0.3,7.23,0.02,398.54,437.49,-2258.67,5.31999999999999,1.75999999999976,No Change
Apr 2016,Canadian,UKMO,High,Low,728.99,14.36,0,7.68,18.88,7.88,13.57,3.7,7.03,0,-5.22,0,707.6,0.9,20.22,2.78,731.51,438.87,-2258,1.38,0.670000000000073,No Change
May 2016,Canadian,UKMO,High,Low,488.47,9.61,0,9.58,26.16,27.82,27.94,7.04,3.53,0,1.23,0,475.34,0.47,35.09,19.17,530.06,439.52,-2268.84,0.649999999999977,-10.8400000000001,No Change
Jun 2016,Canadian,UKMO,High,Low,1446.41,16.75,0,13.6,35.69,31.12,30.25,7.6,14.15,0,-2.21,0,1415.52,0.78,42.42,23.84,1482.55,423.67,-2304.15,-15.85,-35.3099999999999,No Change
Jul 2016,Canadian,UKMO,High,Low,1168.27,15.21,0,15.55,34.43,35.39,34.9,8.78,13.91,0,-0.06,0,1139.15,0.68,46.84,24.99,1211.66,408.48,-2338.71,-15.19,-34.5599999999999,No Change
Aug 2016,Canadian,UKMO,High,Low,2113.93,29.18,0,12.78,33.96,16.61,24.8,6.49,24.84,0,-1.98,0,2059.91,1.03,36.09,20.81,2117.84,386.8,-2375.97,-21.68,-37.2599999999998,No Change
Sep 2016,Canadian,UKMO,High,Low,2422.95,32.87,0,13.57,32.3,9.82,12.78,3.68,28.23,0,-4.28,0,2361.85,1.1,21.78,15.21,2399.93,386.36,-2392.22,-0.439999999999998,-16.25,No Change
Oct 2016,Canadian,UKMO,High,Low,1168.89,20.13,0,9.51,14.55,4.86,10.38,3.13,16.85,0,0.27,0,1131.91,0.67,15.06,2.86,1150.5,396.16,-2392.58,9.80000000000001,-0.360000000000127,No Change
Nov 2016,Canadian,UKMO,High,Low,874.92,11.57,0,3.23,16.4,0.29,0.81,0.94,10.57,0,-8.32,0,852.78,0.55,4.02,0,857.35,398.05,-2385.58,1.88999999999999,7,No Change
Dec 2016,Canadian,UKMO,High,Low,631.96,8.84,0,2.36,12.24,0.29,0.81,0.94,7.56,0,-5.87,0,615.56,0.41,3.62,0,619.58,410,-2383.18,11.95,2.40000000000009,No Change
Jan 2017,Canadian,UKMO,High,Low,651.13,10.01,0,2.41,12.72,0.29,0.81,0.94,8.37,0,-5.21,0,632.75,0.39,3.69,0,636.82,418.19,-2381.36,8.19,1.81999999999971,No Change
Feb 2017,Canadian,UKMO,High,Low,410.32,6.73,0,2.03,8.24,0.29,0.81,0.94,5.19,0,-3.53,0,398.4,0.27,4.62,0,403.3,426.79,-2378.06,8.60000000000002,3.30000000000018,No Change
