Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,MPIM,No Change,Low,760.34,7.99,0.11,2.4,6.03,1.69,6.95,1.25,9.11,0,0.81,0,743.24,0.55,8.73,0.19,752.71,179.66,-14404.41,0,0,Low
Feb 2016,Pecos,MPIM,No Change,Low,1592.67,15.93,0.11,2.52,17.32,7.95,11.31,3.28,18.92,0,0.28,0,1557.83,3.86,13.42,5.79,1580.91,180.98,-14400.38,1.31999999999999,4.03000000000065,Low
Mar 2016,Pecos,MPIM,No Change,Low,273.08,8.34,0.1,1.56,18.41,25.91,16.5,4.21,4.07,0,-0.32,0,260.67,14.69,19.53,8.88,303.77,184.95,-14395.01,3.97,5.36999999999898,Low
Apr 2016,Pecos,MPIM,No Change,Low,39.9,1.31,0.12,25.75,14.77,42.57,47.18,15.07,0.93,0,-2.93,0,37.66,6.42,47.85,19.07,110.99,170.22,-14412.44,-14.73,-17.4300000000003,Low
May 2016,Pecos,MPIM,No Change,Low,5750.07,63.04,0.1,37.08,40.71,21.57,20.35,5.62,66,0,-5.75,0,5621.03,12.66,23.49,25.08,5682.26,126.69,-14465.62,-43.53,-53.1800000000003,Low
Jun 2016,Pecos,MPIM,No Change,Low,1428.36,7.28,0.36,20.81,38.93,59.68,57.39,17.81,17.02,0,-3.56,0,1404.07,11.14,57.26,31.41,1503.87,137.08,-14445.17,10.39,20.4500000000007,Low
Jul 2016,Pecos,MPIM,No Change,Low,2794.15,33.9,0.24,36.05,39.24,37.18,52.58,16.59,36.02,0,-9.39,0,2724.23,5.42,52.74,31.41,2813.79,98.65,-14502.71,-38.43,-57.5399999999991,Low
Aug 2016,Pecos,MPIM,No Change,Low,1572.67,12.75,0.4,10.35,23.96,19.94,49.68,15.63,19.3,0,-5.13,0,1540.62,3.9,47.41,27.17,1619.11,83.96,-14543.48,-14.69,-40.7700000000004,Low
Sep 2016,Pecos,MPIM,No Change,Low,2679.05,25.66,1.48,19.43,18.69,8.98,37.34,11.22,30.88,0,-5.79,0,2622.51,3.79,35.81,22.99,2685.11,74.62,-14590.53,-9.33999999999999,-47.0500000000011,Low
Oct 2016,Pecos,MPIM,No Change,Low,3657.63,38.59,0.51,27.5,17.37,5.06,13.9,3.75,41.45,0,-3.3,0,3577.59,2.59,14.27,11.63,3606.08,74.64,-14614.56,0.019999999999996,-24.0299999999988,Low
Nov 2016,Pecos,MPIM,No Change,Low,392.22,4.46,0.11,16.47,3.27,15.85,8.63,1.86,4.92,0,-0.06,0,382.85,0.75,9.21,1.67,394.47,82.83,-14598.19,8.19,16.369999999999,Low
Dec 2016,Pecos,MPIM,No Change,Low,794.65,7.7,0.11,4.94,4.68,1.67,6.8,1.06,9.09,0,-0.51,0,777.86,0.37,6.7,0,784.93,67.81,-14601.78,-15.02,-3.59000000000015,Low
Jan 2017,Pecos,MPIM,No Change,Low,871.7,8.67,0.11,2.72,7.65,1.67,6.8,1.18,10.04,0,-0.34,0,852.98,0.42,6.75,0,860.16,69.86,-14598.94,2.05,2.84000000000015,Low
Feb 2017,Pecos,MPIM,No Change,Low,798.59,8.14,0.11,1.5,8.83,2.68,7.06,1.38,9.7,0,-1.29,0,780.75,1.89,7.78,0.32,790.75,74.71,-14594.87,4.84999999999999,4.06999999999971,Low
Mar 2017,Pecos,MPIM,No Change,Low,940.76,15.99,0.1,1.32,14.38,6.57,14.77,3.32,11.47,0,-3.78,0,913.29,10.74,14.44,8.57,947.05,78.77,-14592.47,4.06,2.40000000000146,Low
