Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Canadian,UKMO,No Change,Low,468.98,9.24,0,1.54,11.84,0.29,0.81,0.95,5.54,0,-4.23,0,454.19,0.38,4.36,0,458.93,425.12,-2261.88,0,0,Low
Feb 2016,Canadian,UKMO,No Change,Low,503.81,8.18,0,2.37,10.18,0.29,0.81,0.94,6.04,0,-4.41,0,489.58,0.34,4.43,0,494.35,432.17,-2260.43,7.05000000000001,1.45000000000027,Low
Mar 2016,Canadian,UKMO,No Change,Low,402.09,6.81,0,1.52,9.05,0.4,0.93,0.97,4.3,0,-3.66,0,390.98,0.3,7.18,0.02,398.48,437.49,-2258.66,5.31999999999999,1.76999999999998,Low
Apr 2016,Canadian,UKMO,No Change,Low,728.99,14.36,0,5.88,19.48,6.34,10.38,3.01,7.03,0,-5.53,0,707.6,0.86,17.29,2.78,728.54,438.93,-2258.01,1.44,0.649999999999636,Low
May 2016,Canadian,UKMO,No Change,Low,488.47,9.61,0,7.51,22.3,21.28,21.15,5.5,3.53,0,0.65,0,475.34,0.43,29.71,19.17,524.63,442.14,-2266.65,3.20999999999998,-8.63999999999987,Low
Jun 2016,Canadian,UKMO,No Change,Low,1446.41,16.75,0,10.92,29.33,21.26,22.89,5.93,14.15,0,-2.99,0,1415.52,0.75,35.44,23.84,1475.55,429.11,-2297.29,-13.03,-30.6399999999999,Low
Jul 2016,Canadian,UKMO,No Change,Low,1168.27,15.21,0,12.22,27.79,24.49,26.38,6.82,13.91,0,-0.96,0,1139.15,0.65,38.8,24.99,1203.59,418.68,-2326.92,-10.43,-29.6300000000001,Low
Aug 2016,Canadian,UKMO,No Change,Low,2113.93,29.18,0,10.68,33.87,13.16,18.8,5.1,24.84,0,-3.26,0,2059.91,1.05,29.89,20.81,2111.66,402.74,-2358.53,-15.94,-31.6100000000001,Low
Sep 2016,Canadian,UKMO,No Change,Low,2422.95,32.87,0,13.47,32.49,7.43,9.78,3,28.23,0,-6.77,0,2361.85,1.11,18.36,15.21,2396.52,407.25,-2371.44,4.50999999999999,-12.9099999999999,Low
Oct 2016,Canadian,UKMO,No Change,Low,1168.89,20.13,0,8.23,15.08,3.72,7.98,2.58,16.85,0,-0.11,0,1131.91,0.65,12.98,2.86,1148.41,420.73,-2371.97,13.48,-0.529999999999745,Low
Nov 2016,Canadian,UKMO,No Change,Low,874.92,11.57,0,3.23,16.44,0.29,0.81,0.94,10.57,0,-8.36,0,852.78,0.55,4.15,0,857.48,424.51,-2363.49,3.77999999999997,8.48000000000002,Low
Dec 2016,Canadian,UKMO,No Change,Low,631.96,8.84,0,2.35,12.28,0.29,0.81,0.94,7.56,0,-5.9,0,615.56,0.41,3.77,0,619.74,436.36,-2361.14,11.85,2.34999999999991,Low
Jan 2017,Canadian,UKMO,No Change,Low,651.13,10.01,0,2.41,12.75,0.29,0.81,0.94,8.37,0,-5.25,0,632.75,0.39,3.82,0,636.95,444.44,-2359.34,8.07999999999998,1.79999999999973,Low
Feb 2017,Canadian,UKMO,No Change,Low,410.32,6.73,0,2.03,8.27,0.29,0.81,0.94,5.19,0,-3.55,0,398.4,0.27,4.83,0,403.5,452.95,-2356.08,8.50999999999999,3.26000000000022,Low
Mar 2017,Canadian,UKMO,No Change,Low,1761.9,25.2,0,7.77,28.38,0.29,0.81,0.95,21.06,0,-11.59,0,1715.64,0.92,7.31,0.02,1723.89,455.96,-2354.3,3.00999999999999,1.77999999999975,Low
Apr 2017,Canadian,UKMO,No Change,Low,3121.85,43.6,0,15.53,49.71,1.71,3.19,1.44,35.77,0,-21.66,0,3042.47,1.73,11.09,1.85,3057.15,476.61,-2344.71,20.65,9.59000000000015,Low
May 2017,Canadian,UKMO,No Change,Low,1090.9,13.68,0,6.05,26.22,9.73,17.61,4.81,10.7,0,-9.92,0,1066.52,1.06,25.81,12.09,1105.48,515.27,-2334.21,38.66,10.5,Low
Jun 2017,Canadian,UKMO,No Change,Low,1892.88,25.09,0,10.18,32.83,13.4,21.04,5.6,21.47,0,-5.6,0,1846.32,1.08,35.21,23.31,1905.93,518.74,-2358.32,3.47000000000003,-24.1100000000001,Low
Jul 2017,Canadian,UKMO,No Change,Low,1348.4,27.09,0,11.75,34.57,19.77,25.54,6.65,16.65,0,-0.5,0,1304.66,1.04,40.36,23.59,1369.65,518.39,-2381.19,-0.350000000000023,-22.8699999999999,Low
Aug 2017,Canadian,UKMO,No Change,Low,3104.8,46.09,0,15.26,46.5,9.25,11.21,3.3,31.91,0,-7.87,0,3026.79,1.47,23.47,19.52,3071.25,511.73,-2407.52,-6.65999999999997,-26.3299999999999,Low
Sep 2017,Canadian,UKMO,No Change,Low,777.06,22.31,0,8.88,27.24,16.59,18.79,5.09,10.15,0,2.02,0,744.61,0.76,29.03,15.43,789.82,533.41,-2410.91,21.68,-3.38999999999987,Low
Oct 2017,Canadian,UKMO,No Change,Low,227.21,3.37,0,6.36,7.39,10.28,11.28,3.25,2.79,0,-0.37,0,221.05,0.27,16.89,2.55,240.76,528.73,-2427.88,-4.67999999999995,-16.9700000000003,Low
Nov 2017,Canadian,UKMO,No Change,Low,577.59,7.34,0,2.58,9.58,0.29,0.81,0.94,6.43,0,-4.85,0,563.82,0.31,4.89,0,569.01,516.99,-2436.04,-11.74,-8.15999999999985,Low
Dec 2017,Canadian,UKMO,No Change,Low,86.33,1.36,0,0.28,2.6,0.29,0.81,0.94,1.05,0,-1.31,0,83.91,0.08,3.9,0,87.89,521.25,-2434.32,4.25999999999999,1.7199999999998,Low
Jan 2018,Canadian,UKMO,No Change,Low,125.74,2.27,0,0.47,3.26,0.29,0.81,0.94,1.81,0,-1.25,0,121.66,0.1,4.37,0,126.13,519.53,-2434.44,-1.72000000000003,-0.119999999999891,Low
Feb 2018,Canadian,UKMO,No Change,Low,364.65,5.89,0,1.97,6.85,0.29,0.81,0.94,4.7,0,-2.86,0,354.06,0.22,5.61,0,359.89,517.99,-2433.75,-1.53999999999996,0.690000000000055,Low
Mar 2018,Canadian,UKMO,No Change,Low,718.99,17.85,0,2.72,20.4,0.31,0.82,0.95,7.02,0,-5.65,0,694.11,0.7,7.7,0.01,702.51,518.8,-2431.77,0.809999999999945,1.98000000000002,Low
Apr 2018,Canadian,UKMO,No Change,Low,981.35,16.51,0,14.04,17.68,9.53,10.35,2.97,11.98,0,-6.9,0,952.87,1.21,19.38,2.35,975.81,531.07,-2430.28,12.2700000000001,1.48999999999978,Low
May 2018,Canadian,UKMO,No Change,Low,692.12,13.6,0,7.84,24.58,20.82,21.42,5.66,7.33,0,1.52,0,671.18,0.48,32.86,18.97,723.5,527.22,-2434.94,-3.85000000000002,-4.65999999999985,Low
Jun 2018,Canadian,UKMO,No Change,Low,3183.04,38.36,0,12.3,49.59,11.08,15.12,4.16,32.53,0,-14.22,0,3112.16,1.77,29.3,23.21,3166.44,513.87,-2460.82,-13.35,-25.8800000000001,Low
Jul 2018,Canadian,UKMO,No Change,Low,1104.71,16.64,0,12.09,28.4,24.65,26.5,6.86,13.41,0,0.14,0,1074.65,0.66,41.06,24.53,1140.9,534.04,-2476.67,20.17,-15.8499999999999,Low
Aug 2018,Canadian,UKMO,No Change,Low,2929.23,38.91,0,12.65,45.07,10.42,16.4,4.55,34.7,0,-10.06,0,2855.61,1.68,28.01,20.62,2905.93,516.37,-2507.3,-17.67,-30.6300000000001,Low
Sep 2018,Canadian,UKMO,No Change,Low,1973.69,26.79,0,15.18,23.99,9.76,13.55,3.88,22.25,0,-3.61,0,1924.65,1,24.61,16.02,1966.28,534.85,-2515.12,18.48,-7.81999999999971,Low
Oct 2018,Canadian,UKMO,No Change,Low,144.23,2.93,0,6.9,9.01,14.51,11.48,3.28,0.98,0,1.36,0,140.33,0.17,17.45,2.84,160.79,534.14,-2522.17,-0.710000000000036,-7.05000000000018,Low
Nov 2018,Canadian,UKMO,No Change,Low,248.2,3.83,0,1.1,4.99,0.29,0.81,0.94,2.17,0,-2.13,0,242.2,0.16,5.41,0,247.77,519.38,-2530.88,-14.76,-8.71000000000004,Low
Dec 2018,Canadian,UKMO,No Change,Low,413.79,6.65,0,1.71,8.87,0.29,0.81,0.94,5.01,0,-3.92,0,402.14,0.29,4.49,0,406.92,518.54,-2530.7,-0.840000000000032,0.180000000000291,Low
Jan 2019,Canadian,UKMO,No Change,Low,93.24,4.44,0,0.24,5.47,0.29,0.81,0.94,1.25,0,-1.17,0,87.55,0.18,4.85,0,92.58,522.49,-2529.48,3.95000000000005,1.2199999999998,Low
Feb 2019,Canadian,UKMO,No Change,Low,48.9,2.89,0,0.16,3.75,0.28,0.81,0.94,0.68,0,-0.85,0,45.32,0.12,6.36,0,51.8,522.69,-2529.26,0.200000000000045,0.2199999999998,Low
Mar 2019,Canadian,UKMO,No Change,Low,260.22,6.47,0,0.71,8.54,0.6,1.36,1.05,3.36,0,-2.47,0,250.39,0.3,8.65,0.07,259.41,519.66,-2529.29,-3.03000000000009,-0.0299999999997453,Low
Apr 2019,Canadian,UKMO,No Change,Low,504.48,9.81,0,5.95,16.93,9.16,12.66,3.55,6.69,0,-4.65,0,487.98,0.74,20.16,3.09,511.97,519.25,-2528.79,-0.409999999999968,0.5,Low
May 2019,Canadian,UKMO,No Change,Low,483.56,10.01,0,7.71,22.88,22.12,22.77,5.92,4.2,0,1.12,0,469.36,0.42,33.12,20.77,523.66,515.98,-2538.95,-3.26999999999998,-10.1599999999999,Low
