Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,UKMO,No Change,Low,1371.21,60.17,17.37,9.25,65.07,15,25.32,-0.3,55.22,0,-24.96,0,1255.82,43.19,22.66,0,1321.67,682.72,-4912.4,0,0,Low
Feb 2016,Rio_Grande,UKMO,No Change,Low,1220.35,47.88,20.17,24.29,49.78,17.47,25.34,-0.3,44.18,0,-26.68,0,1128.28,38.13,23.64,0,1190.06,735.75,-4907.76,53.03,4.63999999999942,Low
Mar 2016,Rio_Grande,UKMO,No Change,Low,812.41,55.73,30.82,80.3,32.28,53.74,28.22,0.53,36.1,0,-32.82,0,720.59,60.52,32.88,0.24,814.23,770.05,-4915.89,34.3,-8.13000000000011,Low
Apr 2016,Rio_Grande,UKMO,No Change,Low,514.35,202.34,39.45,57.13,131.31,34.13,45.62,4.68,22.71,0,-37.39,0,289.3,124.87,58.19,14.79,487.15,743.41,-4940.54,-26.64,-24.6499999999996,Low
May 2016,Rio_Grande,UKMO,No Change,Low,62.79,217.03,73.66,62.6,217.98,59.01,54.01,6.86,4.1,0,-46.25,0,-158.34,115.36,80.71,51.52,89.25,823.33,-5010.95,79.9200000000001,-70.4099999999999,Low
Jun 2016,Rio_Grande,UKMO,No Change,Low,870.57,129.07,30.52,83.52,154.01,169.75,56.76,7.69,34.29,0,-11.32,0,707.21,103.13,95.8,72.86,979,948.74,-5151.77,125.41,-140.820000000001,Low
Jul 2016,Rio_Grande,UKMO,No Change,Low,2825.85,90.23,6.49,94.89,103.02,175.29,53.34,7.29,74.07,0,1.87,0,2661.55,72.22,91.62,74.71,2900.1,886.27,-5250.73,-62.47,-98.9599999999991,Low
Aug 2016,Rio_Grande,UKMO,No Change,Low,4472.42,141.45,1.13,82.38,94.79,126.7,45.81,5.55,123.62,0,2.4,0,4207.35,89.7,71.91,62.23,4431.19,768.43,-5295.55,-117.84,-44.8200000000006,Low
Sep 2016,Rio_Grande,UKMO,No Change,Low,7225.9,180.89,0.06,75.39,94.7,74.34,30.22,1.04,170.39,0,6.85,0,6874.62,78.34,41.68,44.66,7039.31,704.88,-5272.02,-63.55,23.5299999999997,Low
Oct 2016,Rio_Grande,UKMO,No Change,Low,5827.62,153.34,0,31.27,89.86,31.31,28.05,0.44,138.1,0,0.96,0,5536.17,62.55,29.82,10.03,5638.57,712.74,-5168.62,7.86000000000001,103.400000000001,Low
