Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Colorado,NCAR,Low,Low,42.24,0.34,0,0.65,0.05,0.09,1.27,0.07,0.26,0,-0.35,0,41.64,0.07,1.16,0,42.87,0,-3911.15,0,0,High
Feb 2016,Lower_Colorado,NCAR,Low,Low,795.21,8.18,0,18.3,0.05,0.09,1.27,0.07,5.89,0,-10.56,0,781.14,0.48,1.16,0,782.78,0,-3912.43,0,-1.27999999999975,High
Mar 2016,Lower_Colorado,NCAR,Low,Low,252.96,1.81,0,4.2,0.08,0.09,1.53,0.19,1.32,0,-2.55,0,249.83,0.17,1.33,0.01,251.34,0,-3918.3,0,-5.87000000000035,High
Apr 2016,Lower_Colorado,NCAR,Low,Low,125.49,0.85,0,0.92,1.34,0.61,8.28,3.28,0.67,0,-0.98,0,123.97,0.17,5.73,0.69,130.57,0,-3920.88,0,-2.57999999999993,High
May 2016,Lower_Colorado,NCAR,Low,Low,19.86,0.11,0,0.14,0.53,0.37,9.87,3.59,0.13,0,-0.27,0,19.62,0.08,6.44,1.84,27.97,0,-3926.88,0,-6,High
Jun 2016,Lower_Colorado,NCAR,Low,Low,394.62,4.32,0,7.07,3.89,2.22,10.83,4.71,3.44,0,-4.67,0,386.87,0.24,7.8,3.28,398.19,0,-3935.13,0,-8.25,High
Jul 2016,Lower_Colorado,NCAR,Low,Low,1728.45,20.87,0,40.87,2.46,1.41,7.45,3.05,16.57,0,-21.96,0,1691.01,0.91,5.44,2.92,1700.28,0,-3945.77,0,-10.6399999999999,High
Aug 2016,Lower_Colorado,NCAR,Low,Low,1419.43,16.4,0,31.72,2.5,1.44,7.37,3.03,13.16,0,-17.18,0,1389.86,0.8,5.4,2.53,1398.59,0,-3958.48,0,-12.71,High
Sep 2016,Lower_Colorado,NCAR,Low,Low,3795.89,44.32,0,95.37,0.44,0.24,3.14,0.94,32.68,0,-53.09,0,3718.89,1.84,2.4,1.88,3725.02,0,-3969.36,0,-10.8800000000001,High
Oct 2016,Lower_Colorado,NCAR,Low,Low,385.4,2.8,0,5.47,2.11,1.12,7.47,3.06,2.16,0,-3.82,0,380.43,0.18,5.4,0.82,386.83,0,-3993.86,0,-24.5,High
Nov 2016,Lower_Colorado,NCAR,Low,Low,73.97,0.64,0,1.35,0.09,0.09,1.7,0.27,0.54,0,-0.81,0,72.78,0.1,1.44,0.02,74.34,0,-4000.75,0,-6.88999999999987,High
Dec 2016,Lower_Colorado,NCAR,Low,Low,320.16,2.19,0,5.2,0.05,0.09,1.28,0.07,1.61,0,-3.16,0,316.36,0.2,1.17,0,317.72,0,-4002.48,0,-1.73000000000002,High
Jan 2017,Lower_Colorado,NCAR,Low,Low,681.1,6.42,0,14.75,0.05,0.09,1.28,0.07,4.59,0,-8.7,0,670.1,0.41,1.17,0,671.68,0,-4005.24,0,-2.75999999999976,High
Feb 2017,Lower_Colorado,NCAR,Low,Low,373.07,3.56,0,7.93,0.05,0.09,1.28,0.07,2.77,0,-4.57,0,366.74,0.23,1.17,0,368.14,0,-4010.56,0,-5.32000000000016,High
Mar 2017,Lower_Colorado,NCAR,Low,Low,679.73,5.4,0,12.75,0.1,0.1,1.66,0.24,4.06,0,-7.69,0,670.27,0.35,1.41,0.03,672.06,0,-4013.58,0,-3.01999999999998,High
Apr 2017,Lower_Colorado,NCAR,Low,Low,40.85,0.21,0,0.28,0.66,0.38,8.37,3.06,0.2,0,-0.42,0,40.44,0.08,5.59,1.23,47.34,0,-4018.66,0,-5.07999999999993,High
May 2017,Lower_Colorado,NCAR,Low,Low,413.71,5.05,0,9.52,2.88,1.6,8.94,3.78,3.56,0,-6,0,405.11,0.24,6.45,1.96,413.76,0,-4025.43,0,-6.76999999999998,High
Jun 2017,Lower_Colorado,NCAR,Low,Low,80.87,0.65,0,0.61,1.86,1.06,11.19,4.41,0.66,0,-0.84,0,79.56,0.08,7.58,3.14,90.36,0,-4034.99,0,-9.55999999999995,High
