Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,MPIM,High,High,2665.16,90.86,12.55,10.82,74.64,11.48,19.12,-0.3,95.3,0,-17.6,0,2479,47.05,18.7,0,2544.74,679.56,-4655.13,0,0,No Change
Feb 2016,Rio_Grande,MPIM,High,High,2669.73,95.69,14.81,25.42,70.2,11.38,19.14,-0.3,105.75,0,-22.97,0,2468.29,49.23,19.5,0,2537.03,743.44,-4596.86,63.8800000000001,58.2700000000004,No Change
Mar 2016,Rio_Grande,MPIM,High,High,848.9,41.59,21.06,79.65,13.73,66.72,21.58,0.42,44.31,0,-18.18,0,763,54.18,27.89,0.11,845.17,802.2,-4533.52,58.76,63.3399999999992,No Change
Apr 2016,Rio_Grande,MPIM,High,High,503.27,69.82,21.83,54.4,108.94,105.65,44.15,5.85,25.95,0,-11.25,0,407.49,45.21,56.91,7.82,517.44,742.47,-4528.66,-59.73,4.86000000000058,No Change
May 2016,Rio_Grande,MPIM,High,High,3053.72,223.25,74.79,69.02,173.51,44.67,45.32,6.24,108.01,0,-21.48,0,2722.46,121.66,64.76,35.55,2944.42,727.17,-4560.09,-15.3000000000001,-31.4300000000003,No Change
Jun 2016,Rio_Grande,MPIM,High,High,1349.71,95.73,87.99,84.5,182.38,146.91,55.52,8.92,37.35,0,-30.57,0,1216.63,94.31,97.53,65.47,1473.94,830.33,-4548.19,103.16,11.9000000000005,No Change
Jul 2016,Rio_Grande,MPIM,High,High,4304.09,129.68,25.88,92.14,118.33,118.39,52.84,8.64,136.9,0,-7.47,0,4037.51,70.95,88.86,68.33,4265.66,814.89,-4653.48,-15.4400000000001,-105.29,No Change
Aug 2016,Rio_Grande,MPIM,High,High,1348.41,41.52,10.11,67.28,124.24,189.25,55.67,9.01,43.87,0,-5.45,0,1263.03,54.82,91.49,58.95,1468.29,770.17,-4636.59,-44.72,16.8899999999994,No Change
Sep 2016,Rio_Grande,MPIM,High,High,2445.64,72.99,3.27,42.84,92.65,107.58,46.4,6.66,68.99,0,-6.94,0,2303.66,55.28,67.51,44.92,2471.37,660.32,-4703.77,-109.85,-67.1800000000003,No Change
Oct 2016,Rio_Grande,MPIM,High,High,4682.44,139.29,2.62,16.57,112.81,37.62,31.53,3.02,134.42,0,-13.73,0,4408.74,63.87,35.88,10.28,4518.77,617.63,-4726.39,-42.6900000000001,-22.6199999999999,No Change
Nov 2016,Rio_Grande,MPIM,High,High,644.71,39.26,14.46,1.8,55.55,20.62,19.29,-0.31,33.82,0,-27.85,0,571.63,44.84,18.62,0,635.09,685.45,-4644.49,67.8200000000001,81.9000000000005,No Change
Dec 2016,Rio_Grande,MPIM,High,High,1541.01,57.61,14.1,4.18,61.85,21.86,19.31,-0.3,45.2,0,-20.08,0,1438.21,47.61,17.36,0,1503.18,721.36,-4658.12,35.91,-13.6300000000001,No Change
Jan 2017,Rio_Grande,MPIM,High,High,1841.12,60.74,13.45,10.23,57.59,11.24,19.33,-0.3,64.55,0,-22.03,0,1715.83,39.64,18.04,0,1773.51,763.61,-4652.61,42.25,5.51000000000022,No Change
Feb 2017,Rio_Grande,MPIM,High,High,1342.97,53.57,16,22.97,39.75,11.39,19.62,-0.21,57.5,0,-25.9,0,1231.9,44.14,21.32,0,1297.36,811.54,-4629.71,47.93,22.8999999999996,No Change
Mar 2017,Rio_Grande,MPIM,High,High,1767.88,77.36,21.83,72.98,37.58,55.52,35.77,3.74,78.47,0,-19.66,0,1612.04,63.82,43.32,0.11,1719.29,838.42,-4617.95,26.88,11.7600000000002,No Change
Apr 2017,Rio_Grande,MPIM,High,High,1427.85,116.85,27.07,55.56,78.53,50.45,41.8,5.16,74.52,0,-17.23,0,1236.48,77.51,54.46,4.3,1372.76,809.2,-4591.29,-29.2199999999999,26.6599999999999,No Change
May 2017,Rio_Grande,MPIM,High,High,1118.94,171.68,111.67,60.63,198.07,60.63,53.28,8.08,51.26,0,-46.2,0,896,131.48,80.03,45.1,1152.61,819.44,-4574.93,10.24,16.3599999999997,No Change
Jun 2017,Rio_Grande,MPIM,High,High,402.66,91.52,131.13,75.54,200.6,116.82,63.8,10.67,21.09,0,-57.67,0,290.05,121,112.96,73.3,597.31,922.05,-4660.17,102.61,-85.2399999999998,No Change
Jul 2017,Rio_Grande,MPIM,High,High,2108.29,55.54,22.31,86.05,138.09,187.76,59.53,10.19,60.39,0,-9.87,0,1992.35,51.34,106.24,72.24,2222.17,946,-4823.18,23.95,-163.01,No Change
Aug 2017,Rio_Grande,MPIM,High,High,4143.4,126.71,9.58,73.73,106.92,111.58,50.64,8.01,126.82,0,-6.39,0,3889.87,73.6,82.18,61.88,4107.53,839.43,-4894.23,-106.57,-71.0499999999993,No Change
Sep 2017,Rio_Grande,MPIM,High,High,3730.39,118.99,3.63,39.69,113.8,87.23,45.27,6.4,118.08,0,-8.23,0,3493.32,64.6,66.21,47.31,3671.43,795.24,-4878.32,-44.1899999999999,15.9099999999999,No Change
Oct 2017,Rio_Grande,MPIM,High,High,3107.55,88.95,1.9,13.31,81.06,41.95,33.32,3.46,83.71,0,-12.16,0,2934.88,50.61,40.38,11.08,3036.95,794.47,-4854.65,-0.769999999999982,23.6700000000001,No Change
Nov 2017,Rio_Grande,MPIM,High,High,1366.97,49.55,12.2,4.03,59.46,22.95,20.68,0.08,43.28,0,-22.66,0,1274.13,43.86,21.57,0.01,1339.58,823.05,-4824.04,28.5799999999999,30.6099999999997,No Change
Dec 2017,Rio_Grande,MPIM,High,High,1856.2,63.29,13.09,4.95,62.97,22.03,19.52,-0.3,52.35,0,-17.39,0,1740.55,47.88,18.03,0,1806.46,858.6,-4824.04,35.5500000000001,0,No Change
Jan 2018,Rio_Grande,MPIM,High,High,913.01,36.18,12.79,7.97,43.33,11.49,19.53,-0.29,39.75,0,-25.25,0,837.09,34.42,18.33,0,889.83,901.32,-4808.89,42.72,15.1499999999996,No Change
Feb 2018,Rio_Grande,MPIM,High,High,784.44,37.7,15.29,22.5,31.41,16.65,19.72,-0.24,32.23,0,-24.62,0,714.51,40.34,21.54,0,776.4,934.67,-4814.22,33.3499999999999,-5.32999999999993,No Change
Mar 2018,Rio_Grande,MPIM,High,High,1142.51,57.02,20.05,73.16,36.57,78.08,36.32,3.95,40.11,0,-13.72,0,1045.39,59.14,45.84,0.19,1150.57,947.85,-4826.58,13.1800000000001,-12.3599999999997,No Change
Apr 2018,Rio_Grande,MPIM,High,High,829.69,109.45,17.25,53.32,74.92,65.8,45.55,6.07,49.81,0,-12.8,0,670.43,77.07,59.51,9.1,816.11,892.85,-4832.75,-55,-6.17000000000007,No Change
May 2018,Rio_Grande,MPIM,High,High,121.29,92.16,53.19,58.69,152.28,110.18,57.38,9.25,4.52,0,-26.65,0,24.61,71.21,90.69,51.66,238.17,881.93,-4844.32,-10.9200000000001,-11.5699999999997,No Change
Jun 2018,Rio_Grande,MPIM,High,High,1011.14,55.94,26.89,30.12,161.9,130.33,60.56,10.06,37.34,0,-17.45,0,917.86,38.59,106.24,73.56,1136.25,881.47,-4966.24,-0.459999999999923,-121.92,No Change
Jul 2018,Rio_Grande,MPIM,High,High,1958.99,49.95,3.81,20.36,122.01,109.02,59.26,7.88,64.19,0,-10,0,1844.85,30.41,92.28,69.49,2037.03,857.3,-5070.41,-24.1700000000001,-104.17,No Change
Aug 2018,Rio_Grande,MPIM,High,High,5992.21,157.43,0.83,35,141.32,68.11,43.44,6.62,167.44,0,-6.28,0,5667.34,56.34,70.45,59.56,5853.69,829.39,-5137.1,-27.91,-66.6900000000005,No Change
Sep 2018,Rio_Grande,MPIM,High,High,1189.35,50.89,0.18,20.66,83.89,91.9,51.36,7.12,47.97,0,-8.1,0,1090.49,46.53,72.77,42.38,1252.18,868.97,-5072.33,39.58,64.7700000000004,No Change
Oct 2018,Rio_Grande,MPIM,High,High,2102.09,63.77,0.06,12.73,68.87,50.28,35.97,3.8,61.4,0,-12.25,0,1976.92,44.75,44.94,16.71,2083.32,832.43,-5119.1,-36.5400000000001,-46.7700000000004,No Change
Nov 2018,Rio_Grande,MPIM,High,High,1678.05,68.96,7.08,2.5,71.12,22.55,20.71,-0,68.51,0,-21.17,0,1540.57,46.14,21.46,0.01,1608.18,838.26,-5118.83,5.83000000000004,0.270000000000437,No Change
Dec 2018,Rio_Grande,MPIM,High,High,1554.73,57.84,8.27,5.16,59.69,22.41,19.73,-0.29,52.7,0,-19.7,0,1444.19,43.38,18.42,0,1505.99,886.08,-5092.21,47.8200000000001,26.6199999999999,No Change
Jan 2019,Rio_Grande,MPIM,High,High,711.85,29.76,7.91,7.28,35.34,11.82,19.75,-0.29,34.67,0,-21.86,0,647.42,28.74,19.55,0,695.71,924.96,-5079.23,38.88,12.9800000000005,No Change
Feb 2019,Rio_Grande,MPIM,High,High,2769.24,94.71,10.29,26.38,59.74,11.49,19.76,-0.29,104.54,0,-18.6,0,2569.99,48.97,21.03,0,2640,948.96,-5086.46,24,-7.23000000000047,No Change
Mar 2019,Rio_Grande,MPIM,High,High,160.1,10.7,13.27,77.63,18.72,99.31,26.52,1.48,7.93,0,-14.33,0,141.48,41.25,35.66,0.61,219,996.23,-5020.57,47.27,65.8900000000003,No Change
Apr 2019,Rio_Grande,MPIM,High,High,1335.76,93.39,9.76,56.02,70.14,65.55,43.4,5.54,65.59,0,-20.06,0,1176.78,62.6,56.36,7.52,1303.26,905.02,-5052.61,-91.21,-32.04,No Change
May 2019,Rio_Grande,MPIM,High,High,1279.21,243.51,49.74,61.42,206.25,67.06,53.29,8.17,48.65,0,-27.33,0,987.06,119.97,80.43,43.15,1230.6,891.12,-5052.48,-13.9,0.130000000000109,No Change
Jun 2019,Rio_Grande,MPIM,High,High,388.67,102.3,35.34,65.35,181.43,162.53,64.08,10.89,14.94,0,-11.15,0,271.43,64.54,114.83,74.21,525,994.99,-5119.42,103.87,-66.9400000000005,No Change
Jul 2019,Rio_Grande,MPIM,High,High,1086.19,37.93,5.71,17.07,121.23,122.94,61.81,7.3,30.26,0,-10.81,0,1018,39.1,95.95,71.95,1225,952.26,-5243.03,-42.73,-123.61,No Change
Aug 2019,Rio_Grande,MPIM,High,High,6890.03,202.19,0.54,39.49,159.07,77.79,42,6.25,195.07,0,-1.94,0,6492.77,83.89,67.68,59.32,6703.67,909.1,-5350.04,-43.16,-107.01,No Change
Sep 2019,Rio_Grande,MPIM,High,High,317.92,18.55,0,21.1,96.47,125.68,55.7,7.64,11.38,0,-8.1,0,287.99,34.76,83.1,51.83,457.69,958.45,-5251.99,49.35,98.0500000000002,No Change
Oct 2019,Rio_Grande,MPIM,High,High,3883.93,112.12,0,13.45,102.47,48.18,36.25,4.01,106.32,0,-9.21,0,3665.49,53.59,45.76,18.63,3783.47,894.2,-5348.6,-64.25,-96.6100000000006,No Change
Nov 2019,Rio_Grande,MPIM,High,High,1720.36,68.1,7.67,2.61,71.83,22.48,20.74,-0.04,66.88,0,-21.25,0,1585.37,45.07,21.9,0.01,1652.35,934.97,-5302.36,40.77,46.2400000000007,No Change
Dec 2019,Rio_Grande,MPIM,High,High,1160.5,48.41,9.04,2.97,57.35,22.62,19.94,-0.29,45.16,0,-21.51,0,1066.93,41.27,18.73,0,1126.92,983.19,-5277.52,48.22,24.8399999999992,No Change
