Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,NCAR,High,High,29.65,0.49,0.29,1.13,1.72,3.08,5.48,1.21,0.4,0,-1.38,0,28.76,2.38,7.53,0.05,38.72,179.66,-14346.29,0,0,High
Feb 2016,Pecos,NCAR,High,High,1066.68,9.86,0.28,1.72,13.8,8.29,13.74,3.95,12.39,0,-0.36,0,1044.43,3.27,14.65,5.53,1067.88,175.04,-14351.59,-4.62,-5.29999999999927,High
Mar 2016,Pecos,NCAR,High,High,82.24,4.07,0.26,1.86,17.85,27.25,23.19,5.6,1.31,0,-1.59,0,76.86,13.46,23.06,9.24,122.62,175.69,-14354.88,0.650000000000006,-3.28999999999905,High
Apr 2016,Pecos,NCAR,High,High,758.72,8.08,0.33,20.52,25,33.75,67.14,22.62,9.74,0,-7.93,0,740.89,4.58,65.18,20.73,831.39,160.81,-14381.98,-14.88,-27.1000000000004,High
May 2016,Pecos,NCAR,High,High,1091.25,7.82,0.26,14.46,33.55,43.65,73.34,24.11,10.81,0,-4.21,0,1072.61,7.94,70.38,28.68,1179.61,131.4,-14445.43,-29.41,-63.4500000000007,High
Jun 2016,Pecos,NCAR,High,High,2073.22,16.93,0.94,13.23,41.55,37.75,76.47,25.13,23.1,0,-6.38,0,2033.19,7.22,73.28,33.04,2146.73,100.15,-14516.74,-31.25,-71.3099999999995,High
Jul 2016,Pecos,NCAR,High,High,4352.95,47.41,0.64,25.42,39.78,11.65,59.06,19.31,51.68,0,-11.1,0,4253.86,5.6,57.33,30.74,4347.54,82.01,-14584.39,-18.14,-67.6499999999996,High
Aug 2016,Pecos,NCAR,High,High,4214.09,44.83,1.04,20.62,37.92,10.05,52.65,17.28,50.64,0,-9.47,0,4118.63,6.85,50.71,27.32,4203.51,92.56,-14614.31,10.55,-29.9200000000001,High
Sep 2016,Pecos,NCAR,High,High,5446.03,54.4,3.84,33.48,35.76,7.82,31.39,9.58,64.14,0,-9.99,0,5327.48,6.8,31.87,22.31,5388.47,105.08,-14635.82,12.52,-21.5100000000002,High
Oct 2016,Pecos,NCAR,High,High,111.82,1.49,1.33,30.25,24.18,52.52,68.53,22.22,1.62,0,-2.85,0,108.71,3.76,62.92,15.37,190.76,122.95,-14625.78,17.87,10.0399999999991,High
Nov 2016,Pecos,NCAR,High,High,268.7,2.88,0.3,12.13,5.78,14.61,12.36,3.79,3.56,0,-1.46,0,262.26,1.35,12.8,2.65,279.05,77.99,-14688.69,-44.96,-62.9099999999999,High
Dec 2016,Pecos,NCAR,High,High,59.97,2.15,0.29,1.89,1.57,2.91,5.41,1.06,0.98,0,-0.1,0,56.84,1.99,5.51,0,64.34,64.93,-14697.8,-13.06,-9.10999999999876,High
Jan 2017,Pecos,NCAR,High,High,590.56,6.23,0.29,0.94,6.39,1.19,5.41,1.18,7.48,0,-0.18,0,576.85,0.56,5.37,0,582.78,62.43,-14701.27,-2.50000000000001,-3.47000000000116,High
Feb 2017,Pecos,NCAR,High,High,357.93,2.59,0.28,0.66,5.8,3.81,5.41,1.14,4.36,0,-1.1,0,350.99,1.32,5.76,0,358.06,66.5,-14698.2,4.07,3.06999999999971,High
Mar 2017,Pecos,NCAR,High,High,170.64,4.18,0.26,1.09,7.94,9.33,19.32,4.2,2.38,0,-2.11,0,164.08,6.86,16.74,6.05,193.73,67,-14699.22,0.5,-1.01999999999862,High
Apr 2017,Pecos,NCAR,High,High,98.65,1.25,0.33,3.49,23.15,22.9,74.95,24.05,1.44,0,-5.16,0,95.97,3,66.19,20.47,185.62,63.98,-14720.12,-3.02,-20.9000000000015,High
May 2017,Pecos,NCAR,High,High,1473.76,15.04,0.26,3.63,35.09,22.67,73.02,23.71,15.98,0,-4.97,0,1442.75,4.22,66.2,28.96,1542.13,48.94,-14795.21,-15.04,-75.0899999999983,High
Jun 2017,Pecos,NCAR,High,High,3380.32,35.23,0.94,7.57,44.95,12.18,59.6,19.66,38.09,0,-10.96,0,3307.01,6.79,55.99,32.27,3402.05,44.47,-14862.48,-4.47,-67.2700000000004,High
Jul 2017,Pecos,NCAR,High,High,3210.65,31.83,0.64,13.05,40.02,16.28,71.1,23.32,37.96,0,-7.95,0,3140.86,3.64,67.19,31.81,3243.5,61.2,-14907.56,16.73,-45.0799999999999,High
Aug 2017,Pecos,NCAR,High,High,2618.93,29.38,1.04,12.25,35.47,14.12,72.53,23.74,32.74,0,-7.74,0,2556.81,4.56,66.47,27.66,2655.5,65.52,-14957.14,4.31999999999999,-49.5799999999999,High
Sep 2017,Pecos,NCAR,High,High,384.04,1.72,3.84,7.14,27.73,30.28,82.75,25.85,4.19,0,-3.44,0,378.13,4.41,73.08,23.69,479.32,69.2,-15008.59,3.68000000000001,-51.4500000000007,High
