Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,NCAR,High,Low,29.65,0.49,0.29,1.25,1.76,3.26,6.9,1.21,0.4,0,-1.33,0,28.76,2.36,8.56,0.05,39.73,179.66,-14414.78,0,0,High
Feb 2016,Pecos,NCAR,High,Low,1066.68,9.82,0.28,1.89,14.06,8.8,15.16,3.94,12.39,0,-0.32,0,1044.47,3.27,15.72,5.53,1068.98,175.28,-14421.44,-4.38,-6.65999999999985,High
Mar 2016,Pecos,NCAR,High,Low,82.24,4.09,0.26,2.03,18.15,27.75,24.61,5.6,1.31,0,-1.55,0,76.84,13.47,24.15,9.24,123.7,176.04,-14426.11,0.759999999999991,-4.67000000000007,High
Apr 2016,Pecos,NCAR,High,Low,758.72,8.06,0.33,20.9,25.15,34.29,68.56,22.62,9.74,0,-7.94,0,740.91,4.56,66.29,20.73,832.5,161.3,-14454.59,-14.74,-28.4799999999996,High
May 2016,Pecos,NCAR,High,Low,1091.25,7.84,0.26,14.82,33.69,44.16,74.76,24.11,10.81,0,-4.2,0,1072.59,7.95,71.48,28.68,1180.69,131.81,-14519.46,-29.49,-64.869999999999,High
Jun 2016,Pecos,NCAR,High,Low,2073.22,16.88,0.94,13.61,41.59,38.23,77.89,25.13,23.1,0,-6.38,0,2033.24,7.23,74.37,33.04,2147.87,100.51,-14592.17,-31.3,-72.7100000000009,High
Jul 2016,Pecos,NCAR,High,Low,4352.95,47.37,0.64,25.72,39.92,12.14,60.48,19.31,51.68,0,-11.09,0,4253.9,5.61,58.42,30.74,4348.67,82.26,-14661.25,-18.25,-69.0799999999999,High
Aug 2016,Pecos,NCAR,High,Low,4214.09,44.79,1.04,20.88,38.07,10.54,54.07,17.28,50.64,0,-9.43,0,4118.66,6.85,51.8,27.32,4204.63,92.79,-14692.57,10.53,-31.3199999999997,High
Sep 2016,Pecos,NCAR,High,Low,5446.03,54.37,3.84,33.75,35.92,8.32,32.81,9.58,64.14,0,-9.94,0,5327.52,6.8,32.96,22.31,5389.58,105.3,-14715.46,12.51,-22.8899999999994,High
Oct 2016,Pecos,NCAR,High,Low,111.82,1.51,1.33,30.54,24.32,52.96,69.95,22.23,1.62,0,-2.82,0,108.69,3.75,64,15.37,191.81,123.16,-14706.8,17.86,8.65999999999985,High
Nov 2016,Pecos,NCAR,High,Low,268.7,2.9,0.3,12.41,5.91,15.05,13.79,3.79,3.56,0,-1.41,0,262.24,1.33,13.87,2.65,280.09,78.24,-14771.08,-44.92,-64.2800000000007,High
Dec 2016,Pecos,NCAR,High,Low,59.97,2.16,0.29,2.09,1.71,3.27,6.83,1.06,0.98,0,-0.05,0,56.83,1.97,6.59,0,65.39,65.23,-14781.57,-13.01,-10.4899999999998,High
Jan 2017,Pecos,NCAR,High,Low,590.56,6.38,0.29,1.07,6.68,1.68,6.83,1.18,7.48,0,0.05,0,576.69,0.56,6.45,0,583.71,62.85,-14786.41,-2.38,-4.84000000000015,High
Feb 2017,Pecos,NCAR,High,Low,357.93,2.66,0.28,0.79,6.1,4.32,6.84,1.15,4.36,0,-0.95,0,350.91,1.32,6.85,0,359.08,67.06,-14784.54,4.21,1.86999999999898,High
Mar 2017,Pecos,NCAR,High,Low,170.64,4.29,0.26,1.28,8.26,9.86,20.74,4.25,2.38,0,-1.98,0,163.96,6.86,17.89,6.05,194.77,67.68,-14786.83,0.620000000000005,-2.28999999999905,High
Apr 2017,Pecos,NCAR,High,Low,98.65,1.33,0.33,3.71,23.65,23.63,76.37,24.18,1.44,0,-5.06,0,95.89,2.99,67.48,20.47,186.82,64.67,-14808.96,-3.01000000000001,-22.1299999999992,High
May 2017,Pecos,NCAR,High,Low,1473.76,15.08,0.26,3.84,35.44,23.27,74.44,23.8,15.98,0,-4.89,0,1442.7,4.23,67.44,28.96,1543.33,49.41,-14885.25,-15.26,-76.2900000000009,High
Jun 2017,Pecos,NCAR,High,Low,3380.32,35.25,0.94,7.95,45.02,12.68,61.03,19.66,38.09,0,-10.9,0,3306.98,6.79,57.09,32.27,3403.13,44.79,-14953.77,-4.62,-68.5200000000004,High
Jul 2017,Pecos,NCAR,High,Low,3210.65,31.94,0.64,13.34,40.17,16.78,72.52,23.32,37.96,0,-7.79,0,3140.76,3.64,68.28,31.81,3244.49,61.41,-15000.22,16.62,-46.4499999999989,High
Aug 2017,Pecos,NCAR,High,Low,2618.93,29.45,1.04,12.51,35.62,14.59,73.95,23.74,32.74,0,-7.63,0,2556.74,4.57,67.55,27.66,2656.52,65.74,-15051.07,4.33,-50.8500000000004,High
Sep 2017,Pecos,NCAR,High,Low,384.04,1.72,3.84,7.33,27.98,30.74,84.18,25.89,4.19,0,-3.41,0,378.13,4.39,74.19,23.69,480.41,69.44,-15103.83,3.7,-52.7600000000002,High
Oct 2017,Pecos,NCAR,High,Low,4736.98,51.46,1.33,26.52,35.48,4.25,20.86,5.8,54.71,0,-8.55,0,4630.82,3.58,19.64,14.18,4668.22,50.78,-15185.04,-18.66,-81.2100000000009,High
Nov 2017,Pecos,NCAR,High,Low,235.88,1.9,0.3,16.02,1.89,15.74,7.8,1.47,2.9,0,-1.1,0,231.09,1.12,8.15,0.51,240.87,77.42,-15168.12,26.64,16.9200000000001,High
Dec 2017,Pecos,NCAR,High,Low,2036.85,19.7,0.29,9.57,13.29,1.7,6.86,1.06,21.75,0,-1.96,0,1995.4,0.77,6.48,0,2002.65,61.74,-15173.15,-15.68,-5.02999999999884,High
Jan 2018,Pecos,NCAR,High,Low,2128.99,23.84,0.29,4.68,19.5,1.7,6.86,1.17,25.07,0,0.36,0,2080.07,1.29,6.89,0,2088.25,72.66,-15159.16,10.92,13.9899999999998,High
Feb 2018,Pecos,NCAR,High,Low,866.87,10.08,0.28,2.54,7.67,3.06,6.86,1.37,10.48,0,1.37,0,846.3,1.85,7.52,0,855.67,89.27,-15139.41,16.61,19.75,High
Mar 2018,Pecos,NCAR,High,Low,2148.11,33.58,0.26,4.09,19.59,4.67,7.03,1.55,25.66,0,-0.42,0,2088.87,15.26,8.67,0.21,2113.02,91.85,-15133.05,2.58,6.36000000000058,High
Apr 2018,Pecos,NCAR,High,Low,1572.58,14.95,0.33,19.97,20.2,19.53,36.12,12.18,19.14,0,-8.02,0,1538.48,2.67,37.37,14.91,1593.43,103.57,-15113.51,11.72,19.5399999999991,High
May 2018,Pecos,NCAR,High,Low,3910.44,44.32,0.26,20.17,43.17,9.03,51,16.63,48.63,0,-20.57,0,3817.49,10.84,50.01,28.78,3907.11,90.81,-15141.24,-12.76,-27.7299999999996,High
Jun 2018,Pecos,NCAR,High,Low,3582.26,30.61,0.94,26.88,44.47,39.61,65.53,20.37,41.02,0,-7.72,0,3510.63,7.54,64.31,32.37,3614.85,109.32,-15176.33,18.51,-35.0900000000001,High
Jul 2018,Pecos,NCAR,High,Low,2122.73,21.87,0.64,27.27,36.81,38.13,90.35,29.19,25.6,0,-6.92,0,2075.26,3.49,85.98,32.77,2197.5,95.03,-15220.57,-14.29,-44.2399999999998,High
Aug 2018,Pecos,NCAR,High,Low,3139.35,37.15,1.04,11.69,41.14,12.08,66.94,21.99,38.07,0,-8.59,0,3064.13,6.03,62.09,28.84,3161.09,68.89,-15295.82,-26.14,-75.25,High
Sep 2018,Pecos,NCAR,High,Low,3310.75,29.84,3.84,22.18,35.96,21.55,48.55,14.7,36.27,0,-7.1,0,3244.64,4.18,46.05,23.32,3318.18,80.82,-15340.14,11.93,-44.3199999999997,High
Oct 2018,Pecos,NCAR,High,Low,2173.46,19.57,1.33,28.75,20.78,24.33,47.61,14.41,25.5,0,-5.35,0,2128.39,1.05,44.36,15.86,2189.67,83.04,-15368.14,2.22000000000001,-28,High
Nov 2018,Pecos,NCAR,High,Low,1065.61,12.1,0.3,16.77,6.93,12.41,8.44,1.74,13.03,0,0.37,0,1040.47,0.74,8.63,1.07,1050.9,68.32,-15397.06,-14.72,-28.9200000000001,High
Dec 2018,Pecos,NCAR,High,Low,91.57,0.77,0.29,3.21,1.57,3.83,6.88,1.06,1.12,0,-1.52,0,89.68,1.63,6.8,0,98.11,60.93,-15391.43,-7.38999999999999,5.6299999999992,High
Jan 2019,Pecos,NCAR,High,Low,826.62,9.51,0.29,1.37,8.82,1.71,6.89,1.18,10.52,0,0.58,0,806.59,0.74,6.51,0,813.84,57.69,-15397.65,-3.24,-6.21999999999935,High
Feb 2019,Pecos,NCAR,High,Low,588.63,4.37,0.28,1.86,6.74,3.68,6.89,1.22,6.82,0,-1.45,0,577.44,1.18,7.07,0,585.69,64,-15392.26,6.31,5.38999999999942,High
Mar 2019,Pecos,NCAR,High,Low,719.01,13.74,0.26,1.06,9.97,5.18,11.16,2.33,9.54,0,-1.06,0,695.73,9.21,11.25,2.57,718.76,65.66,-15392.56,1.66,-0.299999999999272,High
Apr 2019,Pecos,NCAR,High,Low,278.35,3.03,0.33,5.25,24.75,24.28,73.28,23.95,3.63,0,-5.42,0,271.69,3.07,65.74,18.96,359.46,68.04,-15395.48,2.38000000000001,-2.92000000000007,High
May 2019,Pecos,NCAR,High,Low,1438.78,14.12,0.26,4.49,31.16,18.12,73.75,23.54,17.42,0,-7.82,0,1407.25,4.67,66.31,25.65,1503.87,52.09,-15465.56,-15.95,-70.0799999999999,High
Jun 2019,Pecos,NCAR,High,Low,5594.02,55.96,0.94,23.65,47.5,12.39,45.39,13.54,65,0,-7.99,0,5473.06,6.13,44.18,31.35,5554.72,49.04,-15531.83,-3.05,-66.2700000000004,High
Jul 2019,Pecos,NCAR,High,Low,4418.53,46.54,0.64,23.98,41.75,13.53,67.8,21.48,55.06,0,-9.95,0,4316.93,4.93,64.63,31.48,4417.98,71.82,-15538.02,22.78,-6.19000000000051,High
Aug 2019,Pecos,NCAR,High,Low,1824.51,19.35,1.04,13.77,30.14,21.74,83.41,26.8,23.79,0,-5.73,0,1781.36,3.95,76.28,27.84,1889.44,81.74,-15570.73,9.92,-32.7099999999991,High
Sep 2019,Pecos,NCAR,High,Low,1241.42,11.23,3.84,12.51,28.95,25.7,76.63,24.19,14.37,0,-3.62,0,1215.82,2.92,69.71,23.77,1312.21,70.46,-15637.11,-11.28,-66.380000000001,High
Oct 2019,Pecos,NCAR,High,Low,947.59,10.31,1.33,14.03,24.6,24.18,58.85,18.6,11.22,0,-3.85,0,926.06,1.02,52.64,15.14,994.87,56.45,-15702.56,-14.01,-65.4499999999989,High
Nov 2019,Pecos,NCAR,High,Low,664.38,7.71,0.3,7,7.03,6.57,9.31,2.09,8.44,0,-0.11,0,648.22,0.67,9,1.28,659.18,44.48,-15750.58,-11.97,-48.0200000000004,High
Dec 2019,Pecos,NCAR,High,Low,912.8,9.98,0.29,2.72,8.62,1.72,6.91,1.06,11.2,0,0.05,0,891.61,0.6,6.48,0,898.7,43.17,-15750.76,-1.31,-0.180000000000291,High
Jan 2020,Pecos,NCAR,High,Low,961.86,11.79,0.29,1.75,9.8,1.72,6.91,1.17,11.9,0,1.46,0,938.18,0.79,6.47,0,945.44,49.44,-15745.36,6.27,5.39999999999964,High
Feb 2020,Pecos,NCAR,High,Low,1292.66,13.41,0.28,2.74,11.73,2.23,6.91,1.16,14.93,0,-0.68,0,1264.33,2.14,6.99,0,1273.45,56.78,-15737.74,7.34,7.6200000000008,High
Mar 2020,Pecos,NCAR,High,Low,107.67,3.36,0.26,0.83,9.64,13.05,10.21,1.6,1.65,0,0.5,0,102.66,5.71,9.88,1.9,120.16,65.05,-15729.25,8.27,8.48999999999978,High
Apr 2020,Pecos,NCAR,High,Low,721.95,9.93,0.33,7.17,26.93,19.05,62.3,20.66,9.82,0,-7.23,0,702.2,2.43,56.17,16.49,777.29,60.36,-15737.62,-4.69,-8.3700000000008,High
May 2020,Pecos,NCAR,High,Low,1864.04,19.42,0.26,4.84,34.09,13.75,67.92,21.94,22.5,0,-11.19,0,1822.12,5.69,62.59,27.41,1917.81,53.71,-15793.15,-6.65,-55.5299999999988,High
Jun 2020,Pecos,NCAR,High,Low,855.46,5.99,0.94,4.95,37.4,36.53,98.43,30.28,10.55,0,-2.21,0,838.92,3.31,87.33,33.98,963.53,57.45,-15855.23,3.74,-62.0799999999999,High
Jul 2020,Pecos,NCAR,High,Low,2964.42,35.76,0.64,9.29,49.04,18.5,80.35,25.78,36.36,0,-7.42,0,2892.3,3.99,72.55,32.44,3001.27,39.15,-15949.02,-18.3,-93.7900000000009,High
Aug 2020,Pecos,NCAR,High,Low,3576.43,39.23,1.04,8.81,46.46,12.61,65.05,20.66,42.15,0,-7.23,0,3495.06,4.84,59.45,27.89,3587.24,51.72,-16007.09,12.57,-58.0699999999997,High
Sep 2020,Pecos,NCAR,High,Low,5232.08,52.69,3.84,34.18,35.1,11.15,29.95,8.28,56.89,0,-6.08,0,5122.5,4.49,29.57,21.43,5178,70.51,-16044.46,18.79,-37.369999999999,High
Oct 2020,Pecos,NCAR,High,Low,2031.75,20.47,1.33,33.87,19.37,29.31,43.71,13.14,22.18,0,-3.23,0,1989.11,1.1,40.64,13.71,2044.56,86.55,-16036.75,16.04,7.70999999999913,High
Nov 2020,Pecos,NCAR,High,Low,1372.15,15.1,0.3,19.29,6,11.11,7.12,1.16,15.99,0,0.52,0,1341.07,0.69,7.1,0.21,1349.07,66.54,-16062.09,-20.01,-25.3400000000001,High
Dec 2020,Pecos,NCAR,High,Low,803.09,9.64,0.29,4.76,5.94,2.07,6.93,1.06,9.89,0,0.64,0,783.55,0.66,6.75,0,790.96,60.29,-16051.74,-6.25000000000001,10.3500000000004,High
Jan 2021,Pecos,NCAR,High,Low,892.97,8.87,0.29,1.81,9.01,1.73,6.93,1.17,10.76,0,-0.6,0,873.34,0.67,6.78,0,880.79,63.28,-16047.07,2.99,4.67000000000007,High
Feb 2021,Pecos,NCAR,High,Low,594.19,4.28,0.28,1.75,6.49,3.48,6.93,1.3,6.99,0,-1.46,0,582.92,1.26,7.25,0,591.43,69.53,-16042.67,6.25,4.39999999999964,High
Mar 2021,Pecos,NCAR,High,Low,194.15,2.68,0.26,1.55,10.88,12.76,25.33,6.06,2.69,0,-2.37,0,188.78,5.64,22.32,7.21,223.95,70.92,-16042.77,1.39,-0.100000000000364,High
Apr 2021,Pecos,NCAR,High,Low,512.99,5.33,0.33,8.67,26.25,26.08,68.35,22.4,5.73,0,-4.29,0,501.94,1.1,62.79,22.29,588.11,66,-16068.93,-4.92,-26.1599999999999,High
May 2021,Pecos,NCAR,High,Low,781.6,6.76,0.26,4.08,30.69,26.63,83.55,26.35,9.09,0,-4.16,0,765.75,3.05,74.34,28.21,871.35,49.34,-16135.73,-16.66,-66.7999999999993,High
Jun 2021,Pecos,NCAR,High,Low,5567.31,59.4,0.94,20.23,53.55,11.53,48.48,14.54,65.58,0,-8.56,0,5442.33,6.64,45.58,31.16,5525.72,36.25,-16216.21,-13.09,-80.4799999999996,High
Jul 2021,Pecos,NCAR,High,Low,2691.01,31.84,0.64,15.4,37.74,21.53,79.34,25.52,31.94,0,-2.54,0,2627.23,3.42,74.46,31.93,2737.04,66.64,-16224.3,30.39,-8.09000000000015,High
Aug 2021,Pecos,NCAR,High,Low,1044.44,13.79,1.04,8.35,33.9,30.36,93.23,29.93,13.73,0,0.64,0,1016.92,2.29,83.9,28.59,1131.7,62.21,-16280.65,-4.43,-56.3500000000004,High
Sep 2021,Pecos,NCAR,High,Low,889.66,6.96,3.84,7.2,28.27,23.11,78.54,24.48,9.93,0,-3.42,0,872.77,1.86,69.61,23.7,967.93,45.16,-16358.17,-17.05,-77.5200000000004,High
Oct 2021,Pecos,NCAR,High,Low,1108.04,10.77,1.33,9.32,21.4,16.04,57.4,17.65,12.6,0,-3.24,0,1084.68,0.66,50.37,15.26,1150.97,34.77,-16429.42,-10.39,-71.2499999999982,High
Nov 2021,Pecos,NCAR,High,Low,253.09,4.91,0.3,2.59,10.01,8.28,21.61,6.5,3.61,0,-0.75,0,244.58,1.64,19.6,4.47,270.28,29.51,-16475.08,-5.26,-45.6600000000035,High
Dec 2021,Pecos,NCAR,High,Low,632.28,6.41,0.29,1.9,6.49,1.74,6.95,1.06,7.78,0,-0.36,0,618.09,0.41,6.25,0,624.74,26.75,-16491.8,-2.76,-16.7199999999975,High
Jan 2022,Pecos,NCAR,High,Low,1413.97,15.92,0.29,4.35,12.48,1.74,6.95,1.17,16.39,0,0.29,0,1381.67,0.83,6.18,0,1388.67,31.15,-16490.28,4.4,1.52000000000044,High
Feb 2022,Pecos,NCAR,High,Low,1234.88,11.62,0.28,3.05,10.6,1.87,7.03,1.13,14.5,0,-1.49,0,1208.76,1.6,6.9,0.08,1217.35,41.49,-16479.38,10.34,10.8999999999978,High
Mar 2022,Pecos,NCAR,High,Low,64.9,1.6,0.26,1.86,7.12,10.69,22.51,4.4,1.02,0,-0.97,0,62.27,4.53,18.59,8.73,94.13,49.21,-16472.34,7.72,7.04000000000087,High
Apr 2022,Pecos,NCAR,High,Low,267.24,6.82,0.33,4.58,23.51,20.36,72.28,23.41,4.12,0,-3.34,0,256.31,2.76,62.86,17.37,339.29,45.17,-16499.14,-4.04,-26.7999999999993,High
May 2022,Pecos,NCAR,High,Low,3912.46,42.89,0.26,11.98,45.38,9.75,48.46,15.36,44.65,0,-11.08,0,3824.92,6.62,44.8,28.23,3904.57,34.33,-16564.6,-10.84,-65.4599999999991,High
Jun 2022,Pecos,NCAR,High,Low,1362.18,12.21,0.94,5.04,44.65,39.66,83.94,26.98,14.59,0,0.11,0,1335.38,3,77.68,33.01,1449.08,58.28,-16592.36,23.95,-27.760000000002,High
Jul 2022,Pecos,NCAR,High,Low,2867.36,33.55,0.64,15.54,44.37,22.83,80.1,25.18,35.02,0,-6.02,0,2798.78,3.13,72.16,32.67,2906.74,42.55,-16667.64,-15.73,-75.2799999999988,High
Aug 2022,Pecos,NCAR,High,Low,3161.62,32.32,1.04,8.17,42.85,13.8,71.02,22.48,38.16,0,-7.8,0,3091.14,3.95,64.52,28.52,3188.14,46.86,-16726.23,4.31,-58.5900000000001,High
Sep 2022,Pecos,NCAR,High,Low,2524.69,25.63,3.84,17.11,30.84,16.86,59.86,18.36,28.95,0,-5.11,0,2470.11,3.47,54.71,22.5,2550.79,59.91,-16772.93,13.05,-46.7000000000007,High
Oct 2022,Pecos,NCAR,High,Low,3961.77,41.94,1.33,28.88,25.06,6,24.62,7.04,44.78,0,-7.19,0,3875.05,2.51,23.58,14.4,3915.53,60.69,-16813.08,0.780000000000001,-40.1500000000015,High
Nov 2022,Pecos,NCAR,High,Low,53.99,1.65,0.3,15.52,2.88,18.1,9.82,2.28,0.81,0,-0.69,0,51.53,2.35,10.21,1.41,65.49,73.76,-16807.46,13.07,5.62000000000262,High
Dec 2022,Pecos,NCAR,High,Low,436.98,5.76,0.29,3.12,4.11,2.49,6.97,1.06,5.7,0,0.31,0,425.52,0.99,6.68,0,433.2,55.87,-16816.29,-17.89,-8.83000000000175,High
Jan 2023,Pecos,NCAR,High,Low,272.27,3.72,0.29,0.82,3.42,1.75,6.97,1.17,3.68,0,-0.04,0,264.87,1.56,6.36,0,272.78,56.72,-16816.2,0.850000000000001,0.0900000000001455,High
Feb 2023,Pecos,NCAR,High,Low,381.67,2.52,0.28,0.83,5.33,3.39,7.13,1.25,4.41,0,-1.27,0,374.74,1.3,7.33,0.1,383.47,57.83,-16818.35,1.11,-2.14999999999782,High
Mar 2023,Pecos,NCAR,High,Low,359.33,4.81,0.26,1.8,9.64,10.48,22.62,4.44,4.45,0,-1.55,0,350.07,5.66,18.84,8.88,383.45,58.33,-16821.2,0.5,-2.85000000000218,High
Apr 2023,Pecos,NCAR,High,Low,23.91,1.75,0.33,4.14,26.76,28.56,85.32,27.17,0.34,0,-3.35,0,21.82,3.09,75.79,25.36,126.05,56.83,-16845.36,-1.5,-24.1599999999999,High
May 2023,Pecos,NCAR,High,Low,3912.84,45.06,0.26,16,45.8,10.37,51.33,15.79,45.27,0,-12.74,0,3822.51,6.63,46.9,28.64,3904.69,37.4,-16931.88,-19.43,-86.5200000000004,High
Jun 2023,Pecos,NCAR,High,Low,2831.87,24.72,0.94,13.17,46.95,32.4,70.13,22.06,31.19,0,-6.8,0,2775.96,4.74,65.98,33,2879.69,61.47,-16963.53,24.07,-31.6499999999978,High
Jul 2023,Pecos,NCAR,High,Low,3193.66,35.48,0.64,19.85,45.94,24.8,80.48,25.77,39.1,0,-8.66,0,3119.08,3.79,74.8,33.29,3230.96,58.11,-17020.21,-3.36,-56.6800000000003,High
Aug 2023,Pecos,NCAR,High,Low,869.73,5.95,1.04,5.11,32.47,29.14,94.25,29.54,10.78,0,-3.63,0,853,2.19,83.69,28.74,967.61,59.15,-17077.77,1.04,-57.5600000000013,High
Sep 2023,Pecos,NCAR,High,Low,334.24,1.02,3.84,6.99,25.12,25.43,86.61,25.67,3.4,0,-3.66,0,329.83,1.83,73.63,24.01,429.3,43.5,-17164.07,-15.65,-86.2999999999993,High
Oct 2023,Pecos,NCAR,High,Low,2987.52,31.24,1.33,16.15,26.65,5.7,26.74,7.94,33.53,0,-6.37,0,2922.75,1.83,24.47,12.79,2961.84,30.5,-17249.28,-13,-85.2099999999991,High
Nov 2023,Pecos,NCAR,High,Low,919.75,9.32,0.3,10.09,8.23,8.43,12.83,3.54,10.9,0,-0.81,0,899.52,0.53,12.89,3.76,916.7,45.77,-17253.7,15.27,-4.42000000000189,High
Dec 2023,Pecos,NCAR,High,Low,1461.16,14.12,0.29,5.88,11.54,1.76,6.99,1.06,16.51,0,-2.02,0,1430.54,0.77,6.52,0,1437.83,41.96,-17256.65,-3.81,-2.95000000000073,High
Jan 2024,Pecos,NCAR,High,Low,680.23,5.53,0.29,1.55,7.1,1.76,6.99,1.17,8.37,0,-1.53,0,666.33,0.46,6.75,0,673.54,51.15,-17248.09,9.19,8.56000000000131,High
Feb 2024,Pecos,NCAR,High,Low,902.74,6.9,0.28,2.24,8.41,2.39,7,1.26,10.41,0,-2.51,0,885.44,1.42,6.97,0,893.83,55.57,-17247.07,4.42,1.02000000000044,High
