Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Colorado,GFDL,No Change,Low,745.53,7.4,0,16.63,0.05,0.09,1.28,0.07,5.17,0,-9.57,0,732.96,0.39,1.17,0,734.52,0,-3911.74,0,0,Low
Feb 2016,Lower_Colorado,GFDL,No Change,Low,55.25,0.35,0,0.75,0.05,0.09,1.28,0.07,0.33,0,-0.48,0,54.57,0.12,1.17,0,55.86,0,-3917.36,0,-5.62000000000035,Low
Mar 2016,Lower_Colorado,GFDL,No Change,Low,407.19,3.94,0,8.97,0.05,0.09,1.29,0.07,2.83,0,-5.33,0,400.42,0.33,1.18,0,401.93,0,-3918.72,0,-1.35999999999967,Low
Apr 2016,Lower_Colorado,GFDL,No Change,Low,53.54,0.4,0,0.38,0.81,0.41,5.63,2.04,0.33,0,-0.55,0,52.82,0.17,3.99,0.93,57.91,0,-3922.43,0,-3.71000000000004,Low
May 2016,Lower_Colorado,GFDL,No Change,Low,190.76,1.63,0,2.73,1.83,1.03,6.1,2.41,1.23,0,-2.31,0,187.9,0.41,4.5,1.56,194.37,0,-3927.17,0,-4.74000000000024,Low
Jun 2016,Lower_Colorado,GFDL,No Change,Low,104.89,1.15,0,1.07,2.12,1.21,7.06,2.83,0.93,0,-0.99,0,102.81,0.17,5.14,3.09,111.21,0,-3933.5,0,-6.32999999999993,Low
Jul 2016,Lower_Colorado,GFDL,No Change,Low,2561.46,29.56,0,59.58,1.1,0.66,4.07,1.41,22.75,0,-31.72,0,2509.15,1.26,3.1,2.87,2516.38,0,-3940.89,0,-7.38999999999987,Low
Aug 2016,Lower_Colorado,GFDL,No Change,Low,1966.63,23.07,0,45.57,1.24,0.73,4.55,1.64,17.74,0,-24.1,0,1925.82,1.09,3.42,2.56,1932.89,0,-3955.39,0,-14.5,Low
Sep 2016,Lower_Colorado,GFDL,No Change,Low,2708.69,31.5,0,66.69,0.52,0.33,2.77,0.78,23.73,0,-36.7,0,2653.47,1.31,2.19,1.96,2658.93,0,-3967.22,0,-11.8299999999999,Low
Oct 2016,Lower_Colorado,GFDL,No Change,Low,988.19,10.51,0,22.77,0.76,0.42,3.77,1.25,7.79,0,-13.1,0,969.89,0.5,2.85,0.69,973.93,0,-3984.15,0,-16.9300000000003,Low
Nov 2016,Lower_Colorado,GFDL,No Change,Low,1846.97,19,0,41.53,0.05,0.09,1.29,0.07,13.94,0,-23.45,0,1814.02,0.97,1.18,0,1816.17,0,-3992.66,0,-8.50999999999976,Low
Dec 2016,Lower_Colorado,GFDL,No Change,Low,246.83,2.34,0,4.82,0.05,0.09,1.29,0.07,1.91,0,-2.62,0,242.59,0.18,1.18,0,243.94,0,-4003.39,0,-10.73,Low
Jan 2017,Lower_Colorado,GFDL,No Change,Low,1475.07,14.75,0,33.07,0.05,0.09,1.29,0.07,10.47,0,-19.07,0,1449.86,0.79,1.18,0,1451.83,0,-4005.32,0,-1.93000000000029,Low
Feb 2017,Lower_Colorado,GFDL,No Change,Low,737.68,7.36,0,16.74,0.05,0.09,1.29,0.07,5.33,0,-9.81,0,724.98,0.48,1.18,0,726.64,0,-4015.15,0,-9.82999999999993,Low
Mar 2017,Lower_Colorado,GFDL,No Change,Low,1493.65,13.95,0,32.53,0.05,0.09,1.29,0.07,10.22,0,-19.44,0,1469.48,0.91,1.18,0,1471.56,0,-4020.84,0,-5.69000000000005,Low
Apr 2017,Lower_Colorado,GFDL,No Change,Low,340.07,3.02,0,6.33,0.48,0.14,4.83,1.7,2.27,0,-4.12,0,334.78,0.47,3.48,0.35,339.07,0,-4031.28,0,-10.4400000000001,Low
May 2017,Lower_Colorado,GFDL,No Change,Low,178.87,1.67,0,2.69,1.84,1.03,6.2,2.45,1.34,0,-2.35,0,175.86,0.52,4.56,1.56,182.51,0,-4036.62,0,-5.33999999999969,Low
Jun 2017,Lower_Colorado,GFDL,No Change,Low,579.87,6.44,0,12.39,2.09,1.21,6.49,2.58,4.78,0,-7.44,0,568.65,0.61,4.78,2.99,577.04,0,-4042.94,0,-6.32000000000016,Low
Jul 2017,Lower_Colorado,GFDL,No Change,Low,2486.98,29.13,0,58.33,1.07,0.65,3.93,1.34,22.59,0,-30.97,0,2435.26,1.36,3,2.79,2442.42,0,-4052.5,0,-9.55999999999995,Low
Aug 2017,Lower_Colorado,GFDL,No Change,Low,1887.06,21.49,0,42.58,1.32,0.78,4.65,1.69,16.52,0,-22.77,0,1849.05,1.15,3.5,2.59,1856.29,0,-4066.26,0,-13.7600000000002,Low
