Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,UKMO,High,No Change,551.98,5.19,0.15,2.22,4.29,1.64,6.1,1.18,6.74,0,-0.03,0,540.05,0.5,7.29,0,547.85,179.66,-14348.74,0,0,High
Feb 2016,Pecos,UKMO,High,No Change,711.3,5.35,0.14,2.93,8.63,8,6.1,1.37,8.31,0,-0.9,0,697.64,2.83,7.77,0,708.24,179.94,-14346.96,0.280000000000001,1.78000000000065,High
Mar 2016,Pecos,UKMO,High,No Change,230.43,6.77,0.14,1.19,18.59,26.28,13.83,3.57,2.87,0,-0.44,0,220.79,13.85,16.66,4.13,255.43,177.53,-14344.27,-2.41,2.68999999999869,High
Apr 2016,Pecos,UKMO,High,No Change,667.93,8.61,0.17,21.92,22.15,36.32,66.84,22.2,7.83,0,-2.72,0,651.49,3.74,64.79,19.35,739.38,163.45,-14356.24,-14.08,-11.9699999999993,High
May 2016,Pecos,UKMO,High,No Change,173.31,4.07,0.14,10.16,34.99,51.6,92.02,29.9,1.97,0,0.51,0,167.28,10.14,85.17,30.1,292.68,129.13,-14415.13,-34.32,-58.8899999999994,High
Jun 2016,Pecos,UKMO,High,No Change,876.53,9.95,0.48,4.92,40.25,40.67,100.15,32.05,11.22,0,-1.79,0,855.36,7.73,91.31,34.35,988.76,89.49,-14504.88,-39.64,-89.75,High
Jul 2016,Pecos,UKMO,High,No Change,1170.37,12.38,0.33,7.37,39.26,31.77,104.33,33.93,14.94,0,-4.56,0,1143.05,2.41,95.22,34.31,1274.98,65.85,-14597.91,-23.64,-93.0300000000007,High
Aug 2016,Pecos,UKMO,High,No Change,2813.1,32.67,0.53,5.3,44.16,14.1,76.52,24.75,34.49,0,-6.61,0,2745.93,4.47,69.06,29.39,2848.85,48.53,-14692.24,-17.32,-94.3299999999999,High
Sep 2016,Pecos,UKMO,High,No Change,7532.06,79.48,1.96,40.66,50.86,6.64,22.74,6.14,85.28,0,-8.66,0,7367.3,5.23,23.11,21.79,7417.42,61.29,-14745.53,12.76,-53.2900000000009,High
Oct 2016,Pecos,UKMO,High,No Change,3948.71,40.01,0.68,42.53,19.46,16.11,24.94,7.11,43.49,0,-7.48,0,3865.21,2.3,24.89,13.35,3905.75,99,-14707.31,37.71,38.2200000000012,High
