Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,MPIM,High,No Change,760.34,8,0.11,2.34,5.89,1.46,6.27,1.25,9.11,0,0.79,0,743.23,0.55,8.21,0.19,752.18,179.66,-14370.19,0,0,Low
Feb 2016,Pecos,MPIM,High,No Change,1592.67,15.94,0.11,2.45,17.19,7.71,10.63,3.28,18.92,0,0.26,0,1557.81,3.86,12.91,5.79,1580.38,180.91,-14365.5,1.25,4.69000000000051,Low
Mar 2016,Pecos,MPIM,High,No Change,273.08,8.33,0.1,1.48,18.26,25.67,15.82,4.21,4.07,0,-0.33,0,260.68,14.69,19.01,8.88,303.26,184.83,-14359.46,3.92000000000002,6.04000000000087,Low
Apr 2016,Pecos,MPIM,High,No Change,39.9,1.32,0.12,25.58,14.71,42.33,46.5,15.07,0.93,0,-2.93,0,37.65,6.42,47.32,19.07,110.46,170.03,-14376.23,-14.8,-16.7700000000004,Low
May 2016,Pecos,MPIM,High,No Change,5750.07,63.07,0.1,36.91,40.69,21.33,19.67,5.62,66,0,-5.75,0,5621,12.66,22.96,25.08,5681.7,126.51,-14428.73,-43.52,-52.5,Low
Jun 2016,Pecos,MPIM,High,No Change,1428.36,7.28,0.36,20.65,38.89,59.46,56.72,17.81,17.02,0,-3.57,0,1404.06,11.13,56.73,31.41,1503.32,136.95,-14407.61,10.44,21.119999999999,Low
Jul 2016,Pecos,MPIM,High,No Change,2794.15,33.91,0.24,35.92,39.18,36.95,51.9,16.59,36.02,0,-9.41,0,2724.21,5.42,52.22,31.41,2813.25,98.56,-14464.48,-38.39,-56.869999999999,Low
Aug 2016,Pecos,MPIM,High,No Change,1572.67,12.76,0.4,10.23,23.88,19.71,49,15.63,19.3,0,-5.14,0,1540.6,3.9,46.9,27.17,1618.57,83.89,-14504.58,-14.67,-40.1000000000004,Low
Sep 2016,Pecos,MPIM,High,No Change,2679.05,25.68,1.48,19.3,18.62,8.76,36.67,11.22,30.88,0,-5.8,0,2622.5,3.79,35.3,22.99,2684.58,74.52,-14550.96,-9.37,-46.3799999999992,Low
Oct 2016,Pecos,MPIM,High,No Change,3657.63,38.59,0.51,27.36,17.31,4.83,13.22,3.75,41.45,0,-3.34,0,3577.59,2.59,13.75,11.63,3605.56,74.53,-14574.33,0.0100000000000051,-23.3700000000008,Low
Nov 2016,Pecos,MPIM,High,No Change,392.22,4.44,0.11,16.35,3.21,15.66,7.95,1.86,4.92,0,-0.1,0,382.86,0.76,8.69,1.67,393.98,82.73,-14557.31,8.2,17.0200000000004,Low
Dec 2016,Pecos,MPIM,High,No Change,794.65,7.72,0.11,4.84,4.58,1.43,6.12,1.06,9.09,0,-0.53,0,777.84,0.37,6.19,0,784.4,67.68,-14560.26,-15.05,-2.95000000000073,Low
Jan 2017,Pecos,MPIM,High,No Change,871.7,8.69,0.11,2.66,7.51,1.44,6.12,1.18,10.04,0,-0.36,0,852.97,0.42,6.24,0,859.63,69.7,-14556.76,2.02,3.5,Low
Feb 2017,Pecos,MPIM,High,No Change,798.59,8.14,0.11,1.4,8.6,2.69,6.38,1.38,9.7,0,-0.89,0,780.75,1.84,7.26,0.32,790.18,74.49,-14552.03,4.78999999999999,4.72999999999956,Low
Mar 2017,Pecos,MPIM,High,No Change,940.76,16.01,0.1,1.24,14.19,6.24,14.09,3.32,11.47,0,-3.78,0,913.28,10.7,13.91,8.57,946.47,78.15,-14548.55,3.66000000000001,3.48000000000138,Low
Apr 2017,Pecos,MPIM,High,No Change,1201.78,13.59,0.12,12.88,16.04,11.07,32.08,10.78,15.38,0,-6.68,0,1172.82,2.53,31.37,16.11,1222.83,82.95,-14560.2,4.8,-11.6500000000015,Low
May 2017,Pecos,MPIM,High,No Change,3826.99,41.17,0.1,19.87,32.63,5.72,28.63,8.85,43.66,0,-14.44,0,3742.15,8.94,29.46,26.4,3806.95,77.85,-14588.91,-5.10000000000001,-28.7099999999991,Low
Jun 2017,Pecos,MPIM,High,No Change,1291.95,9.6,0.36,14.57,28.94,35.93,57.19,18.26,15.75,0,-5.36,0,1266.59,7.74,55.92,33.23,1363.49,95.07,-14605.86,17.22,-16.9500000000007,Low
Jul 2017,Pecos,MPIM,High,No Change,1801.01,18.27,0.24,22.34,25.33,25.8,55.77,17.76,21.94,0,-6.05,0,1760.8,2.71,53.82,32.25,1849.58,71.1,-14667.64,-23.97,-61.7799999999988,Low
Aug 2017,Pecos,MPIM,High,No Change,2423.08,28.3,0.4,8.52,31.87,8.85,47.96,15.39,30.47,0,-7.65,0,2364.31,4.8,44.72,28.42,2442.25,54.82,-14722.02,-16.28,-54.380000000001,Low
Sep 2017,Pecos,MPIM,High,No Change,3082.44,32.02,1.48,14.24,30.75,8.23,34.31,10.54,36.84,0,-8.01,0,3013.59,4.74,32.73,22.9,3073.96,65.7,-14760.17,10.88,-38.1499999999996,Low
Oct 2017,Pecos,MPIM,High,No Change,1353.37,13.61,0.51,19.99,15.86,18.47,33.71,10.39,16.51,0,-4.58,0,1323.25,1.31,31.35,13.59,1369.49,79.26,-14778.02,13.56,-17.8500000000004,Low
Nov 2017,Pecos,MPIM,High,No Change,803.26,7.81,0.11,13.4,5.13,9.09,8.09,1.9,9.53,0,-1.92,0,785.92,0.4,8.63,2.18,797.13,68.62,-14802.99,-10.64,-24.9699999999993,Low
Dec 2017,Pecos,MPIM,High,No Change,504.88,5.2,0.11,3.56,4.57,1.72,6.14,1.06,6.01,0,-1.52,0,493.67,0.42,6.2,0,500.29,62.22,-14803.74,-6.40000000000001,-0.75,Low
Jan 2018,Pecos,MPIM,High,No Change,317.11,3.24,0.11,0.68,5.14,1.44,6.14,1.18,4.07,0,-2.06,0,309.79,1.04,6.05,0,316.88,63.96,-14804.33,1.74,-0.590000000000146,Low
Feb 2018,Pecos,MPIM,High,No Change,454.21,3.81,0.11,0.91,6.63,2.86,6.34,1.27,5.4,0,-2.24,0,445,1.49,6.9,0.22,453.6,66.58,-14807.29,2.62,-2.96000000000095,Low
Mar 2018,Pecos,MPIM,High,No Change,330.19,5.97,0.1,1.04,9.75,9.68,15.24,2.86,4.37,0,-2.12,0,319.85,7.07,13.62,8.75,349.28,68.51,-14809.41,1.93000000000001,-2.11999999999898,Low
Apr 2018,Pecos,MPIM,High,No Change,353.31,6.89,0.12,6.14,17.54,15.77,44.35,14.59,5.38,0,-4.43,0,341.03,3.55,41.61,19.1,405.3,67.35,-14828.3,-1.16000000000001,-18.8899999999994,Low
