Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Central_Closed,NCAR,High,Low,17.09,0.21,0,0,0.14,0.43,1.28,0.04,0.1,0,-0.4,0,16.78,0.9,0.94,0,18.63,0,-2469.51,0,0,No Change
Feb 2016,Central_Closed,NCAR,High,Low,457.25,2.17,0,0,0.9,0.84,1.42,0.09,2.68,0,-0.31,0,452.4,2.42,1.39,0,456.21,0,-2471.04,0,-1.52999999999975,No Change
Mar 2016,Central_Closed,NCAR,High,Low,39.71,0.55,0,0,0.62,0.72,1.56,0.14,0.32,0,-4.41,0,38.84,5.07,1.32,0.1,45.33,0,-2470,0,1.03999999999996,No Change
Apr 2016,Central_Closed,NCAR,High,Low,162.74,1.04,0,0,1.3,1.25,3.13,0.53,1.03,0,-3.53,0,160.67,4.52,2.65,1.85,169.7,0,-2475.62,0,-5.61999999999989,No Change
May 2016,Central_Closed,NCAR,High,Low,73.26,0.08,0,0,3.96,5.39,17.83,2.86,0.33,0,-3.05,0,72.85,4.55,13.55,5.43,96.38,0,-2482.57,0,-6.95000000000027,No Change
Jun 2016,Central_Closed,NCAR,High,Low,522,1.59,0,0,4.87,5.84,18.28,3.07,2.98,0,-3.3,0,517.43,5.86,14.24,6.45,543.98,0,-2505.69,0,-23.1199999999999,No Change
Jul 2016,Central_Closed,NCAR,High,Low,1806.5,6.01,0,0,3.24,3.96,12.09,1.91,11.11,0,1.4,0,1789.38,5.33,9.45,5.9,1810.07,0,-2527.67,0,-21.98,No Change
Aug 2016,Central_Closed,NCAR,High,Low,1573.45,5.24,0,0,2.9,3.47,10.17,1.58,9.49,0,0.93,0,1558.72,4.88,8.03,5.16,1576.79,0,-2531.24,0,-3.56999999999971,No Change
Sep 2016,Central_Closed,NCAR,High,Low,2518.93,8.81,0,0,1.65,2.07,6.14,0.87,16.94,0,4.53,0,2493.18,4.7,4.86,4.13,2506.87,0,-2534.58,0,-3.34000000000015,No Change
Oct 2016,Central_Closed,NCAR,High,Low,67.12,0.54,0,0,1.27,2.1,6.95,0.94,0.61,0,0.35,0,65.97,1.03,5.17,2.15,74.31,0,-2522.53,0,12.0499999999997,No Change
Nov 2016,Central_Closed,NCAR,High,Low,110.23,0.74,0,0,0.34,0.54,1.37,0.07,0.64,0,0.27,0,108.84,0.67,1.11,0.07,110.69,0,-2529.72,0,-7.1899999999996,No Change
Dec 2016,Central_Closed,NCAR,High,Low,49.41,1.07,0,0,0.15,0.44,1.29,0.04,0.46,0,0.51,0,47.87,0.86,0.95,0,49.68,0,-2530.19,0,-0.470000000000255,No Change
Jan 2017,Central_Closed,NCAR,High,Low,354.14,2.09,0,0,0.61,0.66,1.29,0.04,2.21,0,0.65,0,349.84,1.49,1.19,0,352.52,0,-2530.46,0,-0.269999999999982,No Change
Feb 2017,Central_Closed,NCAR,High,Low,202.73,1.08,0,0,0.61,0.66,1.29,0.04,1.18,0,-0.73,0,200.47,1.86,1.19,0,203.52,0,-2528.84,0,1.61999999999989,No Change
Mar 2017,Central_Closed,NCAR,High,Low,93.78,0.85,0,0,0.43,0.6,1.47,0.11,0.72,0,-4.22,0,92.22,5.23,1.2,0.15,98.8,0,-2529.63,0,-0.789999999999964,No Change
Apr 2017,Central_Closed,NCAR,High,Low,17.75,0.11,0,0,1.42,1.46,3.57,0.59,0.11,0,-3.43,0,17.53,3.59,2.93,2.38,26.43,0,-2534.65,0,-5.01999999999998,No Change
May 2017,Central_Closed,NCAR,High,Low,266.27,0.87,0,0,4.12,5.2,17.1,2.86,1.44,0,0.87,0,263.96,1.09,13.16,5.5,283.71,0,-2543.34,0,-8.69000000000005,No Change
Jun 2017,Central_Closed,NCAR,High,Low,577.09,1.54,0,0,4.28,5.38,17.3,2.85,2.39,0,1.17,0,573.16,1.47,13.35,6.33,594.31,0,-2560.78,0,-17.4400000000001,No Change
