Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,MPIM,No Change,High,760.34,8.02,0.11,2.22,5.81,1.22,5.65,1.29,9.11,0,0.77,0,743.21,0.55,7.78,0.19,751.72,179.66,-14335.93,0,0,High
Feb 2016,Pecos,MPIM,No Change,High,1592.67,15.96,0.11,1.67,18.17,7.87,12.93,4.3,18.92,0,0.24,0,1557.79,3.86,15.06,5.79,1582.51,180.83,-14330.59,1.17000000000002,5.34000000000015,High
Mar 2016,Pecos,MPIM,No Change,High,273.08,8.36,0.1,1.88,18.18,25.86,21.58,5.66,4.07,0,-0.45,0,260.65,14.72,23.08,8.88,307.33,184.69,-14325.85,3.85999999999999,4.73999999999978,High
Apr 2016,Pecos,MPIM,No Change,High,39.9,1.33,0.12,22.59,24.04,47.58,72.71,24.17,0.93,0,-3.71,0,37.64,6.12,69.76,19.07,132.59,169.84,-14347.03,-14.85,-21.1800000000003,High
May 2016,Pecos,MPIM,No Change,High,5750.07,63.3,0.1,35.04,45.25,21.89,27.98,8.67,66,0,-7.73,0,5620.77,12.74,30.4,25.08,5689,125.07,-14417.42,-44.77,-70.3899999999994,High
Jun 2016,Pecos,MPIM,No Change,High,1428.36,7.22,0.36,16.14,50.97,66.53,89.72,29.01,17.02,0,-3.94,0,1404.12,10.94,85.1,31.41,1531.57,137.33,-14403.54,12.26,13.8799999999992,High
Jul 2016,Pecos,MPIM,No Change,High,2794.15,34.21,0.24,31.34,51.66,42.66,81.7,26.96,36.02,0,-11.25,0,2723.92,5.37,77.97,31.41,2838.67,97.38,-14482.58,-39.95,-79.0399999999991,High
Aug 2016,Pecos,MPIM,No Change,High,1572.67,12.89,0.4,5.66,34.52,25.51,76.87,25.36,19.3,0,-5.25,0,1540.47,3.88,71.12,27.17,1642.65,83.15,-14543.96,-14.23,-61.3799999999992,High
Sep 2016,Pecos,MPIM,No Change,High,2679.05,25.83,1.48,15.81,27.2,13.32,56.3,18.02,30.88,0,-6.12,0,2622.34,3.73,52.57,22.99,2701.64,72.54,-14608.59,-10.61,-64.630000000001,High
Oct 2016,Pecos,MPIM,No Change,High,3657.63,38.67,0.51,24.73,20.13,4.29,17.22,5.55,41.45,0,-3.99,0,3577.51,2.61,17.48,11.63,3609.23,72.14,-14645.11,-0.400000000000006,-36.5200000000004,High
Nov 2016,Pecos,MPIM,No Change,High,392.22,4.45,0.11,15.1,3.95,15.12,8.44,2.38,4.92,0,-0.14,0,382.85,0.77,9.38,1.67,394.68,82.15,-14630.95,10.01,14.1599999999999,High
Dec 2016,Pecos,MPIM,No Change,High,794.65,7.73,0.11,4.64,4.58,1.18,5.39,1.06,9.09,0,-0.58,0,777.84,0.37,5.63,0,783.83,67.67,-14633.91,-14.48,-2.95999999999913,High
Jan 2017,Pecos,MPIM,No Change,High,871.7,8.71,0.11,2.59,7.38,1.18,5.39,1.18,10.04,0,-0.4,0,852.95,0.42,5.68,0,859.05,69.77,-14629.73,2.09999999999999,4.18000000000029,High
Feb 2017,Pecos,MPIM,No Change,High,798.59,8.14,0.11,1.17,8.45,2.88,5.82,1.44,9.7,0,-0.26,0,780.75,1.77,6.88,0.32,789.72,74.51,-14624.31,4.74000000000001,5.42000000000007,High
Mar 2017,Pecos,MPIM,No Change,High,940.76,14.97,0.1,1.57,14.21,9.95,18.66,4.43,11.47,0,-0.05,0,914.31,9.29,17.05,8.57,949.22,77.6,-14619.58,3.08999999999999,4.72999999999956,High
Apr 2017,Pecos,MPIM,No Change,High,1201.78,14.04,0.12,10.4,18.8,15.31,48.65,17.02,15.38,0,-1.93,0,1172.36,2.21,45.56,16.11,1236.24,79.04,-14630.96,1.44000000000001,-11.3799999999992,High
May 2017,Pecos,MPIM,No Change,High,3826.99,41.83,0.1,17.43,38.76,8.32,42.89,14.06,43.66,0,-14.23,0,3741.49,8.3,41.77,26.4,3817.97,68.6,-14665.25,-10.44,-34.2900000000009,High
Jun 2017,Pecos,MPIM,No Change,High,1291.95,9.54,0.36,8.7,40.15,39.91,90.5,29.7,15.75,0,-5.42,0,1266.66,6.38,84.16,33.23,1390.43,86.1,-14691.05,17.5,-25.7999999999993,High
Jul 2017,Pecos,MPIM,No Change,High,1801.01,18.78,0.24,16.06,38.41,31.61,88.13,28.91,21.94,0,-6.3,0,1760.29,2.47,81.53,32.25,1876.54,62.96,-14774.75,-23.14,-83.7000000000007,High
Aug 2017,Pecos,MPIM,No Change,High,2423.08,28.71,0.4,4.08,41.75,13.19,75.11,24.49,30.47,0,-8.02,0,2363.91,4.49,67.41,28.42,2464.22,47.45,-14850.58,-15.51,-75.8299999999999,High
Sep 2017,Pecos,MPIM,No Change,High,3082.44,32.42,1.48,10.26,38.29,11.3,52.35,16.88,36.84,0,-7.87,0,3013.19,4.51,48.39,22.9,3089,59.21,-14907.16,11.76,-56.5799999999999,High
