Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Texas_Gulf,MPIM,High,High,168.9,0.42,0,0,0.01,0.74,3.23,0.04,0.31,0,1.14,0,168.17,0.01,2.46,0,170.64,0,-13763.91,0,0,Low
Feb 2016,Texas_Gulf,MPIM,High,High,281.88,0.98,0,0,0.01,0.74,9.05,1.72,0.7,0,1.67,0,280.2,0.04,6.6,0,286.85,0,-13765.64,0,-1.72999999999956,Low
Mar 2016,Texas_Gulf,MPIM,High,High,63.85,0.69,0,0,0.01,0.74,15.42,3.53,0.43,0,1.28,0,62.74,0.13,11.16,0.01,74.04,0,-13770.62,0,-4.98000000000138,Low
Apr 2016,Texas_Gulf,MPIM,High,High,8.17,0.16,0,0,0.01,0.74,74.7,19.78,0.13,0,0.81,0,7.87,0.08,54.18,0.15,62.29,0,-13780.8,0,-10.1799999999985,Low
May 2016,Texas_Gulf,MPIM,High,High,1461.22,3.85,0,0,0.01,0.74,24.3,5.86,2.71,0,4.43,0,1454.66,0.16,17.71,0.18,1472.71,0,-13834.92,0,-54.1200000000008,Low
Jun 2016,Texas_Gulf,MPIM,High,High,225.93,0.51,0,0,0,0.74,95.5,25.53,0.47,0,1.1,0,224.95,0.15,69.23,0.22,294.55,0,-13846.41,0,-11.4899999999998,Low
Jul 2016,Texas_Gulf,MPIM,High,High,409.1,2.62,0,0,0.01,0.74,84.95,22.63,1.74,0,3.26,0,404.73,0.1,61.58,0.22,466.64,0,-13915.03,0,-68.6200000000008,Low
Aug 2016,Texas_Gulf,MPIM,High,High,409.58,1.85,0,0,0,0.74,75.22,19.93,1.23,0,2.5,0,406.5,0.08,54.56,0.19,461.32,0,-13972.57,0,-57.5399999999991,Low
Sep 2016,Texas_Gulf,MPIM,High,High,575.69,1.58,0,0,0,0.74,57.78,15.1,1.12,0,2.24,0,572.99,0.07,41.94,0.16,615.16,0,-14024.32,0,-51.75,Low
Oct 2016,Texas_Gulf,MPIM,High,High,926.87,2.46,0,0,0.01,0.74,10.04,1.95,1.66,0,3.14,0,922.75,0.05,7.36,0.08,930.24,0,-14063.78,0,-39.4600000000009,Low
Nov 2016,Texas_Gulf,MPIM,High,High,128.27,0.6,0,0,0.01,0.74,3.16,0.02,0.4,0,1.32,0,127.27,0.01,2.41,0,129.69,0,-14067.15,0,-3.36999999999898,Low
Dec 2016,Texas_Gulf,MPIM,High,High,178.38,0.41,0,0,0.01,0.74,3.16,0.02,0.3,0,1.13,0,177.67,0.01,2.41,0,180.09,0,-14068.57,0,-1.42000000000007,Low
Jan 2017,Texas_Gulf,MPIM,High,High,184.81,0.3,0,0,0.01,0.74,3.16,0.02,0.25,0,1.02,0,184.26,0.01,2.41,0,186.68,0,-14070.28,0,-1.71000000000095,Low
Feb 2017,Texas_Gulf,MPIM,High,High,177.99,0.77,0,0,0.01,0.74,3.2,0.04,0.52,0,1.47,0,176.7,0.02,2.44,0,179.16,0,-14072.14,0,-1.85999999999876,Low
