Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,San_Juan,GFDL,Low,Low,299.89,0.56,32.88,138.99,6.19,109.44,0.66,0.09,6.81,0,-3.45,0,292.51,1.15,5.25,0,298.9,1396.75,6364.94,0,0,Low
Feb 2016,San_Juan,GFDL,Low,Low,153.25,0.81,36.56,58.81,6.19,29.35,0.66,0.09,3.34,0,-0.59,0,149.09,2.31,5.25,0,156.65,1288.82,6367.73,-107.93,2.78999999999996,Low
Mar 2016,San_Juan,GFDL,Low,Low,446.87,2.39,46.36,47.8,6.19,4.16,0.66,0.09,9.87,0,-2.56,0,434.62,1.47,5.25,0,441.34,1260.98,6369.92,-27.8399999999999,2.19000000000051,Low
Apr 2016,San_Juan,GFDL,Low,Low,99.43,0.24,92.85,46.89,40.36,1.7,0.66,0.09,2.18,0,1.46,0,97,6.09,5.5,1.7,110.29,1258.34,6376.66,-2.6400000000001,6.73999999999978,Low
May 2016,San_Juan,GFDL,Low,Low,187.41,0.18,390.8,274.35,89.2,8.27,0.67,0.09,4.24,0,8.59,0,182.98,27.11,14.16,11.84,236.09,1292.07,6378.03,33.73,1.36999999999989,Low
Jun 2016,San_Juan,GFDL,Low,Low,41.94,0.03,280.28,169.31,98.92,15.58,0.67,0.09,0.94,0,5.14,0,40.97,22.52,23.59,16.76,103.84,1359.42,6378.45,67.3500000000001,0.420000000000073,Low
Jul 2016,San_Juan,GFDL,Low,Low,878.97,11.57,90.91,66.51,48.97,16.87,0.67,0.09,20.62,0,-4.18,0,846.77,8.05,25.38,17.49,897.69,1419.75,6367.18,60.3299999999999,-11.2699999999995,Low
Aug 2016,San_Juan,GFDL,Low,Low,1038.15,12.64,65.53,86.27,34.06,42.91,0.67,0.09,23.79,0,-4.24,0,1001.73,4.98,21.08,14.81,1042.6,1427.05,6365.56,7.29999999999995,-1.61999999999989,Low
Sep 2016,San_Juan,GFDL,Low,Low,957.28,11.86,66.82,89.62,22.28,32.01,0.67,0.09,22.29,0,-4.3,0,923.13,3.08,14.37,11.36,951.95,1397.7,6369.72,-29.3499999999999,4.15999999999985,Low
Oct 2016,San_Juan,GFDL,Low,Low,446.2,3.84,58.07,68.46,7.48,13.74,0.67,0.09,10.23,0,-4.23,0,432.13,3.94,5.98,3.23,445.28,1374.18,6375.77,-23.52,6.05000000000018,Low
Nov 2016,San_Juan,GFDL,Low,Low,997.85,15.35,47.1,68.13,6.2,10.63,0.67,0.09,22.82,0,-4.23,0,959.67,2.98,5.26,0,967.91,1362.51,6377.97,-11.6700000000001,2.19999999999982,Low
Dec 2016,San_Juan,GFDL,Low,Low,155.25,0.09,42.45,96.74,6.21,61.58,0.67,0.09,3.49,0,-2.07,0,151.67,3.24,5.26,0,160.17,1353.41,6395.99,-9.09999999999991,18.0199999999995,Low
Jan 2017,San_Juan,GFDL,Low,Low,777.22,7.07,40.05,50.43,6.21,6.04,0.67,0.09,17.41,0,-4.32,0,752.74,0.84,5.26,0,758.84,1293.35,6396.84,-60.0600000000002,0.850000000000364,Low
