Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Colorado,GFDL,No Change,No Change,745.53,7.4,0,16.6,0.05,0.08,1.16,0.07,5.17,0,-9.55,0,732.96,0.39,1.07,0,734.42,0,-3904.9,0,0,Low
Feb 2016,Lower_Colorado,GFDL,No Change,No Change,55.25,0.35,0,0.72,0.05,0.08,1.16,0.07,0.33,0,-0.46,0,54.57,0.11,1.07,0,55.75,0,-3910.38,0,-5.48000000000002,Low
Mar 2016,Lower_Colorado,GFDL,No Change,No Change,407.19,3.94,0,8.94,0.05,0.08,1.17,0.07,2.83,0,-5.35,0,400.42,0.38,1.07,0,401.87,0,-3911.6,0,-1.2199999999998,Low
Apr 2016,Lower_Colorado,GFDL,No Change,No Change,53.54,0.4,0,0.37,0.8,0.4,5.51,2.03,0.33,0,-0.54,0,52.82,0.17,3.88,0.93,57.8,0,-3915.22,0,-3.61999999999989,Low
May 2016,Lower_Colorado,GFDL,No Change,No Change,190.76,1.63,0,2.7,1.83,1.02,5.98,2.41,1.23,0,-2.3,0,187.9,0.41,4.39,1.56,194.27,0,-3919.85,0,-4.63000000000011,Low
Jun 2016,Lower_Colorado,GFDL,No Change,No Change,104.89,1.15,0,1.04,2.12,1.2,6.94,2.83,0.93,0,-0.98,0,102.81,0.17,5.03,3.09,111.1,0,-3926.05,0,-6.20000000000027,Low
Jul 2016,Lower_Colorado,GFDL,No Change,No Change,2561.46,29.56,0,59.55,1.1,0.65,3.96,1.41,22.75,0,-31.71,0,2509.15,1.26,2.99,2.87,2516.27,0,-3933.3,0,-7.25,Low
Aug 2016,Lower_Colorado,GFDL,No Change,No Change,1966.63,23.07,0,45.54,1.24,0.71,4.43,1.64,17.74,0,-24.08,0,1925.83,1.08,3.31,2.56,1932.79,0,-3947.67,0,-14.3699999999999,Low
Sep 2016,Lower_Colorado,GFDL,No Change,No Change,2708.69,31.5,0,66.66,0.52,0.31,2.65,0.78,23.73,0,-36.65,0,2653.47,1.29,2.08,1.96,2658.8,0,-3959.37,0,-11.6999999999998,Low
Oct 2016,Lower_Colorado,GFDL,No Change,No Change,988.19,10.51,0,22.74,0.76,0.41,3.65,1.25,7.79,0,-13.09,0,969.89,0.51,2.74,0.69,973.83,0,-3976.13,0,-16.7600000000002,Low
Nov 2016,Lower_Colorado,GFDL,No Change,No Change,1846.97,19,0,41.5,0.05,0.08,1.17,0.07,13.94,0,-23.44,0,1814.03,0.97,1.07,0,1816.07,0,-3984.51,0,-8.38000000000011,Low
Dec 2016,Lower_Colorado,GFDL,No Change,No Change,246.83,2.33,0,4.79,0.05,0.08,1.17,0.07,1.91,0,-2.61,0,242.59,0.18,1.07,0,243.84,0,-3995.12,0,-10.6099999999997,Low
