Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,San_Juan,UKMO,Low,High,351.35,0.65,53.96,158.7,5.52,109.1,0.53,0.09,7.84,0,-2.51,0,342.87,2,4.77,0,349.65,1396.75,6370.39,0,0,High
Feb 2016,San_Juan,UKMO,Low,High,236.6,1.33,55.34,77.55,5.52,29.02,0.53,0.09,5.41,0,-0.13,0,229.86,2.75,4.78,0,237.38,1288.82,6375.29,-107.93,4.89999999999964,High
Mar 2016,San_Juan,UKMO,Low,High,356.4,1.95,104.38,100.08,5.52,3.82,0.53,0.09,8.05,0,0.78,0,346.39,3.78,4.78,0,354.94,1260.98,6380.14,-27.8399999999999,4.85000000000036,High
Apr 2016,San_Juan,UKMO,Low,High,97.01,0.24,194.94,137.84,41.04,1.95,0.53,0.09,2.18,0,6.25,0,94.58,12,5.8,2.78,115.17,1258.34,6388.53,-2.6400000000001,8.38999999999942,High
May 2016,San_Juan,UKMO,Low,High,17.45,0.02,482.24,342.13,107.76,16.27,0.53,0.09,0.38,0,14.06,0,17.05,34.57,24.58,13.91,90.12,1292.07,6393.74,33.73,5.21000000000004,High
Jun 2016,San_Juan,UKMO,Low,High,174.55,0.13,666.81,505.27,122.93,25.93,0.54,0.09,3.96,0,13.4,0,170.46,51.27,37.11,17.5,276.35,1359.42,6393.83,67.3500000000001,0.0900000000001455,High
Jul 2016,San_Juan,UKMO,Low,High,546.45,5.71,159.05,103.13,83.44,31.77,0.54,0.09,12.91,0,-4.13,0,527.83,14.08,44.82,18.65,605.38,1419.75,6393.24,60.3299999999999,-0.590000000000146,High
Aug 2016,San_Juan,UKMO,Low,High,708.32,7.28,80.75,80.45,59.49,53.89,0.54,0.09,16.37,0,-4.16,0,684.66,6.14,35.4,15.42,741.62,1427.05,6382.93,7.29999999999995,-10.3099999999995,High
Sep 2016,San_Juan,UKMO,Low,High,908.32,11.7,53.66,70.31,33.62,36.87,0.53,0.09,21.18,0,-4.19,0,875.44,2.48,20.71,11.45,910.08,1397.7,6379.28,-29.3499999999999,-3.65000000000055,High
Oct 2016,San_Juan,UKMO,Low,High,821.2,12.55,38.54,59.86,5.55,12.86,0.53,0.09,19.15,0,-4.09,0,789.5,2.61,4.8,2.45,799.36,1374.18,6384.38,-23.52,5.10000000000036,High
