Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Colorado,MPIM,No Change,Low,1587.48,15.7,0,34.75,0.05,0.09,1.28,0.07,11.51,0,-19.79,0,1560.28,0.78,1.17,0,1562.23,0,-3911.73,0,0,High
Feb 2016,Lower_Colorado,MPIM,No Change,Low,982.65,10.25,0,22.65,0.05,0.09,1.28,0.07,7.58,0,-12.94,0,964.82,0.59,1.17,0,966.58,0,-3921.22,0,-9.48999999999978,High
Mar 2016,Lower_Colorado,MPIM,No Change,Low,232.35,1.78,0,4.25,0.05,0.09,1.31,0.08,1.33,0,-2.67,0,229.25,0.23,1.19,0,230.67,0,-3927.79,0,-6.57000000000016,High
Apr 2016,Lower_Colorado,MPIM,No Change,Low,265.85,2.09,0,4.06,0.83,0.2,7.38,2.88,1.51,0,-2.77,0,262.25,0.17,5.13,0.38,267.93,0,-3930.36,0,-2.57000000000016,High
May 2016,Lower_Colorado,MPIM,No Change,Low,694.38,8.01,0,16.34,2.48,1.33,8.43,3.52,6.11,0,-10.15,0,680.26,0.67,6.06,1.41,688.4,0,-3936.5,0,-6.13999999999987,High
Jun 2016,Lower_Colorado,MPIM,No Change,Low,368,4.69,0,7.74,3.56,2,10.38,4.47,3.57,0,-4.94,0,359.74,0.34,7.46,2.89,370.43,0,-3946.86,0,-10.3600000000001,High
Jul 2016,Lower_Colorado,MPIM,No Change,Low,1633.8,17.39,0,35.09,2.82,1.61,8.32,3.48,13.5,0,-19.79,0,1602.91,0.88,6.05,2.95,1612.79,0,-3957.03,0,-10.1700000000001,High
Aug 2016,Lower_Colorado,MPIM,No Change,Low,432.61,4.82,0,7.8,3.52,2.01,9.87,4.24,3.93,0,-4.76,0,423.86,0.27,7.14,2.6,433.88,0,-3971.11,0,-14.0799999999999,High
Sep 2016,Lower_Colorado,MPIM,No Change,Low,630.26,8.01,0,15.57,2.74,1.55,8.41,3.51,6.32,0,-9.18,0,615.93,0.43,6.09,2.12,624.58,0,-3980.18,0,-9.06999999999971,High
Oct 2016,Lower_Colorado,MPIM,No Change,Low,1764.15,18.95,0,41.93,0.73,0.35,4.43,1.55,14.45,0,-24.37,0,1730.75,1.01,3.26,0.6,1735.62,0,-3990.07,0,-9.89000000000033,High
